schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,7.0,374,True,False,False,,True,terminated,157,39,79,99,"{""FIRE"": 39, ""LEFT"": 99, ""NOOP"": 157, ""RIGHT"": 79}",158,31,81,104,157,39,79,99,"{""FIRE"": 31, ""LEFT"": 104, ""NOOP"": 158, ""RIGHT"": 81}","{""FIRE"": 39, ""LEFT"": 99, ""NOOP"": 157, ""RIGHT"": 79}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,4.0,282,True,False,False,,True,terminated,76,53,56,97,"{""FIRE"": 53, ""LEFT"": 97, ""NOOP"": 76, ""RIGHT"": 56}",76,45,56,105,76,53,56,97,"{""FIRE"": 45, ""LEFT"": 105, ""NOOP"": 76, ""RIGHT"": 56}","{""FIRE"": 53, ""LEFT"": 97, ""NOOP"": 76, ""RIGHT"": 56}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,6.0,327,True,False,False,,True,terminated,99,65,47,116,"{""FIRE"": 65, ""LEFT"": 116, ""NOOP"": 99, ""RIGHT"": 47}",101,58,47,121,99,65,47,116,"{""FIRE"": 58, ""LEFT"": 121, ""NOOP"": 101, ""RIGHT"": 47}","{""FIRE"": 65, ""LEFT"": 116, ""NOOP"": 99, ""RIGHT"": 47}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,8.0,443,True,False,False,,True,terminated,159,129,77,78,"{""FIRE"": 129, ""LEFT"": 78, ""NOOP"": 159, ""RIGHT"": 77}",159,121,78,85,159,129,77,78,"{""FIRE"": 121, ""LEFT"": 85, ""NOOP"": 159, ""RIGHT"": 78}","{""FIRE"": 129, ""LEFT"": 78, ""NOOP"": 159, ""RIGHT"": 77}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,9.0,455,True,False,False,,True,terminated,190,91,86,88,"{""FIRE"": 91, ""LEFT"": 88, ""NOOP"": 190, ""RIGHT"": 86}",191,83,89,92,190,91,86,88,"{""FIRE"": 83, ""LEFT"": 92, ""NOOP"": 191, ""RIGHT"": 89}","{""FIRE"": 91, ""LEFT"": 88, ""NOOP"": 190, ""RIGHT"": 86}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,3.0,247,True,False,False,,True,terminated,82,37,44,84,"{""FIRE"": 37, ""LEFT"": 84, ""NOOP"": 82, ""RIGHT"": 44}",84,29,44,90,82,37,44,84,"{""FIRE"": 29, ""LEFT"": 90, ""NOOP"": 84, ""RIGHT"": 44}","{""FIRE"": 37, ""LEFT"": 84, ""NOOP"": 82, ""RIGHT"": 44}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,6.0,337,True,False,False,,True,terminated,114,54,47,122,"{""FIRE"": 54, ""LEFT"": 122, ""NOOP"": 114, ""RIGHT"": 47}",114,45,47,131,114,54,47,122,"{""FIRE"": 45, ""LEFT"": 131, ""NOOP"": 114, ""RIGHT"": 47}","{""FIRE"": 54, ""LEFT"": 122, ""NOOP"": 114, ""RIGHT"": 47}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,12.0,499,True,False,False,,True,terminated,184,143,88,84,"{""FIRE"": 143, ""LEFT"": 84, ""NOOP"": 184, ""RIGHT"": 88}",185,135,88,91,184,143,88,84,"{""FIRE"": 135, ""LEFT"": 91, ""NOOP"": 185, ""RIGHT"": 88}","{""FIRE"": 143, ""LEFT"": 84, ""NOOP"": 184, ""RIGHT"": 88}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,10.0,471,True,False,False,,True,terminated,151,105,101,114,"{""FIRE"": 105, ""LEFT"": 114, ""NOOP"": 151, ""RIGHT"": 101}",153,97,102,119,151,105,101,114,"{""FIRE"": 97, ""LEFT"": 119, ""NOOP"": 153, ""RIGHT"": 102}","{""FIRE"": 105, ""LEFT"": 114, ""NOOP"": 151, ""RIGHT"": 101}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,8.0,402,True,False,False,,True,terminated,90,45,62,205,"{""FIRE"": 45, ""LEFT"": 205, ""NOOP"": 90, ""RIGHT"": 62}",91,37,62,212,90,45,62,205,"{""FIRE"": 37, ""LEFT"": 212, ""NOOP"": 91, ""RIGHT"": 62}","{""FIRE"": 45, ""LEFT"": 205, ""NOOP"": 90, ""RIGHT"": 62}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
