schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,6.0,344,True,False,False,,True,terminated,77,24,117,126,"{""FIRE"": 24, ""LEFT"": 126, ""NOOP"": 77, ""RIGHT"": 117}",83,16,118,127,77,24,117,126,"{""FIRE"": 16, ""LEFT"": 127, ""NOOP"": 83, ""RIGHT"": 118}","{""FIRE"": 24, ""LEFT"": 126, ""NOOP"": 77, ""RIGHT"": 117}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,2.0,201,True,False,False,,True,terminated,44,24,52,81,"{""FIRE"": 24, ""LEFT"": 81, ""NOOP"": 44, ""RIGHT"": 52}",48,16,54,83,44,24,52,81,"{""FIRE"": 16, ""LEFT"": 83, ""NOOP"": 48, ""RIGHT"": 54}","{""FIRE"": 24, ""LEFT"": 81, ""NOOP"": 44, ""RIGHT"": 52}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,9.0,457,True,False,False,,True,terminated,125,19,143,170,"{""FIRE"": 19, ""LEFT"": 170, ""NOOP"": 125, ""RIGHT"": 143}",128,11,148,170,125,19,143,170,"{""FIRE"": 11, ""LEFT"": 170, ""NOOP"": 128, ""RIGHT"": 148}","{""FIRE"": 19, ""LEFT"": 170, ""NOOP"": 125, ""RIGHT"": 143}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,23.0,599,True,False,False,,True,terminated,147,42,204,206,"{""FIRE"": 42, ""LEFT"": 206, ""NOOP"": 147, ""RIGHT"": 204}",148,33,207,211,147,42,204,206,"{""FIRE"": 33, ""LEFT"": 211, ""NOOP"": 148, ""RIGHT"": 207}","{""FIRE"": 42, ""LEFT"": 206, ""NOOP"": 147, ""RIGHT"": 204}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,7.0,393,True,False,False,,True,terminated,137,29,107,120,"{""FIRE"": 29, ""LEFT"": 120, ""NOOP"": 137, ""RIGHT"": 107}",137,21,112,123,137,29,107,120,"{""FIRE"": 21, ""LEFT"": 123, ""NOOP"": 137, ""RIGHT"": 112}","{""FIRE"": 29, ""LEFT"": 120, ""NOOP"": 137, ""RIGHT"": 107}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,5.0,328,True,False,False,,True,terminated,94,15,100,119,"{""FIRE"": 15, ""LEFT"": 119, ""NOOP"": 94, ""RIGHT"": 100}",98,7,102,121,94,15,100,119,"{""FIRE"": 7, ""LEFT"": 121, ""NOOP"": 98, ""RIGHT"": 102}","{""FIRE"": 15, ""LEFT"": 119, ""NOOP"": 94, ""RIGHT"": 100}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,22.0,708,True,False,False,,True,terminated,218,61,222,207,"{""FIRE"": 61, ""LEFT"": 207, ""NOOP"": 218, ""RIGHT"": 222}",218,53,224,213,218,61,222,207,"{""FIRE"": 53, ""LEFT"": 213, ""NOOP"": 218, ""RIGHT"": 224}","{""FIRE"": 61, ""LEFT"": 207, ""NOOP"": 218, ""RIGHT"": 222}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,5.0,347,True,False,False,,True,terminated,110,17,115,105,"{""FIRE"": 17, ""LEFT"": 105, ""NOOP"": 110, ""RIGHT"": 115}",112,8,119,108,110,17,115,105,"{""FIRE"": 8, ""LEFT"": 108, ""NOOP"": 112, ""RIGHT"": 119}","{""FIRE"": 17, ""LEFT"": 105, ""NOOP"": 110, ""RIGHT"": 115}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,13.0,559,True,False,False,,True,terminated,115,41,194,209,"{""FIRE"": 41, ""LEFT"": 209, ""NOOP"": 115, ""RIGHT"": 194}",115,33,198,213,115,41,194,209,"{""FIRE"": 33, ""LEFT"": 213, ""NOOP"": 115, ""RIGHT"": 198}","{""FIRE"": 41, ""LEFT"": 209, ""NOOP"": 115, ""RIGHT"": 194}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,9.0,468,True,False,False,,True,terminated,120,32,134,182,"{""FIRE"": 32, ""LEFT"": 182, ""NOOP"": 120, ""RIGHT"": 134}",122,24,137,185,120,32,134,182,"{""FIRE"": 24, ""LEFT"": 185, ""NOOP"": 122, ""RIGHT"": 137}","{""FIRE"": 32, ""LEFT"": 182, ""NOOP"": 120, ""RIGHT"": 134}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
