schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,0.0,126,True,False,False,,True,terminated,0,15,109,2,"{""FIRE"": 15, ""LEFT"": 2, ""NOOP"": 0, ""RIGHT"": 109}",0,4,120,2,0,15,109,2,"{""FIRE"": 4, ""LEFT"": 2, ""NOOP"": 0, ""RIGHT"": 120}","{""FIRE"": 15, ""LEFT"": 2, ""NOOP"": 0, ""RIGHT"": 109}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,0.0,125,True,False,False,,True,terminated,0,14,109,2,"{""FIRE"": 14, ""LEFT"": 2, ""NOOP"": 0, ""RIGHT"": 109}",0,4,119,2,0,14,109,2,"{""FIRE"": 4, ""LEFT"": 2, ""NOOP"": 0, ""RIGHT"": 119}","{""FIRE"": 14, ""LEFT"": 2, ""NOOP"": 0, ""RIGHT"": 109}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,0.0,125,True,False,False,,True,terminated,0,13,106,6,"{""FIRE"": 13, ""LEFT"": 6, ""NOOP"": 0, ""RIGHT"": 106}",0,3,116,6,0,13,106,6,"{""FIRE"": 3, ""LEFT"": 6, ""NOOP"": 0, ""RIGHT"": 116}","{""FIRE"": 13, ""LEFT"": 6, ""NOOP"": 0, ""RIGHT"": 106}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,5.0,348,True,False,False,,True,terminated,30,70,212,36,"{""FIRE"": 70, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 212}",30,60,222,36,30,70,212,36,"{""FIRE"": 60, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 222}","{""FIRE"": 70, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 212}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,5.0,348,True,False,False,,True,terminated,30,73,209,36,"{""FIRE"": 73, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 209}",30,63,219,36,30,73,209,36,"{""FIRE"": 63, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 219}","{""FIRE"": 73, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 209}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,2.0,200,True,False,False,,True,terminated,14,25,148,13,"{""FIRE"": 25, ""LEFT"": 13, ""NOOP"": 14, ""RIGHT"": 148}",14,15,158,13,14,25,148,13,"{""FIRE"": 15, ""LEFT"": 13, ""NOOP"": 14, ""RIGHT"": 158}","{""FIRE"": 25, ""LEFT"": 13, ""NOOP"": 14, ""RIGHT"": 148}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,9.0,400,True,False,False,,True,terminated,32,72,257,39,"{""FIRE"": 72, ""LEFT"": 39, ""NOOP"": 32, ""RIGHT"": 257}",32,62,267,39,32,72,257,39,"{""FIRE"": 62, ""LEFT"": 39, ""NOOP"": 32, ""RIGHT"": 267}","{""FIRE"": 72, ""LEFT"": 39, ""NOOP"": 32, ""RIGHT"": 257}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,5.0,348,True,False,False,,True,terminated,30,68,214,36,"{""FIRE"": 68, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 214}",30,58,224,36,30,68,214,36,"{""FIRE"": 58, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 224}","{""FIRE"": 68, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 214}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,5.0,348,True,False,False,,True,terminated,30,70,212,36,"{""FIRE"": 70, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 212}",30,60,222,36,30,70,212,36,"{""FIRE"": 60, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 222}","{""FIRE"": 70, ""LEFT"": 36, ""NOOP"": 30, ""RIGHT"": 212}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,4.0,297,True,False,False,,True,terminated,25,57,182,33,"{""FIRE"": 57, ""LEFT"": 33, ""NOOP"": 25, ""RIGHT"": 182}",25,47,192,33,25,57,182,33,"{""FIRE"": 47, ""LEFT"": 33, ""NOOP"": 25, ""RIGHT"": 192}","{""FIRE"": 57, ""LEFT"": 33, ""NOOP"": 25, ""RIGHT"": 182}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
