global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
250701,dqn,757,11.0,599,0.0,0.0,0.05,,,,,,,,,,702,10000,0.0702,607.9103159864355,607.9103159864355,62001,False,502,250500,0.0,0.0,3,LEFT,greedy,40681,57574,70645,81802,16857,233845,0.06723919234788714,0,125351,2,2,607.9103159864355,108550.09404446678,2,2,,,3,LEFT,False,,
251330,dqn,758,19.0,720,0.0,0.0,0.05,,,,,,,,,,1330,10000,0.133,521.9190500076651,521.9190500076651,62083,False,503,251000,0.0,0.0,0,NOOP,greedy,40772,57743,70807,82008,16887,234443,0.06719054629371743,1,125665,2,2,521.9190500076651,49313.50181895732,2,2,,,0,NOOP,False,,
251395,dqn,758,,,8.0,8.0,0.05,0.0017483326373621821,2.371124267578125,3.2875475883483887,0.8099152445793152,2.424241781234741,3.2624566555023193,0.04885702580213547,0.150559663772583,0.3722633123397827,1396,10000,0.1396,514.115414317557,514.115414317557,62100,True,503,251000,0.0,0.0,3,LEFT,greedy,40773,57762,70813,82048,16889,234507,0.06718086206622222,0,125698,2,2,514.115414317557,46291.74738459045,2,2,,,3,LEFT,False,,
251396,dqn,758,,,0.0,0.0,0.05,0.0017483326373621821,2.371124267578125,3.2875475883483887,0.8099152445793152,2.424241781234741,3.2624566555023193,0.04885702580213547,0.150559663772583,0.3722633123397827,1396,10000,0.1396,514.104603377524,514.104603377524,62100,True,503,251000,0.0,0.0,3,LEFT,greedy,40773,57762,70813,82048,16889,234507,0.06718086206622222,1,125698,2,2,514.104603377524,46290.77395082235,2,2,,,3,LEFT,False,,
251791,dqn,759,11.0,545,0.0,0.0,0.05,,,,,,,,,,1792,10000,0.1792,483.12417855062677,483.12417855062677,62199,True,504,251500,0.0,0.0,3,LEFT,greedy,40808,57845,70922,82217,16915,234877,0.06717846476456758,0,125896,2,2,483.12417855062677,33941.63034755006,2,2,,,3,LEFT,False,,
251795,dqn,759,,,0.0,0.0,0.05,0.001254568574950099,2.520873546600342,3.48245906829834,1.056416630744934,2.5211024284362793,3.3750228881835938,0.039726562798023224,0.11998820304870605,0.3669065535068512,1796,10000,0.1796,482.189721227602,482.189721227602,62200,True,504,251500,0.0,0.0,1,FIRE,fire_reset,40808,57849,70922,82217,16915,234881,0.06717739757581534,0,125898,2,2,482.189721227602,33801.06989037452,2,2,,,1,FIRE,False,initial_serve,
251796,dqn,759,,,5.0,5.0,0.05,0.001254568574950099,2.520873546600342,3.48245906829834,1.056416630744934,2.5211024284362793,3.3750228881835938,0.039726562798023224,0.11998820304870605,0.3669065535068512,1796,10000,0.1796,482.18231633617563,482.18231633617563,62200,True,504,251500,0.0,0.0,1,FIRE,greedy,40808,57849,70922,82217,16915,234881,0.06717739757581534,1,125898,2,2,482.18231633617563,33800.550814082315,2,2,,,1,FIRE,False,,
252195,dqn,759,,,4.0,4.0,0.05,0.0013329042121767998,2.3372738361358643,3.712364435195923,0.8908591270446777,2.3548481464385986,3.6684963703155518,0.040778521448373795,0.1403437852859497,0.16713735461235046,2196,10000,0.2196,459.73981405326384,459.73981405326384,62300,True,505,252000,0.0,0.0,3,LEFT,greedy,40836,57971,70973,82416,16937,235259,0.06715808339545433,0,126098,2,2,459.73981405326384,26399.030543027533,2,2,,,3,LEFT,False,,
252196,dqn,759,,,9.0,9.0,0.05,0.0013329042121767998,2.3372738361358643,3.712364435195923,0.8908591270446777,2.3548481464385986,3.6684963703155518,0.040778521448373795,0.1403437852859497,0.16713735461235046,2196,10000,0.2196,459.7340969920475,459.7340969920475,62300,True,505,252000,0.0,0.0,1,FIRE,greedy,40836,57971,70973,82416,16937,235259,0.06715808339545433,1,126098,2,2,459.7340969920475,26398.70225979199,2,2,,,1,FIRE,False,,
252306,dqn,760,10.0,488,0.0,0.0,0.05,,,,,,,,,,2306,10000,0.2306,450.6840537484975,450.6840537484975,62327,False,505,252000,0.0,0.0,1,FIRE,greedy,40849,58010,70987,82460,16940,235366,0.06714069423636378,1,126153,2,2,450.6840537484975,24655.310248280228,2,2,,,1,FIRE,False,,
252595,dqn,760,,,9.0,9.0,0.05,0.001598358154296875,2.4895529747009277,3.3804547786712646,0.8211145997047424,2.501434803009033,3.3793909549713135,0.044202566146850586,0.15572810173034668,0.12710268795490265,2596,10000,0.2596,444.7132671704081,444.7132671704081,62400,True,506,252500,0.0,0.0,1,FIRE,fire_reset,40875,58113,71034,82574,16957,235639,0.067130912603525,0,126298,2,2,444.7132671704081,21635.74584633598,2,2,,,1,FIRE,False,after_life_loss,
252596,dqn,760,,,3.0,3.0,0.05,0.001598358154296875,2.4895529747009277,3.3804547786712646,0.8211145997047424,2.501434803009033,3.3793909549713135,0.044202566146850586,0.15572810173034668,0.12710268795490265,2596,10000,0.2596,444.7084601114434,444.7084601114434,62400,True,506,252500,0.0,0.0,2,RIGHT,greedy,40875,58113,71034,82574,16957,235639,0.067130912603525,1,126298,2,2,444.7084601114434,21635.51197810288,2,2,,,2,RIGHT,False,,
252913,dqn,761,16.0,561,0.0,0.0,0.05,,,,,,,,,,2914,10000,0.2914,443.38778639061053,443.38778639061053,62479,False,506,252500,0.0,0.0,1,FIRE,greedy,40891,58213,71125,82685,16974,235940,0.06711372245110986,0,126457,2,2,443.38778639061053,19241.41705682822,2,2,,,1,FIRE,False,,
252995,dqn,761,,,1.0,1.0,0.05,0.003885232377797365,2.364433526992798,3.486743927001953,0.09007572382688522,2.4068403244018555,3.515742778778076,0.054081302136182785,0.3295046091079712,0.3802585005760193,2996,10000,0.2996,442.1390771169961,442.1390771169961,62500,True,506,252500,0.0,0.0,1,FIRE,greedy,40894,58235,71134,82733,16980,236016,0.06711568562348812,0,126498,2,2,442.1390771169961,18668.127161931166,2,2,,,1,FIRE,False,,
252996,dqn,761,,,6.0,6.0,0.05,0.003885232377797365,2.364433526992798,3.486743927001953,0.09007572382688522,2.4068403244018555,3.515742778778076,0.054081302136182785,0.3295046091079712,0.3802585005760193,2996,10000,0.2996,442.1316257590384,442.1316257590384,62500,True,506,252500,0.0,0.0,3,LEFT,greedy,40894,58235,71134,82733,16980,236016,0.06711568562348812,1,126498,2,2,442.1316257590384,18667.81254848693,2,2,,,3,LEFT,False,,
253395,dqn,761,,,4.0,4.0,0.05,0.0014378288760781288,2.2403082847595215,3.1254804134368896,-0.3024614155292511,2.245993137359619,3.081805467605591,0.04117796942591667,0.18486562371253967,0.239675834774971,3396,10000,0.3396,439.88650409348975,439.88650409348975,62600,True,507,253000,0.0,0.0,3,LEFT,greedy,40948,58362,71220,82866,16999,236397,0.06708472114792656,0,126698,2,2,439.88650409348975,16411.28983970464,2,2,,,3,LEFT,False,,
253396,dqn,761,,,10.0,10.0,0.05,0.0014378288760781288,2.2403082847595215,3.1254804134368896,-0.3024614155292511,2.245993137359619,3.081805467605591,0.04117796942591667,0.18486562371253967,0.239675834774971,3396,10000,0.3396,439.88334749097004,439.88334749097004,62600,True,507,253000,0.0,0.0,1,FIRE,greedy,40948,58362,71220,82866,16999,236397,0.06708472114792656,1,126698,2,2,439.88334749097004,16411.172073148093,2,2,,,1,FIRE,False,,
253556,dqn,762,11.0,625,0.0,0.0,0.05,,,,,,,,,,3556,10000,0.3556,439.487817229288,439.487817229288,62640,True,508,253500,0.0,0.0,0,NOOP,greedy,40993,58392,71259,82912,17013,236543,0.06709760368518197,1,126778,2,2,439.487817229288,15668.556381522687,2,2,,,0,NOOP,False,,
253763,dqn,763,7.0,425,0.0,0.0,0.05,,,,,,,,,,3764,10000,0.3764,439.3656493756854,439.3656493756854,62692,True,508,253500,0.0,0.0,0,NOOP,greedy,41039,58437,71304,82984,17024,236740,0.06708595387840671,0,126882,2,2,439.3656493756854,14810.731223189616,2,2,,,0,NOOP,False,,
253795,dqn,763,,,0.0,0.0,0.05,0.0009716651402413845,2.241896390914917,3.266186237335205,-0.2305845320224762,2.2842159271240234,3.2879574298858643,0.0323086678981781,0.12110304832458496,0.28340792655944824,3796,10000,0.3796,439.2393933445154,439.2393933445154,62700,True,508,253500,0.0,0.0,2,RIGHT,random,41044,58450,71306,82996,17025,236771,0.06708143548361677,0,126898,2,2,439.2393933445154,14683.509098164466,2,2,,,2,RIGHT,False,,
253796,dqn,763,,,2.0,2.0,0.05,0.0009716651402413845,2.241896390914917,3.266186237335205,-0.2305845320224762,2.2842159271240234,3.2879574298858643,0.0323086678981781,0.12110304832458496,0.28340792655944824,3796,10000,0.3796,439.2363133785961,439.2363133785961,62700,True,508,253500,0.0,0.0,3,LEFT,greedy,41044,58450,71306,82996,17025,236771,0.06708143548361677,1,126898,2,2,439.2363133785961,14683.40613675371,2,2,,,3,LEFT,False,,
254195,dqn,763,,,4.0,4.0,0.05,0.006388860754668713,2.2175405025482178,3.435805082321167,-0.02205946296453476,2.285367012023926,3.3798491954803467,0.05828411504626274,0.5330096483230591,0.7362210154533386,4196,10000,0.4196,438.48126641591904,438.48126641591904,62800,True,509,254000,0.0,0.0,3,LEFT,greedy,41168,58517,71382,83129,17044,237152,0.06705062235440369,0,127098,2,2,438.48126641591904,13281.718779535386,2,2,,,3,LEFT,False,,
254196,dqn,763,,,7.0,7.0,0.05,0.006388860754668713,2.2175405025482178,3.435805082321167,-0.02205946296453476,2.285367012023926,3.3798491954803467,0.05828411504626274,0.5330096483230591,0.7362210154533386,4196,10000,0.4196,438.4783888618844,438.4783888618844,62800,True,509,254000,0.0,0.0,3,LEFT,greedy,41168,58517,71382,83129,17044,237152,0.06705062235440369,1,127098,2,2,438.4783888618844,13281.631617628165,2,2,,,3,LEFT,False,,
254529,dqn,764,7.0,383,0.0,0.0,0.05,,,,,,,,,,4530,10000,0.453,438.09176780152507,438.09176780152507,62883,False,510,254500,0.0,0.0,0,NOOP,greedy,41264,58581,71465,83220,17062,237468,0.0670333555965898,0,127265,2,2,438.09176780152507,12307.670823236442,2,2,,,0,NOOP,False,,
254595,dqn,764,,,0.0,0.0,0.05,0.0008195815607905388,2.3298747539520264,3.060081720352173,1.0607221126556396,2.356761932373047,3.0611753463745117,0.03021370992064476,0.11491918563842773,0.23927365243434906,4596,10000,0.4596,437.83226273543016,437.83226273543016,62900,True,510,254500,0.0,0.0,0,NOOP,greedy,41266,58607,71487,83236,17064,237532,0.06702383383870918,0,127298,2,2,437.83226273543016,12126.88672360635,2,2,,,0,NOOP,False,,
254596,dqn,764,,,11.0,11.0,0.05,0.0008195815607905388,2.3298747539520264,3.060081720352173,1.0607221126556396,2.356761932373047,3.0611753463745117,0.03021370992064476,0.11491918563842773,0.23927365243434906,4596,10000,0.4596,437.8299186728618,437.8299186728618,62900,True,510,254500,0.0,0.0,1,FIRE,greedy,41266,58607,71487,83236,17064,237532,0.06702383383870918,1,127298,2,2,437.8299186728618,12126.821798785459,2,2,,,1,FIRE,False,,
254620,dqn,765,11.0,532,0.0,0.0,0.05,,,,,,,,,,4620,10000,0.462,437.5581090391875,437.5581090391875,62906,True,510,254500,0.0,0.0,1,FIRE,greedy,41269,58619,71491,83241,17065,237555,0.06702144372005342,1,127310,2,2,437.5581090391875,12057.472480904536,2,2,,,1,FIRE,False,,
254995,dqn,765,,,5.0,5.0,0.05,0.0009724909323267639,2.365570306777954,3.5322091579437256,0.11028995364904404,2.3548097610473633,3.5224127769470215,0.03604363650083542,0.10287714004516602,0.363917738199234,4996,10000,0.4996,437.4004489272215,437.4004489272215,63000,True,510,254500,0.0,0.0,3,LEFT,greedy,41329,58701,71582,83384,17089,237907,0.06701673751745126,0,127498,2,2,437.4004489272215,11162.466460633083,2,2,,,3,LEFT,False,,
254996,dqn,765,,,3.0,3.0,0.05,0.0009724909323267639,2.365570306777954,3.5322091579437256,0.11028995364904404,2.3548097610473633,3.5224127769470215,0.03604363650083542,0.10287714004516602,0.363917738199234,4996,10000,0.4996,437.3963744386208,437.3963744386208,63000,True,510,254500,0.0,0.0,2,RIGHT,greedy,41329,58701,71582,83384,17089,237907,0.06701673751745126,1,127498,2,2,437.3963744386208,11162.362479618749,2,2,,,2,RIGHT,False,,
255134,dqn,766,4.0,257,0.0,0.0,0.05,,,,,,,,,,5134,10000,0.5134,436.3602526612466,436.3602526612466,63034,False,511,255000,0.0,0.0,3,LEFT,random,41357,58717,71621,83439,17098,238036,0.06701576426505287,1,127567,2,2,436.3602526612466,10842.455853376947,2,2,,,3,LEFT,False,,
