timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-28T09:54:45.502250+00:00,0.0007768000941723585,0,13.0,20.57,2553282560.0,8585740288.0,0.0,,ok
2026-08-28T09:54:46.518247+00:00,1.0167829000856727,0,14.0,21.66,2558525440.0,8585740288.0,10.957426830501445,,ok
2026-08-28T09:54:47.509249+00:00,2.0078477999195457,0,13.0,21.54,2558525440.0,8585740288.0,11.627328847920671,,ok
2026-08-28T09:54:48.517249+00:00,3.016004899982363,0,25.0,25.98,2553282560.0,8585740288.0,11.527066316624563,,ok
2026-08-28T09:54:49.512249+00:00,4.010818300070241,0,22.0,23.39,2561671168.0,8585740288.0,11.681681960630442,,ok
2026-08-28T09:54:50.506250+00:00,5.004851100035012,0,24.0,25.91,2561671168.0,8585740288.0,11.690855422891339,,ok
2026-08-28T09:54:51.513250+00:00,6.011912500020117,0,23.0,25.71,2560622592.0,8585740288.0,10.957778989606014,,ok
2026-08-28T09:54:52.506263+00:00,7.0050256999675184,0,23.0,25.59,2560622592.0,8585740288.0,11.800014339373051,,ok
2026-08-28T09:54:53.513249+00:00,8.01176319993101,0,26.0,26.07,2554331136.0,8585740288.0,11.834328710743412,,ok
2026-08-28T09:54:54.507247+00:00,9.005785600049421,0,26.0,26.18,2558525440.0,8585740288.0,10.90502965396829,,ok
2026-08-28T09:54:55.515250+00:00,10.0137873000931,0,24.0,25.73,2559574016.0,8585740288.0,11.044438218226812,,ok
2026-08-28T09:54:56.508248+00:00,11.006792899919674,0,25.0,26.11,2553282560.0,8585740288.0,11.997981181657744,,ok
2026-08-28T09:54:57.514249+00:00,12.012765699997544,0,23.0,26.1,2553282560.0,8585740288.0,11.163789666212317,,ok
2026-08-28T09:54:58.508248+00:00,13.00682229991071,0,25.0,26.17,2558525440.0,8585740288.0,11.690575517546135,,ok
2026-08-28T09:54:59.517247+00:00,14.015774700092152,0,23.0,25.75,2558525440.0,8585740288.0,12.00192892927589,,ok
2026-08-28T09:55:00.510249+00:00,15.008761100005358,0,24.0,25.25,2558525440.0,8585740288.0,11.506483121016245,,ok
2026-08-28T09:55:01.505247+00:00,16.003753799945116,0,25.0,25.92,2553282560.0,8585740288.0,11.090690666040192,,ok
2026-08-28T09:55:02.503248+00:00,17.001839899923652,0,22.0,25.62,2558525440.0,8585740288.0,11.839065036828094,,ok
2026-08-28T09:55:03.515250+00:00,18.013778199907392,0,24.0,25.9,2558525440.0,8585740288.0,11.290986071170142,,ok
2026-08-28T09:55:04.503248+00:00,19.001771700102836,0,25.0,26.6,2553282560.0,8585740288.0,11.564632001870221,,ok
2026-08-28T09:55:05.513249+00:00,20.01212970004417,0,22.0,25.71,2553282560.0,8585740288.0,11.308646292367094,,ok
2026-08-28T09:55:06.504250+00:00,21.002801100024953,0,25.0,26.24,2558525440.0,8585740288.0,11.631947283653819,,ok
2026-08-28T09:55:07.513249+00:00,22.01177280000411,0,23.0,26.26,2558525440.0,8585740288.0,11.711335660102367,,ok
2026-08-28T09:55:08.508250+00:00,23.006750900065526,0,23.0,22.96,2553282560.0,8585740288.0,11.876046567528082,,ok
2026-08-28T09:55:09.516250+00:00,24.014811099972576,0,23.0,25.67,2553282560.0,8585740288.0,11.915676019257152,,ok
2026-08-28T09:55:10.508250+00:00,25.006779599934816,0,25.0,26.46,2558525440.0,8585740288.0,11.616737326274617,,ok
