timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-28T06:38:11.445978+00:00,0.0019743999000638723,0,9.0,20.37,2499805184.0,8585740288.0,0.0,,ok
2026-08-28T06:38:12.458430+00:00,1.0143180000595748,0,13.0,20.98,2496659456.0,8585740288.0,7.8137069753329085,,ok
2026-08-28T06:38:13.456766+00:00,2.0129311000928283,0,16.0,21.92,2488270848.0,8585740288.0,11.539441551103499,,ok
2026-08-28T06:38:14.455895+00:00,3.0117490999400616,0,25.0,26.41,2467299328.0,8585740288.0,11.830389772518407,,ok
2026-08-28T06:38:15.451712+00:00,4.007833699928597,0,23.0,26.27,2467299328.0,8585740288.0,11.372653487595718,,ok
2026-08-28T06:38:16.449627+00:00,5.005541000049561,0,20.0,25.99,2457862144.0,8585740288.0,11.843559978530124,,ok
2026-08-28T06:38:17.456064+00:00,6.011913900030777,0,24.0,24.84,2457862144.0,8585740288.0,12.226767533415966,,ok
2026-08-28T06:38:18.450899+00:00,7.006812399951741,0,23.0,26.44,2458910720.0,8585740288.0,11.189897764329126,,ok
2026-08-28T06:38:19.449148+00:00,8.005008399952203,0,22.0,25.73,2467299328.0,8585740288.0,11.642096091343406,,ok
2026-08-28T06:38:20.456706+00:00,9.012545299949124,0,23.0,25.21,2467299328.0,8585740288.0,12.115716307797063,,ok
2026-08-28T06:38:21.450383+00:00,10.006620799889788,0,22.0,26.63,2467299328.0,8585740288.0,11.297400198144253,,ok
2026-08-28T06:38:22.448036+00:00,11.003937799949199,0,24.0,26.55,2475687936.0,8585740288.0,11.45651909003793,,ok
2026-08-28T06:38:23.444857+00:00,12.00078219990246,0,27.0,26.55,2481979392.0,8585740288.0,11.951777529731435,,ok
2026-08-28T06:38:24.453359+00:00,13.009211000055075,0,19.0,25.05,2481979392.0,8585740288.0,11.136600569420857,,ok
2026-08-28T06:38:25.451091+00:00,14.00699399993755,0,21.0,26.0,2481979392.0,8585740288.0,12.038407901732961,,ok
2026-08-28T06:38:26.446212+00:00,15.002266200026497,0,27.0,27.68,2481979392.0,8585740288.0,12.068777515263166,,ok
2026-08-28T06:38:27.452109+00:00,16.008808699902147,0,17.0,26.99,2481979392.0,8585740288.0,11.54555694512223,,ok
2026-08-28T06:38:28.445096+00:00,17.000961899990216,0,32.0,27.8,2477785088.0,8585740288.0,11.713003343605049,,ok
2026-08-28T06:38:29.455207+00:00,18.011034700088203,0,25.0,26.91,2477785088.0,8585740288.0,12.085298454542878,,ok
2026-08-28T06:38:30.448092+00:00,19.00417670002207,0,23.0,26.43,2476736512.0,8585740288.0,11.603010949861472,,ok
2026-08-28T06:38:31.445094+00:00,20.000974799972028,0,24.0,25.44,2489319424.0,8585740288.0,11.854362734633263,,ok
2026-08-28T06:38:32.454095+00:00,21.00998830003664,0,28.0,26.05,2492465152.0,8585740288.0,11.517282721446097,,ok
2026-08-28T06:38:33.450094+00:00,22.006105999927968,0,25.0,26.86,2474639360.0,8585740288.0,12.15657045479773,,ok
2026-08-28T06:38:34.459094+00:00,23.015597800025716,0,34.0,27.98,2485125120.0,8585740288.0,11.898777928495221,,ok
2026-08-28T06:38:35.452120+00:00,24.00801849993877,0,20.0,25.54,2505048064.0,8585740288.0,11.808248257041265,,ok
