schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,60.0,1070,True,False,False,,True,terminated,277,312,172,309,"{""FIRE"": 312, ""LEFT"": 309, ""NOOP"": 277, ""RIGHT"": 172}",277,307,173,313,277,312,172,309,"{""FIRE"": 307, ""LEFT"": 313, ""NOOP"": 277, ""RIGHT"": 173}","{""FIRE"": 312, ""LEFT"": 309, ""NOOP"": 277, ""RIGHT"": 172}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,31.0,866,True,False,False,,True,terminated,375,156,108,227,"{""FIRE"": 156, ""LEFT"": 227, ""NOOP"": 375, ""RIGHT"": 108}",376,147,108,235,375,156,108,227,"{""FIRE"": 147, ""LEFT"": 235, ""NOOP"": 376, ""RIGHT"": 108}","{""FIRE"": 156, ""LEFT"": 227, ""NOOP"": 375, ""RIGHT"": 108}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,45.0,1123,True,False,False,,True,terminated,343,248,221,311,"{""FIRE"": 248, ""LEFT"": 311, ""NOOP"": 343, ""RIGHT"": 221}",343,239,223,318,343,248,221,311,"{""FIRE"": 239, ""LEFT"": 318, ""NOOP"": 343, ""RIGHT"": 223}","{""FIRE"": 248, ""LEFT"": 311, ""NOOP"": 343, ""RIGHT"": 221}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,54.0,1217,True,False,False,,True,terminated,448,236,212,321,"{""FIRE"": 236, ""LEFT"": 321, ""NOOP"": 448, ""RIGHT"": 212}",451,229,213,324,448,236,212,321,"{""FIRE"": 229, ""LEFT"": 324, ""NOOP"": 451, ""RIGHT"": 213}","{""FIRE"": 236, ""LEFT"": 321, ""NOOP"": 448, ""RIGHT"": 212}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,30.0,1062,True,False,False,,True,terminated,300,252,196,314,"{""FIRE"": 252, ""LEFT"": 314, ""NOOP"": 300, ""RIGHT"": 196}",301,244,196,321,300,252,196,314,"{""FIRE"": 244, ""LEFT"": 321, ""NOOP"": 301, ""RIGHT"": 196}","{""FIRE"": 252, ""LEFT"": 314, ""NOOP"": 300, ""RIGHT"": 196}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,11.0,485,True,False,False,,True,terminated,130,89,87,179,"{""FIRE"": 89, ""LEFT"": 179, ""NOOP"": 130, ""RIGHT"": 87}",130,81,88,186,130,89,87,179,"{""FIRE"": 81, ""LEFT"": 186, ""NOOP"": 130, ""RIGHT"": 88}","{""FIRE"": 89, ""LEFT"": 179, ""NOOP"": 130, ""RIGHT"": 87}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,39.0,1018,True,False,False,,True,terminated,309,126,185,398,"{""FIRE"": 126, ""LEFT"": 398, ""NOOP"": 309, ""RIGHT"": 185}",309,118,185,406,309,126,185,398,"{""FIRE"": 118, ""LEFT"": 406, ""NOOP"": 309, ""RIGHT"": 185}","{""FIRE"": 126, ""LEFT"": 398, ""NOOP"": 309, ""RIGHT"": 185}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,48.0,1194,True,False,False,,True,terminated,384,262,185,363,"{""FIRE"": 262, ""LEFT"": 363, ""NOOP"": 384, ""RIGHT"": 185}",384,255,185,370,384,262,185,363,"{""FIRE"": 255, ""LEFT"": 370, ""NOOP"": 384, ""RIGHT"": 185}","{""FIRE"": 262, ""LEFT"": 363, ""NOOP"": 384, ""RIGHT"": 185}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,26.0,706,True,False,False,,True,terminated,149,156,152,249,"{""FIRE"": 156, ""LEFT"": 249, ""NOOP"": 149, ""RIGHT"": 152}",149,148,152,257,149,156,152,249,"{""FIRE"": 148, ""LEFT"": 257, ""NOOP"": 149, ""RIGHT"": 152}","{""FIRE"": 156, ""LEFT"": 249, ""NOOP"": 149, ""RIGHT"": 152}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,19.0,626,True,False,False,,True,terminated,149,124,112,241,"{""FIRE"": 124, ""LEFT"": 241, ""NOOP"": 149, ""RIGHT"": 112}",149,116,112,249,149,124,112,241,"{""FIRE"": 116, ""LEFT"": 249, ""NOOP"": 149, ""RIGHT"": 112}","{""FIRE"": 124, ""LEFT"": 241, ""NOOP"": 149, ""RIGHT"": 112}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,32.0,1032,True,False,False,,True,terminated,306,261,173,292,"{""FIRE"": 261, ""LEFT"": 292, ""NOOP"": 306, ""RIGHT"": 173}",308,255,173,296,306,261,173,292,"{""FIRE"": 255, ""LEFT"": 296, ""NOOP"": 308, ""RIGHT"": 173}","{""FIRE"": 261, ""LEFT"": 292, ""NOOP"": 306, ""RIGHT"": 173}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,2,304,46.0,1272,True,False,False,,True,terminated,384,373,209,306,"{""FIRE"": 373, ""LEFT"": 306, ""NOOP"": 384, ""RIGHT"": 209}",385,366,211,310,384,373,209,306,"{""FIRE"": 366, ""LEFT"": 310, ""NOOP"": 385, ""RIGHT"": 211}","{""FIRE"": 373, ""LEFT"": 306, ""NOOP"": 384, ""RIGHT"": 209}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,3,305,38.0,951,True,False,False,,True,terminated,210,354,123,264,"{""FIRE"": 354, ""LEFT"": 264, ""NOOP"": 210, ""RIGHT"": 123}",211,347,123,270,210,354,123,264,"{""FIRE"": 347, ""LEFT"": 270, ""NOOP"": 211, ""RIGHT"": 123}","{""FIRE"": 354, ""LEFT"": 264, ""NOOP"": 210, ""RIGHT"": 123}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,4,306,48.0,1077,True,False,False,,True,terminated,319,233,192,333,"{""FIRE"": 233, ""LEFT"": 333, ""NOOP"": 319, ""RIGHT"": 192}",321,224,192,340,319,233,192,333,"{""FIRE"": 224, ""LEFT"": 340, ""NOOP"": 321, ""RIGHT"": 192}","{""FIRE"": 233, ""LEFT"": 333, ""NOOP"": 319, ""RIGHT"": 192}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,5,307,42.0,1026,True,False,False,,True,terminated,323,268,158,277,"{""FIRE"": 268, ""LEFT"": 277, ""NOOP"": 323, ""RIGHT"": 158}",325,260,158,283,323,268,158,277,"{""FIRE"": 260, ""LEFT"": 283, ""NOOP"": 325, ""RIGHT"": 158}","{""FIRE"": 268, ""LEFT"": 277, ""NOOP"": 323, ""RIGHT"": 158}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
