global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
100916,double_dqn,426,8.0,458,0.0,0.0,0.05,,,,,,,,,,916,10000,0.0916,512.1713380249739,512.1713380249739,24751,False,202,100500,0.0,0.0,3,LEFT,random,18098,26726,25571,30521,9229,91687,0.0914522969598478,1,50458,2,2,512.1713380249739,28213.036434567835,2,2,,,3,LEFT,False,,
101045,double_dqn,427,14.0,700,0.0,0.0,0.05,,,,,,,,,,1046,10000,0.1046,490.6073549880902,490.6073549880902,24762,False,203,101000,0.0,0.0,3,LEFT,random,18107,26751,25602,30586,9234,91812,0.09138412208301169,0,50523,2,2,490.6073549880902,23696.898084190518,2,2,,,3,LEFT,False,,
101195,double_dqn,427,,,1.0,1.0,0.05,0.004470712039619684,1.3761918544769287,2.4413084983825684,0.4656083285808563,1.4540228843688965,2.4267380237579346,0.07987283170223236,0.18541204929351807,0.5383163094520569,1196,10000,0.1196,464.6480170492634,464.6480170492634,24800,True,203,101000,0.0,0.0,3,LEFT,greedy,18116,26779,25664,30637,9241,91955,0.091317838649749,0,50598,2,2,464.6480170492634,19657.408333326614,2,2,,,3,LEFT,False,,
101196,double_dqn,427,,,3.0,3.0,0.05,0.004470712039619684,1.3761918544769287,2.4413084983825684,0.4656083285808563,1.4540228843688965,2.4267380237579346,0.07987283170223236,0.18541204929351807,0.5383163094520569,1196,10000,0.1196,464.6365184478548,464.6365184478548,24800,True,203,101000,0.0,0.0,3,LEFT,greedy,18116,26779,25664,30637,9241,91955,0.091317838649749,1,50598,2,2,464.6365184478548,19656.92187326468,2,2,,,3,LEFT,False,,
101595,double_dqn,427,,,4.0,4.0,0.05,0.004989658482372761,1.7160712480545044,2.6787333488464355,0.7505380511283875,1.7627683877944946,2.6198244094848633,0.07151088118553162,0.2888052463531494,0.23521995544433594,1596,10000,0.1596,415.78493642605935,415.78493642605935,24900,True,204,101500,0.0,0.0,2,RIGHT,greedy,18124,26815,25824,30833,9264,92332,0.09118469231072089,0,50798,2,2,415.78493642605935,13233.736341209877,2,2,,,2,RIGHT,False,,
101596,double_dqn,427,,,5.0,5.0,0.05,0.004989658482372761,1.7160712480545044,2.6787333488464355,0.7505380511283875,1.7627683877944946,2.6198244094848633,0.07151088118553162,0.2888052463531494,0.23521995544433594,1596,10000,0.1596,415.7776900195711,415.7776900195711,24900,True,204,101500,0.0,0.0,3,LEFT,greedy,18124,26815,25824,30833,9264,92332,0.09118469231072089,1,50798,2,2,415.7776900195711,13233.505700259506,2,2,,,3,LEFT,False,,
101657,double_dqn,428,5.0,306,0.0,0.0,0.05,,,,,,,,,,1658,10000,0.1658,409.5267986977587,409.5267986977587,24915,False,204,101500,0.0,0.0,3,LEFT,greedy,18126,26820,25851,30861,9267,92391,0.09115859056837632,0,50829,2,2,409.5267986977587,12554.787485529781,2,2,,,3,LEFT,False,,
101730,double_dqn,429,7.0,407,0.0,0.0,0.05,,,,,,,,,,1730,10000,0.173,404.99303505685066,404.99303505685066,24933,False,204,101500,0.0,0.0,2,RIGHT,greedy,18127,26830,25872,30901,9271,92459,0.09113339231298535,1,50865,2,2,404.99303505685066,11907.497530732202,2,2,,,2,RIGHT,False,,
101995,double_dqn,429,,,4.0,4.0,0.05,0.00633845804259181,1.574434518814087,2.6002166271209717,0.43548959493637085,1.601182222366333,2.6444883346557617,0.0686517283320427,0.5247900485992432,0.47713518142700195,1996,10000,0.1996,392.721987967678,392.721987967678,25000,True,204,101500,0.0,0.0,2,RIGHT,greedy,18135,26868,25960,31033,9282,92714,0.09100356876740265,0,50998,2,2,392.721987967678,10034.08614347477,2,2,,,2,RIGHT,False,,
101996,double_dqn,429,,,2.0,2.0,0.05,0.00633845804259181,1.574434518814087,2.6002166271209717,0.43548959493637085,1.601182222366333,2.6444883346557617,0.0686517283320427,0.5247900485992432,0.47713518142700195,1996,10000,0.1996,392.71698094506394,392.71698094506394,25000,True,204,101500,0.0,0.0,2,RIGHT,greedy,18135,26868,25960,31033,9282,92714,0.09100356876740265,1,50998,2,2,392.71698094506394,10033.958213545277,2,2,,,2,RIGHT,False,,
