schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,24.0,753,True,False,False,,True,terminated,149,259,104,241,"{""FIRE"": 259, ""LEFT"": 241, ""NOOP"": 149, ""RIGHT"": 104}",150,251,107,245,149,259,104,241,"{""FIRE"": 251, ""LEFT"": 245, ""NOOP"": 150, ""RIGHT"": 107}","{""FIRE"": 259, ""LEFT"": 241, ""NOOP"": 149, ""RIGHT"": 104}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,30.0,923,True,False,False,,True,terminated,206,405,141,171,"{""FIRE"": 405, ""LEFT"": 171, ""NOOP"": 206, ""RIGHT"": 141}",207,400,144,172,206,405,141,171,"{""FIRE"": 400, ""LEFT"": 172, ""NOOP"": 207, ""RIGHT"": 144}","{""FIRE"": 405, ""LEFT"": 171, ""NOOP"": 206, ""RIGHT"": 141}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,10.0,465,True,False,False,,True,terminated,109,162,93,101,"{""FIRE"": 162, ""LEFT"": 101, ""NOOP"": 109, ""RIGHT"": 93}",111,154,94,106,109,162,93,101,"{""FIRE"": 154, ""LEFT"": 106, ""NOOP"": 111, ""RIGHT"": 94}","{""FIRE"": 162, ""LEFT"": 101, ""NOOP"": 109, ""RIGHT"": 93}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,10.0,484,True,False,False,,True,terminated,38,283,76,87,"{""FIRE"": 283, ""LEFT"": 87, ""NOOP"": 38, ""RIGHT"": 76}",38,278,77,91,38,283,76,87,"{""FIRE"": 278, ""LEFT"": 91, ""NOOP"": 38, ""RIGHT"": 77}","{""FIRE"": 283, ""LEFT"": 87, ""NOOP"": 38, ""RIGHT"": 76}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,21.0,629,True,False,False,,True,terminated,92,312,98,127,"{""FIRE"": 312, ""LEFT"": 127, ""NOOP"": 92, ""RIGHT"": 98}",94,307,100,128,92,312,98,127,"{""FIRE"": 307, ""LEFT"": 128, ""NOOP"": 94, ""RIGHT"": 100}","{""FIRE"": 312, ""LEFT"": 127, ""NOOP"": 92, ""RIGHT"": 98}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,9.0,457,True,False,False,,True,terminated,65,161,99,132,"{""FIRE"": 161, ""LEFT"": 132, ""NOOP"": 65, ""RIGHT"": 99}",65,154,102,136,65,161,99,132,"{""FIRE"": 154, ""LEFT"": 136, ""NOOP"": 65, ""RIGHT"": 102}","{""FIRE"": 161, ""LEFT"": 132, ""NOOP"": 65, ""RIGHT"": 99}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,12.0,543,True,False,False,,True,terminated,81,347,61,54,"{""FIRE"": 347, ""LEFT"": 54, ""NOOP"": 81, ""RIGHT"": 61}",81,341,64,57,81,347,61,54,"{""FIRE"": 341, ""LEFT"": 57, ""NOOP"": 81, ""RIGHT"": 64}","{""FIRE"": 347, ""LEFT"": 54, ""NOOP"": 81, ""RIGHT"": 61}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,27.0,804,True,False,False,,True,terminated,112,389,120,183,"{""FIRE"": 389, ""LEFT"": 183, ""NOOP"": 112, ""RIGHT"": 120}",112,382,122,188,112,389,120,183,"{""FIRE"": 382, ""LEFT"": 188, ""NOOP"": 112, ""RIGHT"": 122}","{""FIRE"": 389, ""LEFT"": 183, ""NOOP"": 112, ""RIGHT"": 120}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,28.0,938,True,False,False,,True,terminated,188,375,164,211,"{""FIRE"": 375, ""LEFT"": 211, ""NOOP"": 188, ""RIGHT"": 164}",188,368,167,215,188,375,164,211,"{""FIRE"": 368, ""LEFT"": 215, ""NOOP"": 188, ""RIGHT"": 167}","{""FIRE"": 375, ""LEFT"": 211, ""NOOP"": 188, ""RIGHT"": 164}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,37.0,1035,True,False,False,,True,terminated,211,492,140,192,"{""FIRE"": 492, ""LEFT"": 192, ""NOOP"": 211, ""RIGHT"": 140}",213,486,143,193,211,492,140,192,"{""FIRE"": 486, ""LEFT"": 193, ""NOOP"": 213, ""RIGHT"": 143}","{""FIRE"": 492, ""LEFT"": 192, ""NOOP"": 211, ""RIGHT"": 140}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
