global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,terminated,truncated,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
175795,double_dqn,dueling,558,,,3.0,3.0,0.05,0.0010300209978595376,1.7083005905151367,2.6532468795776367,0.2216736078262329,1.6971360445022583,2.636371612548828,0.0361255407333374,0.11512118577957153,0.281357079744339,10000,10000,1.0,273.9874819731205,273.9874819731205,43700,True,352,175500,0.0,0.0,False,False,2,RIGHT,greedy,20842,43368,48548,63038,13170,162626,0.07491638034995107,0,87898,2,2,273.9874819731205,136.99374098656025,2,2,136.99374098656025,273.9874819731205,136.99374098656025,273.9874819731205,68.10879065635945,2179.4813010035023,2,RIGHT,False,,
175796,double_dqn,dueling,558,,,3.0,3.0,0.05,0.0010300209978595376,1.7083005905151367,2.6532468795776367,0.2216736078262329,1.6971360445022583,2.636371612548828,0.0361255407333374,0.11512118577957153,0.281357079744339,10000,10000,1.0,273.98744251609105,273.98744251609105,43700,True,352,175500,0.0,0.0,False,False,2,RIGHT,greedy,20842,43368,48548,63038,13170,162626,0.07491638034995107,1,87898,2,2,273.98744251609105,136.99372125804553,2,2,136.99372125804553,273.98744251609105,136.99372125804553,273.98744251609105,68.10878084798959,2179.480987135667,2,RIGHT,False,,
176195,double_dqn,dueling,558,,,7.0,7.0,0.05,0.002652490511536598,1.7850303649902344,2.6083662509918213,0.03083198145031929,1.7894518375396729,2.5281105041503906,0.05678315460681915,0.19056165218353271,0.2184690535068512,10000,10000,1.0,274.0866914592102,274.0866914592102,43800,True,353,176000,0.0,0.0,False,False,3,LEFT,greedy,20887,43465,48662,63182,13188,163008,0.07484846421031124,0,88098,2,2,274.0866914592102,137.0433457296051,2,2,137.0433457296051,274.0866914592102,137.0433457296051,274.0866914592102,68.13433384363667,2180.2986829963734,3,LEFT,False,,
176196,double_dqn,dueling,558,,,8.0,8.0,0.05,0.002652490511536598,1.7850303649902344,2.6083662509918213,0.03083198145031929,1.7894518375396729,2.5281105041503906,0.05678315460681915,0.19056165218353271,0.2184690535068512,10000,10000,1.0,274.086659482018,274.086659482018,43800,True,353,176000,0.0,0.0,False,False,2,RIGHT,greedy,20887,43465,48662,63182,13188,163008,0.07484846421031124,1,88098,2,2,274.086659482018,137.043329741009,2,2,137.043329741009,274.086659482018,137.043329741009,274.086659482018,68.13432589452876,2180.2984286249202,2,RIGHT,False,,
176593,double_dqn,dueling,559,10.0,552,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.19164442443605,274.19164442443605,43899,False,354,176500,0.0,0.0,True,False,3,LEFT,greedy,20930,43568,48758,63338,13211,163383,0.07481001619534072,0,88297,2,2,274.19164442443605,137.09582221221802,2,2,137.09582221221802,274.19164442443605,137.09582221221802,274.19164442443605,68.16052073450015,2181.136663504005,3,LEFT,False,,
176595,double_dqn,dueling,559,,,0.0,0.0,0.05,0.0038120511453598738,1.8725802898406982,2.5822818279266357,0.8021254539489746,1.864623785018921,2.677940845489502,0.05109714716672897,0.41238319873809814,0.445901095867157,10000,10000,1.0,274.18814249715507,274.18814249715507,43900,True,354,176500,0.0,0.0,False,False,1,FIRE,fire_reset,20930,43570,48758,63338,13211,163385,0.07480916895059911,0,88298,2,2,274.18814249715507,137.09407124857754,2,2,137.09407124857754,274.18814249715507,137.09407124857754,274.18814249715507,68.16043090231437,2181.13378887406,1,FIRE,False,initial_serve,
176596,double_dqn,dueling,559,,,12.0,12.0,0.05,0.0038120511453598738,1.8725802898406982,2.5822818279266357,0.8021254539489746,1.864623785018921,2.677940845489502,0.05109714716672897,0.41238319873809814,0.445901095867157,10000,10000,1.0,274.18810716304444,274.18810716304444,43900,True,354,176500,0.0,0.0,False,False,1,FIRE,greedy,20930,43570,48758,63338,13211,163385,0.07480916895059911,1,88298,2,2,274.18810716304444,137.09405358152222,2,2,137.09405358152222,274.18810716304444,137.09405358152222,274.18810716304444,68.16042211860773,2181.1335077954473,1,FIRE,False,,
176838,double_dqn,dueling,560,14.0,660,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.2403406830068,274.2403406830068,43960,False,354,176500,0.0,0.0,True,False,1,FIRE,greedy,20988,43627,48812,63411,13225,163613,0.07478596229317228,1,88419,2,2,274.2403406830068,137.1201703415034,2,2,137.1201703415034,274.2403406830068,137.1201703415034,274.2403406830068,68.17316061267928,2181.541139605737,1,FIRE,False,,
176995,double_dqn,dueling,560,,,5.0,5.0,0.05,0.01076151616871357,1.7740453481674194,2.548072576522827,0.3672943115234375,1.772764801979065,2.5008907318115234,0.06438249349594116,0.7551381587982178,0.647185206413269,10000,10000,1.0,274.2783662824162,274.2783662824162,44000,True,354,176500,0.0,0.0,False,False,2,RIGHT,greedy,21032,43651,48843,63470,13228,163768,0.07473615222942892,0,88498,2,2,274.2783662824162,137.1391831412081,2,2,137.1391831412081,274.2783662824162,137.1391831412081,274.2783662824162,68.18373362350738,2181.879475952236,2,RIGHT,False,,
176996,double_dqn,dueling,560,,,1.0,1.0,0.05,0.01076151616871357,1.7740453481674194,2.548072576522827,0.3672943115234375,1.772764801979065,2.5008907318115234,0.06438249349594116,0.7551381587982178,0.647185206413269,10000,10000,1.0,274.2783355952128,274.2783355952128,44000,True,354,176500,0.0,0.0,False,False,0,NOOP,greedy,21032,43651,48843,63470,13228,163768,0.07473615222942892,1,88498,2,2,274.2783355952128,137.1391677976064,2,2,137.1391677976064,274.2783355952128,137.1391677976064,274.2783355952128,68.18372599487765,2181.8792318360847,0,NOOP,False,,
177395,double_dqn,dueling,560,,,9.0,9.0,0.05,0.001312210108153522,1.76710045337677,2.6343207359313965,0.5018064379692078,1.7757457494735718,2.5910568237304688,0.03631598502397537,0.14603161811828613,0.11841589957475662,10000,10000,1.0,274.39831693286476,274.39831693286476,44100,True,355,177000,1.0,1.0,False,False,3,LEFT,greedy,21130,43716,48951,63599,13245,164151,0.0746634647906379,0,88698,2,2,274.39831693286476,137.19915846643238,2,2,137.19915846643238,274.39831693286476,137.19915846643238,274.39831693286476,68.21442296748144,2182.861534959406,3,LEFT,False,,
177396,double_dqn,dueling,560,,,6.0,6.0,0.05,0.001312210108153522,1.76710045337677,2.6343207359313965,0.5018064379692078,1.7757457494735718,2.5910568237304688,0.03631598502397537,0.14603161811828613,0.11841589957475662,10000,10000,1.0,274.3982841659396,274.3982841659396,44100,True,355,177000,0.0,0.0,False,False,2,RIGHT,greedy,21130,43716,48951,63599,13245,164151,0.0746634647906379,1,88698,2,2,274.3982841659396,137.1991420829698,2,2,137.1991420829698,274.3982841659396,137.1991420829698,274.3982841659396,68.21441482174309,2182.861274295779,2,RIGHT,False,,
177795,double_dqn,dueling,560,,,16.0,13.0,0.05,0.0012742436956614256,1.6809680461883545,2.591752529144287,0.44958722591400146,1.710318684577942,2.6010446548461914,0.04041524976491928,0.12788748741149902,0.2146904468536377,10000,10000,1.0,274.50536290019147,274.50536290019147,44200,True,356,177500,0.0,0.0,False,False,3,LEFT,greedy,21218,43804,49046,63728,13263,164533,0.07459672883529438,0,88898,2,2,274.50536290019147,137.25268145009574,2,2,137.25268145009574,274.50536290019147,137.25268145009574,274.50536290019147,68.24190105620184,2183.740833798459,3,LEFT,False,,
177796,double_dqn,dueling,560,,,10.0,10.0,0.05,0.0012742436956614256,1.6809680461883545,2.591752529144287,0.44958722591400146,1.710318684577942,2.6010446548461914,0.04041524976491928,0.12788748741149902,0.2146904468536377,10000,10000,1.0,274.5053309019184,274.5053309019184,44200,True,356,177500,0.0,0.0,False,False,1,FIRE,fire_reset,21218,43804,49046,63728,13263,164533,0.07459672883529438,1,88898,2,2,274.5053309019184,137.2526654509592,2,2,137.2526654509592,274.5053309019184,137.2526654509592,274.5053309019184,68.24189310144656,2183.74057924629,2,RIGHT,True,after_life_loss,
177841,double_dqn,dueling,561,16.0,624,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.520837629331,274.520837629331,44211,False,356,177500,0.0,0.0,True,False,3,LEFT,greedy,21219,43816,49050,63757,13267,164575,0.07459992577681313,0,88921,2,2,274.520837629331,137.2604188146655,2,2,137.2604188146655,274.520837629331,137.2604188146655,274.520837629331,68.24507569882455,2183.8424223623856,3,LEFT,False,,
177844,double_dqn,dueling,562,10.0,503,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.51718778672756,274.51718778672756,44212,True,356,177500,0.0,0.0,True,False,3,LEFT,greedy,21219,43817,49050,63758,13267,164577,0.07459908684015204,1,88922,2,2,274.51718778672756,137.25859389336378,2,2,137.25859389336378,274.51718778672756,137.25859389336378,274.51718778672756,68.24494448183127,2183.8382234186006,3,LEFT,False,,
178195,double_dqn,dueling,562,,,3.0,3.0,0.05,0.0025916043668985367,1.725233554840088,2.5291287899017334,0.42412519454956055,1.7459440231323242,2.5860652923583984,0.0512191504240036,0.22636127471923828,0.14665788412094116,10000,10000,1.0,274.60659148072966,274.60659148072966,44300,True,357,178000,0.0,0.0,False,False,1,FIRE,greedy,21280,43902,49133,63881,13293,164903,0.07459763406586006,0,89098,2,2,274.60659148072966,137.30329574036483,2,2,137.30329574036483,274.60659148072966,137.30329574036483,274.60659148072966,68.26792970996163,2184.5737507187723,1,FIRE,False,,
178196,double_dqn,dueling,562,,,3.0,3.0,0.05,0.0025916043668985367,1.725233554840088,2.5291287899017334,0.42412519454956055,1.7459440231323242,2.5860652923583984,0.0512191504240036,0.22636127471923828,0.14665788412094116,10000,10000,1.0,274.6065594460961,274.6065594460961,44300,True,357,178000,0.0,0.0,False,False,3,LEFT,greedy,21280,43902,49133,63881,13293,164903,0.07459763406586006,1,89098,2,2,274.6065594460961,137.30327972304806,2,2,137.30327972304806,274.6065594460961,137.30327972304806,274.6065594460961,68.26792174606645,2184.5734958741264,3,LEFT,False,,
178427,double_dqn,dueling,563,5.0,293,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.6483738223907,274.6483738223907,44358,True,357,178000,0.0,0.0,True,False,2,RIGHT,greedy,21306,43951,49205,63966,13309,165119,0.0745903109377452,0,89214,2,2,274.6483738223907,137.32418691119534,2,2,137.32418691119534,274.6483738223907,137.32418691119534,274.6483738223907,68.27881591461882,2184.922109267802,2,RIGHT,False,,
178595,double_dqn,dueling,563,,,2.0,2.0,0.05,0.0007087400881573558,1.9000213146209717,2.605417013168335,0.19134533405303955,1.9136261940002441,2.627218008041382,0.029693111777305603,0.08626013994216919,0.048211753368377686,10000,10000,1.0,274.67188454751965,274.67188454751965,44400,True,358,178500,0.0,0.0,False,False,2,RIGHT,greedy,21330,43975,49259,64032,13320,165276,0.07458173755291272,0,89298,2,2,274.67188454751965,137.33594227375983,2,2,137.33594227375983,274.67188454751965,137.33594227375983,274.67188454751965,68.28502135495685,2185.1206833586193,2,RIGHT,False,,
178596,double_dqn,dueling,563,,,9.0,9.0,0.05,0.0007087400881573558,1.9000213146209717,2.605417013168335,0.19134533405303955,1.9136261940002441,2.627218008041382,0.029693111777305603,0.08626013994216919,0.048211753368377686,10000,10000,1.0,274.67185337200976,274.67185337200976,44400,True,358,178500,0.0,0.0,False,False,0,NOOP,random,21330,43975,49259,64032,13320,165276,0.07458173755291272,1,89298,2,2,274.67185337200976,137.33592668600488,2,2,137.33592668600488,274.67185337200976,137.33592668600488,274.67185337200976,68.28501360454452,2185.1204353454245,0,NOOP,False,,
178776,double_dqn,dueling,564,10.0,466,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.70686847477083,274.70686847477083,44445,True,358,178500,0.0,0.0,True,False,0,NOOP,random,21354,43993,49324,64105,13331,165445,0.07456817469906475,1,89388,2,2,274.70686847477083,137.35343423738541,2,2,137.35343423738541,274.70686847477083,137.35343423738541,274.70686847477083,68.29410418267099,2185.4113338454717,0,NOOP,False,,
178995,double_dqn,dueling,564,,,6.0,6.0,0.05,0.0017624013125896454,1.7225180864334106,2.7058353424072266,-0.009715494699776173,1.7545979022979736,2.703744888305664,0.04297745227813721,0.2213371992111206,0.24076677858829498,10000,10000,1.0,274.7467338372459,274.7467338372459,44500,True,358,178500,0.0,0.0,False,False,1,FIRE,fire_reset,21380,44048,49387,64181,13342,165654,0.0745379785023129,0,89498,2,2,274.7467338372459,137.37336691862296,2,2,137.37336691862296,274.7467338372459,137.37336691862296,274.7467338372459,68.30448532792602,2185.7435304936325,0,NOOP,True,after_life_loss,
178996,double_dqn,dueling,564,,,2.0,2.0,0.05,0.0017624013125896454,1.7225180864334106,2.7058353424072266,-0.009715494699776173,1.7545979022979736,2.703744888305664,0.04297745227813721,0.2213371992111206,0.24076677858829498,10000,10000,1.0,274.74670300970183,274.74670300970183,44500,True,358,178500,0.0,0.0,False,False,3,LEFT,greedy,21380,44048,49387,64181,13342,165654,0.0745379785023129,1,89498,2,2,274.74670300970183,137.37335150485092,2,2,137.37335150485092,274.74670300970183,137.37335150485092,274.74670300970183,68.30447766392396,2185.7432852455668,3,LEFT,False,,
179395,double_dqn,dueling,564,,,10.0,10.0,0.05,0.0008558290428481996,1.8520309925079346,2.623579502105713,0.49570712447166443,1.88560950756073,2.6363277435302734,0.03230275586247444,0.08562695980072021,0.16744521260261536,10000,10000,1.0,274.8174223188561,274.8174223188561,44600,True,359,179000,0.0,0.0,False,False,2,RIGHT,greedy,21441,44131,49501,64323,13365,166031,0.0744999888514794,0,89698,2,2,274.8174223188561,137.40871115942804,2,2,137.40871115942804,274.8174223188561,137.40871115942804,274.8174223188561,68.32291152211297,2186.333168707615,2,RIGHT,False,,
179396,double_dqn,dueling,564,,,9.0,6.0,0.05,0.0008558290428481996,1.8520309925079346,2.623579502105713,0.49570712447166443,1.88560950756073,2.6363277435302734,0.03230275586247444,0.08562695980072021,0.16744521260261536,10000,10000,1.0,274.8173910811709,274.8173910811709,44600,True,359,179000,0.0,0.0,False,False,0,NOOP,greedy,21441,44131,49501,64323,13365,166031,0.0744999888514794,1,89698,2,2,274.8173910811709,137.40869554058546,2,2,137.40869554058546,274.8173910811709,137.40869554058546,274.8173910811709,68.32290375604931,2186.332920193578,0,NOOP,False,,
179631,double_dqn,dueling,565,13.0,602,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.8525054565719,274.8525054565719,44659,True,360,179500,0.0,0.0,True,False,3,LEFT,greedy,21459,44175,49566,64432,13380,166252,0.07448561503518304,0,89816,2,2,274.8525054565719,137.42625272828596,2,2,137.42625272828596,274.8525054565719,137.42625272828596,274.8525054565719,68.33213481553979,2186.6283140972732,3,LEFT,False,,
179795,double_dqn,dueling,565,,,1.0,1.0,0.05,0.004404424224048853,1.6788687705993652,2.410510778427124,0.17240244150161743,1.7020363807678223,2.509782075881958,0.051221493631601334,0.4120602607727051,0.4481304883956909,10000,10000,1.0,274.8884506364265,274.8884506364265,44700,True,360,179500,0.0,0.0,False,False,3,LEFT,greedy,21487,44205,49615,64489,13387,166409,0.07445660637611515,0,89898,2,2,274.8884506364265,137.44422531821326,2,2,137.44422531821326,274.8884506364265,137.44422531821326,274.8884506364265,68.34141884940858,2186.9254031810747,3,LEFT,False,,
179796,double_dqn,dueling,565,,,14.0,11.0,0.05,0.004404424224048853,1.6788687705993652,2.410510778427124,0.17240244150161743,1.7020363807678223,2.509782075881958,0.051221493631601334,0.4120602607727051,0.4481304883956909,10000,10000,1.0,274.8884162160359,274.8884162160359,44700,True,360,179500,0.0,0.0,False,False,2,RIGHT,greedy,21487,44205,49615,64489,13387,166409,0.07445660637611515,1,89898,2,2,274.8884162160359,137.44420810801796,2,2,137.44420810801796,274.8884162160359,137.44420810801796,274.8884162160359,68.34141029197983,2186.9251293433545,2,RIGHT,False,,
180000,double_dqn,dueling,565,,,16.0,13.0,0.05,,,,,,,,,,10000,10000,1.0,274.9288854550181,274.9288854550181,44751,True,361,180000,0.0,0.0,False,False,3,LEFT,greedy,21501,44235,49686,64578,13394,166606,0.07441111111111111,1,90000,2,2,274.9288854550181,137.46444272750904,2,2,137.46444272750904,274.9288854550181,137.46444272750904,274.9288854550181,68.35190307220842,2187.2608983106693,3,LEFT,False,,
180188,double_dqn,dueling,566,21.0,706,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,274.9707184332705,274.9707184332705,44798,True,361,180000,0.0,0.0,True,False,3,LEFT,greedy,21516,44256,49749,64667,13401,166787,0.07437232224121473,1,90094,2,2,274.9707184332705,137.48535921663526,2,2,137.48535921663526,274.9707184332705,137.48535921663526,274.9707184332705,68.36270031508009,2187.606410082563,3,LEFT,False,,
180195,double_dqn,dueling,566,,,5.0,5.0,0.05,0.002345744986087084,1.7112305164337158,2.5847549438476562,0.24918101727962494,1.708174467086792,2.4717249870300293,0.05110713094472885,0.21212679147720337,0.3090049922466278,10000,10000,1.0,274.9710784051085,274.9710784051085,44800,True,361,180000,0.0,0.0,False,False,1,FIRE,greedy,21517,44262,49749,64668,13402,166794,0.07437456991276166,0,90098,2,2,274.9710784051085,137.48553920255426,2,2,137.48553920255426,274.9710784051085,137.48553920255426,274.9710784051085,68.36280668021966,2187.609813767029,1,FIRE,False,,
180196,double_dqn,dueling,566,,,0.0,0.0,0.05,0.002345744986087084,1.7112305164337158,2.5847549438476562,0.24918101727962494,1.708174467086792,2.4717249870300293,0.05110713094472885,0.21212679147720337,0.3090049922466278,10000,10000,1.0,274.9710471453928,274.9710471453928,44800,True,361,180000,0.0,0.0,False,False,0,NOOP,greedy,21517,44262,49749,64668,13402,166794,0.07437456991276166,1,90098,2,2,274.9710471453928,137.4855235726964,2,2,137.4855235726964,274.9710471453928,137.4855235726964,274.9710471453928,68.3627989084863,2187.6095650715615,0,NOOP,False,,
180595,double_dqn,dueling,566,,,9.0,9.0,0.05,0.0014913128688931465,1.7964510917663574,2.6724228858947754,0.35176295042037964,1.82498300075531,2.697413444519043,0.0454694889485836,0.11124086380004883,0.1328171193599701,10000,10000,1.0,275.07436136365186,275.07436136365186,44900,True,362,180500,0.0,0.0,False,False,3,LEFT,greedy,21562,44347,49872,64815,13418,167178,0.07429843407384439,0,90298,2,2,275.07436136365186,137.53718068182593,2,2,137.53718068182593,275.07436136365186,137.53718068182593,275.07436136365186,68.38932659210597,2188.458450947391,3,LEFT,False,,
180596,double_dqn,dueling,566,,,3.0,3.0,0.05,0.0014913128688931465,1.7964510917663574,2.6724228858947754,0.35176295042037964,1.82498300075531,2.697413444519043,0.0454694889485836,0.11124086380004883,0.1328171193599701,10000,10000,1.0,275.07432822242043,275.07432822242043,44900,True,362,180500,0.0,0.0,False,False,3,LEFT,greedy,21562,44347,49872,64815,13418,167178,0.07429843407384439,1,90298,2,2,275.07432822242043,137.53716411121022,2,2,137.53716411121022,275.07432822242043,137.53716411121022,275.07432822242043,68.38931835249217,2188.4581872797494,3,LEFT,False,,
180607,double_dqn,dueling,567,9.0,488,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,275.0745240706371,275.0745240706371,44903,True,362,180500,0.0,0.0,True,False,3,LEFT,greedy,21564,44349,49876,64819,13420,167188,0.07430457122608079,0,90304,2,2,275.0745240706371,137.53726203531855,2,2,137.53726203531855,275.0745240706371,137.53726203531855,275.0745240706371,68.38939224366483,2188.4605517972745,3,LEFT,False,,
180995,double_dqn,dueling,567,,,5.0,5.0,0.05,0.0018286790000274777,1.5488766431808472,2.646777629852295,0.4020628035068512,1.5653573274612427,2.6525323390960693,0.04162679240107536,0.221419095993042,0.11633604019880295,10000,10000,1.0,275.1731810585376,275.1731810585376,45000,True,362,180500,0.0,0.0,False,False,1,FIRE,greedy,21604,44441,49984,64967,13438,167558,0.0742447346902694,0,90498,2,2,275.1731810585376,137.5865905292688,2,2,137.5865905292688,275.1731810585376,137.5865905292688,275.1731810585376,68.41473373795107,2189.271479614434,1,FIRE,False,,
180996,double_dqn,dueling,567,,,9.0,9.0,0.05,0.0018286790000274777,1.5488766431808472,2.646777629852295,0.4020628035068512,1.5653573274612427,2.6525323390960693,0.04162679240107536,0.221419095993042,0.11633604019880295,10000,10000,1.0,275.1731495984233,275.1731495984233,45000,True,362,180500,0.0,0.0,False,False,2,RIGHT,greedy,21604,44441,49984,64967,13438,167558,0.0742447346902694,1,90498,2,2,275.1731495984233,137.58657479921166,2,2,137.58657479921166,275.1731495984233,137.58657479921166,275.1731495984233,68.41472591620284,2189.271229318491,2,RIGHT,False,,
181336,double_dqn,dueling,568,16.0,574,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,275.26715346608336,275.26715346608336,45085,True,363,181000,0.0,0.0,True,False,3,LEFT,greedy,21626,44560,50053,65097,13464,167872,0.07424890810429259,1,90668,2,2,275.26715346608336,137.63357673304168,2,2,137.63357673304168,275.26715346608336,137.63357673304168,275.26715346608336,68.43880759484254,2190.0418430349614,3,LEFT,False,,
181395,double_dqn,dueling,568,,,9.0,9.0,0.05,0.0010590208694338799,1.8397769927978516,2.636629343032837,-0.03866446763277054,1.8356492519378662,2.6817426681518555,0.03815053403377533,0.11862778663635254,0.23663827776908875,10000,10000,1.0,275.2851245577957,275.2851245577957,45100,True,363,181000,0.0,0.0,False,False,2,RIGHT,greedy,21636,44596,50062,65102,13465,167931,0.07422986173895786,0,90698,2,2,275.2851245577957,137.64256227889786,2,2,137.64256227889786,275.2851245577957,137.64256227889786,275.2851245577957,68.44340072304013,2190.188823137284,2,RIGHT,False,,
181396,double_dqn,dueling,568,,,0.0,0.0,0.05,0.0010590208694338799,1.8397769927978516,2.636629343032837,-0.03866446763277054,1.8356492519378662,2.6817426681518555,0.03815053403377533,0.11862778663635254,0.23663827776908875,10000,10000,1.0,275.28509138676304,275.28509138676304,45100,True,363,181000,0.0,0.0,False,False,0,NOOP,greedy,21636,44596,50062,65102,13465,167931,0.07422986173895786,1,90698,2,2,275.28509138676304,137.64254569338152,2,2,137.64254569338152,275.28509138676304,137.64254569338152,275.28509138676304,68.44339247581541,2190.1885592260933,0,NOOP,False,,
181703,double_dqn,dueling,569,15.0,548,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,275.3665887879384,275.3665887879384,45177,True,364,181500,0.0,0.0,True,False,3,LEFT,greedy,21661,44697,50115,65231,13478,168226,0.07417558226566284,0,90852,2,2,275.3665887879384,137.6832943939692,2,2,137.6832943939692,275.3665887879384,137.6832943939692,275.3665887879384,68.46429567688489,2190.8574616603164,3,LEFT,False,,
181795,double_dqn,dueling,569,,,1.0,1.0,0.05,0.0022199703380465508,1.8244117498397827,2.5874991416931152,0.2919972240924835,1.853757619857788,2.517911195755005,0.04706413298845291,0.18961572647094727,0.13009540736675262,10000,10000,1.0,275.39236464138924,275.39236464138924,45200,True,364,181500,0.0,0.0,False,False,0,NOOP,greedy,21679,44720,50145,65252,13482,168314,0.07416004752579815,0,90898,2,2,275.39236464138924,137.69618232069462,2,2,137.69618232069462,275.39236464138924,137.69618232069462,275.39236464138924,68.47089529907585,2191.068649570427,0,NOOP,False,,
181796,double_dqn,dueling,569,,,5.0,5.0,0.05,0.0022199703380465508,1.8244117498397827,2.5874991416931152,0.2919972240924835,1.853757619857788,2.517911195755005,0.04706413298845291,0.18961572647094727,0.13009540736675262,10000,10000,1.0,275.3923334783403,275.3923334783403,45200,True,364,181500,0.0,0.0,False,False,3,LEFT,greedy,21679,44720,50145,65252,13482,168314,0.07416004752579815,1,90898,2,2,275.3923334783403,137.69616673917014,2,2,137.69616673917014,275.3923334783403,137.69616673917014,275.3923334783403,68.47088755099661,2191.0684016318914,3,LEFT,False,,
182195,double_dqn,dueling,569,,,6.0,6.0,0.05,0.0023211250081658363,1.737199306488037,2.603755474090576,0.09005168080329895,1.7584185600280762,2.6097042560577393,0.043576616793870926,0.23628371953964233,0.22732968628406525,10000,10000,1.0,275.4760051067697,275.4760051067697,45300,True,365,182000,0.0,0.0,False,False,1,FIRE,random,21739,44790,50272,65395,13498,168698,0.0740850512634745,0,91098,2,2,275.4760051067697,137.73800255338486,2,2,137.73800255338486,275.4760051067697,137.73800255338486,275.4760051067697,68.4925192174179,2191.7606149573726,1,FIRE,False,,
182196,double_dqn,dueling,569,,,8.0,8.0,0.05,0.0023211250081658363,1.737199306488037,2.603755474090576,0.09005168080329895,1.7584185600280762,2.6097042560577393,0.043576616793870926,0.23628371953964233,0.22732968628406525,10000,10000,1.0,275.4759734934272,275.4759734934272,45300,True,365,182000,0.0,0.0,False,False,3,LEFT,greedy,21739,44790,50272,65395,13498,168698,0.0740850512634745,1,91098,2,2,275.4759734934272,137.7379867467136,2,2,137.7379867467136,275.4759734934272,137.7379867467136,275.4759734934272,68.49251135728694,2191.760363433182,3,LEFT,False,,
182224,double_dqn,dueling,570,8.0,444,0.0,0.0,0.05,,,,,,,,,,10000,10000,1.0,275.48107856966715,275.48107856966715,45307,True,365,182000,0.0,0.0,True,False,3,LEFT,greedy,21739,44791,50280,65414,13499,168725,0.0740791553253139,1,91112,2,2,275.48107856966715,137.74053928483357,2,2,137.74053928483357,275.48107856966715,137.74053928483357,275.48107856966715,68.49383849962634,2191.8028319880427,3,LEFT,False,,
182595,double_dqn,dueling,570,,,10.0,10.0,0.05,0.002541011432185769,1.7084147930145264,2.5873966217041016,0.45603519678115845,1.7224622964859009,2.683089256286621,0.047000281512737274,0.18561720848083496,0.27567586302757263,10000,10000,1.0,275.5336735445793,275.5336735445793,45400,True,366,182500,0.0,0.0,False,False,1,FIRE,greedy,21831,44851,50377,65537,13521,169075,0.07404871957764683,0,91298,2,2,275.5336735445793,137.76683677228965,2,2,137.76683677228965,275.5336735445793,137.76683677228965,275.5336735445793,68.50768241869427,2192.2458373982167,1,FIRE,False,,
182596,double_dqn,dueling,570,,,3.0,3.0,0.05,0.002541011432185769,1.7084147930145264,2.5873966217041016,0.45603519678115845,1.7224622964859009,2.683089256286621,0.047000281512737274,0.18561720848083496,0.27567586302757263,10000,10000,1.0,275.5336426941522,275.5336426941522,45400,True,366,182500,0.0,0.0,False,False,2,RIGHT,greedy,21831,44851,50377,65537,13521,169075,0.07404871957764683,1,91298,2,2,275.5336426941522,137.7668213470761,2,2,137.7668213470761,275.5336426941522,137.7668213470761,275.5336426941522,68.50767474815719,2192.24559194103,2,RIGHT,False,,
182995,double_dqn,dueling,570,,,17.0,14.0,0.05,0.0028807581402361393,1.6626956462860107,2.6895318031311035,0.13223229348659515,1.6759071350097656,2.675973415374756,0.04978025332093239,0.2152295708656311,0.1097196638584137,10000,10000,1.0,275.5893224037019,275.5893224037019,45500,True,366,182500,0.0,0.0,False,False,2,RIGHT,random,21848,44943,50491,65714,13544,169452,0.07401254672233273,0,91498,2,2,275.5893224037019,137.79466120185094,2,2,137.79466120185094,275.5893224037019,137.79466120185094,275.5893224037019,68.52234021163542,2192.7148867723336,2,RIGHT,False,,
