schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,11.0,560,True,False,False,,True,terminated,71,220,116,153,"{""FIRE"": 220, ""LEFT"": 153, ""NOOP"": 71, ""RIGHT"": 116}",71,213,119,157,71,220,116,153,"{""FIRE"": 213, ""LEFT"": 157, ""NOOP"": 71, ""RIGHT"": 119}","{""FIRE"": 220, ""LEFT"": 153, ""NOOP"": 71, ""RIGHT"": 116}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,17.0,802,True,False,False,,True,terminated,124,142,264,272,"{""FIRE"": 142, ""LEFT"": 272, ""NOOP"": 124, ""RIGHT"": 264}",124,133,271,274,124,142,264,272,"{""FIRE"": 133, ""LEFT"": 274, ""NOOP"": 124, ""RIGHT"": 271}","{""FIRE"": 142, ""LEFT"": 272, ""NOOP"": 124, ""RIGHT"": 264}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,27.0,828,True,False,False,,True,terminated,77,271,228,252,"{""FIRE"": 271, ""LEFT"": 252, ""NOOP"": 77, ""RIGHT"": 228}",78,264,232,254,77,271,228,252,"{""FIRE"": 264, ""LEFT"": 254, ""NOOP"": 78, ""RIGHT"": 232}","{""FIRE"": 271, ""LEFT"": 252, ""NOOP"": 77, ""RIGHT"": 228}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,17.0,738,True,False,False,,True,terminated,54,207,244,233,"{""FIRE"": 207, ""LEFT"": 233, ""NOOP"": 54, ""RIGHT"": 244}",54,200,249,235,54,207,244,233,"{""FIRE"": 200, ""LEFT"": 235, ""NOOP"": 54, ""RIGHT"": 249}","{""FIRE"": 207, ""LEFT"": 233, ""NOOP"": 54, ""RIGHT"": 244}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,12.0,451,True,False,False,,True,terminated,28,123,138,162,"{""FIRE"": 123, ""LEFT"": 162, ""NOOP"": 28, ""RIGHT"": 138}",28,115,142,166,28,123,138,162,"{""FIRE"": 115, ""LEFT"": 166, ""NOOP"": 28, ""RIGHT"": 142}","{""FIRE"": 123, ""LEFT"": 162, ""NOOP"": 28, ""RIGHT"": 138}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,10.0,541,True,False,False,,True,terminated,61,184,146,150,"{""FIRE"": 184, ""LEFT"": 150, ""NOOP"": 61, ""RIGHT"": 146}",61,177,151,152,61,184,146,150,"{""FIRE"": 177, ""LEFT"": 152, ""NOOP"": 61, ""RIGHT"": 151}","{""FIRE"": 184, ""LEFT"": 150, ""NOOP"": 61, ""RIGHT"": 146}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,18.0,694,True,False,False,,True,terminated,73,184,215,222,"{""FIRE"": 184, ""LEFT"": 222, ""NOOP"": 73, ""RIGHT"": 215}",73,176,220,225,73,184,215,222,"{""FIRE"": 176, ""LEFT"": 225, ""NOOP"": 73, ""RIGHT"": 220}","{""FIRE"": 184, ""LEFT"": 222, ""NOOP"": 73, ""RIGHT"": 215}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,17.0,710,True,False,False,,True,terminated,124,196,188,202,"{""FIRE"": 196, ""LEFT"": 202, ""NOOP"": 124, ""RIGHT"": 188}",124,187,192,207,124,196,188,202,"{""FIRE"": 187, ""LEFT"": 207, ""NOOP"": 124, ""RIGHT"": 192}","{""FIRE"": 196, ""LEFT"": 202, ""NOOP"": 124, ""RIGHT"": 188}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,14.0,635,True,False,False,,True,terminated,70,229,152,184,"{""FIRE"": 229, ""LEFT"": 184, ""NOOP"": 70, ""RIGHT"": 152}",70,222,157,186,70,229,152,184,"{""FIRE"": 222, ""LEFT"": 186, ""NOOP"": 70, ""RIGHT"": 157}","{""FIRE"": 229, ""LEFT"": 184, ""NOOP"": 70, ""RIGHT"": 152}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,15.0,636,True,False,False,,True,terminated,97,181,179,179,"{""FIRE"": 181, ""LEFT"": 179, ""NOOP"": 97, ""RIGHT"": 179}",97,173,186,180,97,181,179,179,"{""FIRE"": 173, ""LEFT"": 180, ""NOOP"": 97, ""RIGHT"": 186}","{""FIRE"": 181, ""LEFT"": 179, ""NOOP"": 97, ""RIGHT"": 179}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
