global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
100614,double_dqn,dueling,458,9.0,550,0.0,0.0,0.05,,,,,,,,,,614,10000,0.0614,464.4689920248607,464.4689920248607,24751,False,202,100500,0.0,0.0,0,NOOP,greedy,15312,25170,27903,32229,9360,91254,0.09302880314866718,1,50307,2,2,464.4689920248607,232.23449601243036,2,2,232.23449601243036,464.4689920248607,232.23449601243036,464.4689920248607,0.0,0.0,0,NOOP,False,,
100631,double_dqn,dueling,459,13.0,642,0.0,0.0,0.05,,,,,,,,,,632,10000,0.0632,465.14941599961656,465.14941599961656,24751,False,202,100500,0.0,0.0,0,NOOP,greedy,15320,25173,27906,32233,9361,91271,0.09302210032594006,0,50316,2,2,465.14941599961656,232.57470799980828,2,2,232.57470799980828,465.14941599961656,232.57470799980828,465.14941599961656,0.0,0.0,0,NOOP,False,,
101068,double_dqn,dueling,460,3.0,227,0.0,0.0,0.05,,,,,,,,,,1068,10000,0.1068,456.38314647548873,456.38314647548873,24768,True,203,101000,0.0,0.0,0,NOOP,greedy,15395,25234,28003,32436,9382,91686,0.09282859065183836,1,50534,2,2,456.38314647548873,228.19157323774436,2,2,228.19157323774436,456.38314647548873,228.19157323774436,456.38314647548873,7.264525739778379,232.46482367290812,0,NOOP,False,,
101179,double_dqn,dueling,461,4.0,274,0.0,0.0,0.05,,,,,,,,,,1180,10000,0.118,427.9310447956985,427.9310447956985,24796,True,203,101000,0.0,0.0,3,LEFT,greedy,15430,25245,28030,32475,9390,91790,0.092804902154576,0,50590,2,2,427.9310447956985,213.96552239784924,2,2,213.96552239784924,427.9310447956985,213.96552239784924,427.9310447956985,16.319404250683416,522.2209360218693,3,LEFT,False,,
101195,double_dqn,dueling,461,,,0.0,0.0,0.05,0.002074113115668297,1.4965262413024902,2.6666746139526367,0.8580756783485413,1.5317363739013672,2.74078631401062,0.049511782824993134,0.14298903942108154,0.1887618899345398,1196,10000,0.1196,422.31554909663214,422.31554909663214,24800,True,203,101000,0.0,0.0,0,NOOP,greedy,15433,25247,28032,32484,9391,91805,0.09280011067631132,0,50598,2,2,422.31554909663214,211.15777454831607,2,2,211.15777454831607,422.31554909663214,211.15777454831607,422.31554909663214,17.30222567369145,553.6712215581264,0,NOOP,False,,
101196,double_dqn,dueling,461,,,0.0,0.0,0.05,0.002074113115668297,1.4965262413024902,2.6666746139526367,0.8580756783485413,1.5317363739013672,2.74078631401062,0.049511782824993134,0.14298903942108154,0.1887618899345398,1196,10000,0.1196,422.29315209896833,422.29315209896833,24800,True,203,101000,0.0,0.0,3,LEFT,greedy,15433,25247,28032,32484,9391,91805,0.09280011067631132,1,50598,2,2,422.29315209896833,211.14657604948417,2,2,211.14657604948417,422.29315209896833,211.14657604948417,422.29315209896833,17.301308070944355,553.6418582702194,3,LEFT,False,,
101595,double_dqn,dueling,461,,,3.0,3.0,0.05,0.002225003205239773,1.346015453338623,2.7081966400146484,0.5289421677589417,1.4057843685150146,2.771547794342041,0.051566701382398605,0.17043554782867432,0.340340793132782,1596,10000,0.1596,355.62448985983605,355.62448985983605,24900,True,204,101500,0.0,0.0,2,RIGHT,greedy,15532,25308,28133,32623,9409,92187,0.09261191385487617,0,50798,2,2,355.62448985983605,177.81224492991802,2,2,177.81224492991802,355.62448985983605,177.81224492991802,355.62448985983605,33.2005319480674,1062.4170223381568,2,RIGHT,False,,
101596,double_dqn,dueling,461,,,6.0,6.0,0.05,0.002225003205239773,1.346015453338623,2.7081966400146484,0.5289421677589417,1.4057843685150146,2.771547794342041,0.051566701382398605,0.17043554782867432,0.340340793132782,1596,10000,0.1596,355.61883214837206,355.61883214837206,24900,True,204,101500,0.0,0.0,2,RIGHT,greedy,15532,25308,28133,32623,9409,92187,0.09261191385487617,1,50798,2,2,355.61883214837206,177.80941607418603,2,2,177.80941607418603,355.61883214837206,177.80941607418603,355.61883214837206,33.20000375320015,1062.4001201024048,2,RIGHT,False,,
101794,double_dqn,dueling,462,7.0,363,0.0,0.0,0.05,,,,,,,,,,1794,10000,0.1794,352.5764405490686,352.5764405490686,24949,False,204,101500,0.0,0.0,3,LEFT,greedy,15558,25327,28159,32750,9414,92380,0.09248089278346465,1,50897,2,2,352.5764405490686,176.2882202745343,2,2,176.2882202745343,352.5764405490686,176.2882202745343,352.5764405490686,38.913118856586166,1245.2198034107573,3,LEFT,False,,
101863,double_dqn,dueling,463,5.0,342,0.0,0.0,0.05,,,,,,,,,,1864,10000,0.1864,351.3580450340424,351.3580450340424,24967,True,204,101500,0.0,0.0,3,LEFT,greedy,15563,25334,28173,32794,9419,92445,0.09246642582266551,0,50932,2,2,351.3580450340424,175.6790225170212,2,2,175.6790225170212,351.3580450340424,175.6790225170212,351.3580450340424,40.71530993956715,1302.8899180661488,3,LEFT,False,,
