global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
100688,dqn,460,5.0,364,0.0,0.0,0.05,,,,,,,,,,688,10000,0.0688,492.3065650270741,492.3065650270741,24751,False,202,100500,0.0,0.0,1,FIRE,greedy,18085,26399,23825,32379,9218,91470,0.0915501350707135,1,50344,2,2,492.3065650270741,36024.24667110904,2,2,,,1,FIRE,False,,
100781,dqn,461,10.0,589,0.0,0.0,0.05,,,,,,,,,,782,10000,0.0782,492.6621687073507,492.6621687073507,24751,False,202,100500,0.0,0.0,2,RIGHT,greedy,18128,26403,23840,32411,9222,91560,0.0915044353158302,0,50391,2,2,492.6621687073507,31746.469748506534,2,2,,,2,RIGHT,False,,
101114,dqn,462,3.0,213,0.0,0.0,0.05,,,,,,,,,,1114,10000,0.1114,455.26650990811487,455.26650990811487,24779,False,203,101000,0.0,0.0,3,LEFT,greedy,18194,26436,23946,32538,9237,91877,0.0913523349882311,1,50557,2,2,455.26650990811487,20661.498152086682,2,2,,,3,LEFT,False,,
101195,dqn,462,,,3.0,3.0,0.05,0.0017155894311144948,1.5849124193191528,2.491685152053833,0.24121737480163574,1.6142520904541016,2.5386087894439697,0.043459128588438034,0.1573336124420166,0.12402796000242233,1196,10000,0.1196,440.71711749049825,440.71711749049825,24800,True,203,101000,0.0,0.0,1,FIRE,fire_reset,18200,26449,23980,32567,9241,91955,0.091317838649749,0,50598,2,2,440.71711749049825,18644.987216374775,2,2,,,3,LEFT,True,after_life_loss,
101196,dqn,462,,,0.0,0.0,0.05,0.0017155894311144948,1.5849124193191528,2.491685152053833,0.24121737480163574,1.6142520904541016,2.5386087894439697,0.043459128588438034,0.1573336124420166,0.12402796000242233,1196,10000,0.1196,440.7070813374001,440.7070813374001,24800,True,203,101000,0.0,0.0,3,LEFT,greedy,18200,26449,23980,32567,9241,91955,0.091317838649749,1,50598,2,2,440.7070813374001,18644.56262668041,2,2,,,3,LEFT,False,,
101339,dqn,463,4.0,279,0.0,0.0,0.05,,,,,,,,,,1340,10000,0.134,426.86154318639984,426.86154318639984,24836,True,203,101000,0.0,0.0,2,RIGHT,greedy,18207,26460,24035,32638,9253,92087,0.09130649299388198,0,50670,2,2,426.86154318639984,16141.100293473792,2,2,,,2,RIGHT,False,,
101595,dqn,463,,,2.0,2.0,0.05,0.009688690304756165,1.429734706878662,2.596736431121826,0.20781487226486206,1.4662142992019653,2.6039512157440186,0.07061212509870529,0.651596188545227,0.3415012061595917,1596,10000,0.1596,411.2433414224395,411.2433414224395,24900,True,204,101500,0.0,0.0,3,LEFT,greedy,18270,26484,24114,32728,9264,92332,0.09118469231072089,0,50798,2,2,411.2433414224395,13089.18499848188,2,2,,,3,LEFT,False,,
101596,dqn,463,,,4.0,4.0,0.05,0.009688690304756165,1.429734706878662,2.596736431121826,0.20781487226486206,1.4662142992019653,2.6039512157440186,0.07061212509870529,0.651596188545227,0.3415012061595917,1596,10000,0.1596,411.23624184558264,411.23624184558264,24900,True,204,101500,0.0,0.0,0,NOOP,greedy,18270,26484,24114,32728,9264,92332,0.09118469231072089,1,50798,2,2,411.23624184558264,13088.959030872124,2,2,,,0,NOOP,False,,
101770,dqn,464,5.0,328,0.0,0.0,0.05,,,,,,,,,,1770,10000,0.177,396.1716833362871,396.1716833362871,24943,False,204,101500,0.0,0.0,0,NOOP,greedy,18310,26493,24178,32789,9272,92498,0.09110739903704432,1,50885,2,2,396.1716833362871,11389.376331393769,2,2,,,0,NOOP,False,,
101995,dqn,464,,,6.0,6.0,0.05,0.0013007018715143204,1.6665081977844238,2.8311727046966553,0.11227012425661087,1.6940829753875732,2.8133199214935303,0.0391511470079422,0.13975220918655396,0.12242575734853745,1996,10000,0.1996,384.66678864908863,384.66678864908863,25000,True,204,101500,0.0,0.0,0,NOOP,greedy,18339,26514,24268,32875,9282,92714,0.09100356876740265,0,50998,2,2,384.66678864908863,9828.274993750612,2,2,,,0,NOOP,False,,
