global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
250918,dqn,814,13.0,704,0.0,0.0,0.05,,,,,,,,,,918,10000,0.0918,632.0021083830767,632.0021083830767,62001,False,502,250500,0.0,0.0,3,LEFT,greedy,44578,55360,63732,87248,16647,234271,0.06634438342406683,1,125459,2,2,632.0021083830767,86372.93302356472,2,2,,,3,LEFT,False,,
251137,dqn,815,25.0,1151,0.0,0.0,0.05,,,,,,,,,,1138,10000,0.1138,571.7750243107719,571.7750243107719,62035,False,503,251000,0.0,0.0,1,FIRE,greedy,44603,55438,63769,87328,16654,234484,0.06631413804362542,0,125569,2,2,571.7750243107719,63090.70125455124,2,2,,,1,FIRE,False,,
251395,dqn,815,,,1.0,1.0,0.05,0.0016134718898683786,2.367805004119873,3.179072141647339,0.5792203545570374,2.390660285949707,3.1372134685516357,0.03789673000574112,0.20421648025512695,0.14203323423862457,1396,10000,0.1396,518.2838167526511,518.2838167526511,62100,True,503,251000,0.0,0.0,3,LEFT,greedy,44635,55503,63802,87456,16668,234728,0.06630177091123168,0,125698,2,2,518.2838167526511,46667.07678952345,2,2,,,3,LEFT,False,,
251396,dqn,815,,,4.0,4.0,0.05,0.0016134718898683786,2.367805004119873,3.179072141647339,0.5792203545570374,2.390660285949707,3.1372134685516357,0.03789673000574112,0.20421648025512695,0.14203323423862457,1396,10000,0.1396,518.2721563727172,518.2721563727172,62100,True,503,251000,0.0,0.0,3,LEFT,greedy,44635,55503,63802,87456,16668,234728,0.06630177091123168,1,125698,2,2,518.2721563727172,46666.02687087235,2,2,,,3,LEFT,False,,
251464,dqn,816,4.0,273,0.0,0.0,0.05,,,,,,,,,,1464,10000,0.1464,508.5301768867716,508.5301768867716,62117,True,503,251000,0.0,0.0,3,LEFT,greedy,44652,55516,63809,87487,16671,234793,0.06629577195940572,1,125732,2,2,508.5301768867716,43673.84986361172,2,2,,,3,LEFT,False,,
251631,dqn,817,3.0,247,0.0,0.0,0.05,,,,,,,,,,1632,10000,0.1632,489.7167288675578,489.7167288675578,62159,True,504,251500,0.0,0.0,2,RIGHT,greedy,44699,55543,63839,87551,16679,234953,0.06628330260062314,0,125816,2,2,489.7167288675578,37753.79899460824,2,2,,,2,RIGHT,False,,
251795,dqn,817,,,1.0,1.0,0.05,0.0023196712136268616,2.1529884338378906,3.3278648853302,0.4044520854949951,2.149825096130371,3.1560041904449463,0.047536008059978485,0.1932542324066162,0.4430933892726898,1796,10000,0.1796,474.6088493885542,474.6088493885542,62200,True,504,251500,0.0,0.0,3,LEFT,greedy,44735,55594,63856,87611,16683,235113,0.06625601677548491,0,125898,2,2,474.6088493885542,33269.657528017924,2,2,,,3,LEFT,False,,
251796,dqn,817,,,3.0,3.0,0.05,0.0023196712136268616,2.1529884338378906,3.3278648853302,0.4044520854949951,2.149825096130371,3.1560041904449463,0.047536008059978485,0.1932542324066162,0.4430933892726898,1796,10000,0.1796,474.60203919520114,474.60203919520114,62200,True,504,251500,0.0,0.0,2,RIGHT,greedy,44735,55594,63856,87611,16683,235113,0.06625601677548491,1,125898,2,2,474.60203919520114,33269.180139530865,2,2,,,2,RIGHT,False,,
252087,dqn,818,3.0,228,0.0,0.0,0.05,,,,,,,,,,2088,10000,0.2088,453.6371531981619,453.6371531981619,62273,True,505,252000,0.0,0.0,3,LEFT,greedy,44799,55619,63902,87768,16696,235392,0.06623084002411857,0,126044,2,2,453.6371531981619,27384.215200052262,2,2,,,3,LEFT,False,,
252195,dqn,818,,,0.0,0.0,0.05,0.0009597403695806861,2.2149760723114014,3.2178971767425537,0.9356694221496582,2.230666160583496,3.056262969970703,0.032611653208732605,0.12393951416015625,0.130914568901062,2196,10000,0.2196,448.2604097327162,448.2604097327162,62300,True,505,252000,0.0,0.0,3,LEFT,greedy,44814,55651,63914,87817,16705,235491,0.06623816396770765,0,126098,2,2,448.2604097327162,25739.863910052845,2,2,,,3,LEFT,False,,
