global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
5481,dqn,29,2.0,197,0.0,0.0,0.4342,,,,,,,,,,5482,10000,0.5482,418.6849676425772,418.6849676425772,1121,False,11,5000,0.0,0.0,2,RIGHT,greedy,1104,1795,1364,1219,3688,1794,0.6727471725647574,0,2741,2,2,418.6849676425772,209.3424838212886,2,2,,,2,RIGHT,False,,
5795,dqn,29,,,2.0,2.0,0.40751000000000004,0.015367748215794563,0.18800726532936096,0.19979587197303772,0.15968282520771027,0.21342061460018158,1.1860005855560303,0.03695392981171608,0.990963339805603,0.059004850685596466,5796,10000,0.5796,419.40897980547686,419.40897980547686,1200,True,12,5500,0.0,0.0,3,LEFT,random,1143,1978,1418,1257,3837,1959,0.662008281573499,0,2898,2,2,419.40897980547686,209.70448990273843,2,2,,,3,LEFT,False,,
5796,dqn,29,,,2.0,2.0,0.40742500000000004,0.015367748215794563,0.18800726532936096,0.19979587197303772,0.15968282520771027,0.21342061460018158,1.1860005855560303,0.03695392981171608,0.990963339805603,0.059004850685596466,5796,10000,0.5796,419.40705567528045,419.40705567528045,1200,True,12,5500,0.0,0.0,1,FIRE,greedy,1143,1978,1418,1257,3837,1959,0.662008281573499,1,2898,2,2,419.40705567528045,209.70352783764022,2,2,,,1,FIRE,False,,
5879,dqn,30,2.0,199,0.0,0.0,0.40037000000000006,,,,,,,,,,5880,10000,0.588,419.1239351755613,419.1239351755613,1221,True,12,5500,0.0,0.0,1,FIRE,greedy,1200,1994,1424,1262,3865,2015,0.657312925170068,0,2940,2,2,419.1239351755613,209.56196758778066,2,2,,,1,FIRE,False,,
5890,dqn,31,3.0,229,0.0,0.0,0.3994350000000001,,,,,,,,,,5890,10000,0.589,418.93275323760184,418.93275323760184,1223,False,12,5500,0.0,0.0,2,RIGHT,random,1200,2003,1425,1262,3867,2023,0.6565365025466893,1,2945,2,2,418.93275323760184,209.46637661880092,2,2,,,2,RIGHT,False,,
6195,dqn,31,,,1.0,1.0,0.3735100000000001,0.0009445247706025839,0.21385438740253448,0.2361171543598175,0.17743323743343353,0.19666412472724915,0.21340426802635193,0.019011739641427994,0.2329408824443817,0.03587733581662178,6196,10000,0.6196,420.39560828086246,420.39560828086246,1300,True,13,6000,0.0,0.0,3,LEFT,greedy,1225,2137,1528,1306,3985,2211,0.6431568754034861,0,3098,2,2,420.39560828086246,210.19780414043123,2,2,,,3,LEFT,False,,
6196,dqn,31,,,2.0,2.0,0.373425,0.0009445247706025839,0.21385438740253448,0.2361171543598175,0.17743323743343353,0.19666412472724915,0.21340426802635193,0.019011739641427994,0.2329408824443817,0.03587733581662178,6196,10000,0.6196,420.39396817548976,420.39396817548976,1300,True,13,6000,0.0,0.0,3,LEFT,random,1225,2137,1528,1306,3985,2211,0.6431568754034861,1,3098,2,2,420.39396817548976,210.19698408774488,2,2,,,3,LEFT,False,,
6225,dqn,32,1.0,173,0.0,0.0,0.37096000000000007,,,,,,,,,,6226,10000,0.6226,420.40253049253886,420.40253049253886,1307,False,13,6000,0.0,0.0,3,LEFT,greedy,1226,2138,1529,1333,3990,2236,0.6408609058785737,0,3113,2,2,420.40253049253886,210.20126524626943,2,2,,,3,LEFT,False,,
6286,dqn,33,2.0,198,0.0,0.0,0.3657750000000001,,,,,,,,,,6286,10000,0.6286,420.4765694542281,420.4765694542281,1322,False,13,6000,0.0,0.0,3,LEFT,random,1236,2145,1542,1363,4008,2278,0.6376073814826598,1,3143,2,2,420.4765694542281,210.23828472711406,2,2,,,3,LEFT,False,,
6471,dqn,34,0.0,123,0.0,0.0,0.35005,,,,,,,,,,6472,10000,0.6472,421.0826095055479,421.0826095055479,1369,True,13,6000,0.0,0.0,1,FIRE,greedy,1261,2265,1563,1383,4078,2394,0.6300988875154512,0,3236,2,2,421.0826095055479,210.54130475277395,2,2,,,1,FIRE,False,,
