global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
2968,double_dqn,dueling,17,1.0,173,0.0,0.0,0.647805,,,,,,,,,,2968,10000,0.2968,342.2765182532112,342.2765182532112,493,True,6,2500,0.0,0.0,1,FIRE,random,617,890,729,732,2308,660,0.7776280323450134,1,1484,2,2,342.2765182532112,171.1382591266056,2,2,171.1382591266056,342.2765182532112,171.1382591266056,342.2765182532112,56.85388258046938,1819.3242425750202,1,FIRE,False,,
2995,double_dqn,dueling,17,,,1.0,1.0,0.64551,0.0001930266444105655,0.13339155912399292,0.14832614362239838,0.1225254237651825,0.11894674599170685,0.11940934509038925,0.017721455544233322,0.028916798532009125,0.027058195322752,2996,10000,0.2996,342.3410351729218,342.3410351729218,500,True,6,2500,0.0,0.0,2,RIGHT,random,619,907,735,735,2328,668,0.7770360480640854,0,1498,2,2,342.3410351729218,171.1705175864609,2,2,171.1705175864609,342.3410351729218,171.1705175864609,342.3410351729218,57.13301655088815,1828.2565296284208,2,RIGHT,False,,
2996,double_dqn,dueling,17,,,0.0,0.0,0.645425,0.0001930266444105655,0.13339155912399292,0.14832614362239838,0.1225254237651825,0.11894674599170685,0.11940934509038925,0.017721455544233322,0.028916798532009125,0.027058195322752,2996,10000,0.2996,342.3380974403322,342.3380974403322,500,True,6,2500,0.0,0.0,1,FIRE,greedy,619,907,735,735,2328,668,0.7770360480640854,1,1498,2,2,342.3380974403322,171.1690487201661,2,2,171.1690487201661,342.3380974403322,171.1690487201661,342.3380974403322,57.132526275088814,1828.240840802842,1,FIRE,False,,
3216,double_dqn,dueling,18,0.0,124,0.0,0.0,0.626725,,,,,,,,,,3216,10000,0.3216,342.8917902768719,342.8917902768719,555,True,7,3000,0.0,0.0,0,NOOP,greedy,674,1009,769,764,2461,755,0.7652363184079602,1,1608,2,2,342.8917902768719,171.44589513843596,2,2,171.44589513843596,342.8917902768719,171.44589513843596,342.8917902768719,59.17442276233331,1893.5815283946658,0,NOOP,False,,
3283,double_dqn,dueling,19,2.0,219,0.0,0.0,0.62103,,,,,,,,,,3284,10000,0.3284,341.5996211533564,341.5996211533564,572,True,7,3000,0.0,0.0,2,RIGHT,random,680,1050,775,779,2503,781,0.7621802679658952,0,1642,2,2,341.5996211533564,170.7998105766782,2,2,170.7998105766782,341.5996211533564,170.7998105766782,341.5996211533564,59.499081394555375,1903.970604625772,2,RIGHT,False,,
3395,double_dqn,dueling,19,,,0.0,0.0,0.61151,0.00025807638303376734,0.12073144316673279,0.13260413706302643,0.10877891629934311,0.11598234623670578,0.12086229771375656,0.008479765616357327,0.12316913157701492,0.007841265760362148,3396,10000,0.3396,337.67140328013545,337.67140328013545,600,True,7,3000,0.0,0.0,3,LEFT,random,700,1093,789,814,2574,822,0.7579505300353356,0,1698,2,2,337.67140328013545,168.83570164006773,2,2,168.83570164006773,337.67140328013545,168.83570164006773,337.67140328013545,59.65925853005927,1909.0962729618966,3,LEFT,False,,
3396,double_dqn,dueling,19,,,2.0,2.0,0.611425,0.00025807638303376734,0.12073144316673279,0.13260413706302643,0.10877891629934311,0.11598234623670578,0.12086229771375656,0.008479765616357327,0.12316913157701492,0.007841265760362148,3396,10000,0.3396,337.6687777096141,337.6687777096141,600,True,7,3000,0.0,0.0,1,FIRE,random,700,1093,789,814,2574,822,0.7579505300353356,1,1698,2,2,337.6687777096141,168.83438885480706,2,2,168.83438885480706,337.6687777096141,168.83438885480706,337.6687777096141,59.65879464834172,1909.081428746935,1,FIRE,False,,
3531,double_dqn,dueling,20,0.0,124,0.0,0.0,0.59995,,,,,,,,,,3532,10000,0.3532,336.52506844068586,336.52506844068586,634,True,8,3500,0.0,0.0,0,NOOP,greedy,743,1119,820,850,2669,863,0.7556625141562854,0,1766,2,2,336.52506844068586,168.26253422034293,2,2,168.26253422034293,336.52506844068586,168.26253422034293,336.52506844068586,60.4068214584923,1933.0182866717537,0,NOOP,False,,
3781,double_dqn,dueling,21,0.0,125,0.0,0.0,0.5787,,,,,,,,,,3782,10000,0.3782,337.3072082385206,337.3072082385206,696,False,8,3500,0.0,0.0,0,NOOP,greedy,827,1180,879,896,2821,961,0.7459016393442623,0,1891,2,2,337.3072082385206,168.6536041192603,2,2,168.6536041192603,337.3072082385206,168.6536041192603,337.3072082385206,62.07451531835282,1986.3844901872903,0,NOOP,False,,
3795,double_dqn,dueling,21,,,0.0,0.0,0.57751,3.788558751693927e-05,0.1250542253255844,0.13664628565311432,0.11212771385908127,0.12181352078914642,0.12349975109100342,0.007280261255800724,0.01369234174489975,0.008080796338617802,3796,10000,0.3796,336.9381723509041,336.9381723509041,700,True,8,3500,0.0,0.0,3,LEFT,random,833,1183,882,898,2829,967,0.7452581664910432,0,1898,2,2,336.9381723509041,168.46908617545205,2,2,168.46908617545205,336.9381723509041,168.46908617545205,336.9381723509041,62.132961181673565,1988.254757813554,3,LEFT,False,,
3796,double_dqn,dueling,21,,,6.0,6.0,0.5774250000000001,3.788558751693927e-05,0.1250542253255844,0.13664628565311432,0.11212771385908127,0.12181352078914642,0.12349975109100342,0.007280261255800724,0.01369234174489975,0.008080796338617802,3796,10000,0.3796,336.9359562502863,336.9359562502863,700,True,8,3500,0.0,0.0,0,NOOP,greedy,833,1183,882,898,2829,967,0.7452581664910432,1,1898,2,2,336.9359562502863,168.46797812514316,2,2,168.46797812514316,336.9359562502863,168.46797812514316,336.9359562502863,62.13255252244479,1988.2416807182333,0,NOOP,False,,
4029,double_dqn,dueling,22,0.0,124,0.0,0.0,0.55762,,,,,,,,,,4030,10000,0.403,337.48568857573105,337.48568857573105,758,False,9,4000,0.0,0.0,0,NOOP,greedy,961,1222,920,927,2964,1066,0.7354838709677419,0,2015,2,2,337.48568857573105,168.74284428786552,2,2,168.74284428786552,337.48568857573105,168.74284428786552,337.48568857573105,63.477457057172245,2031.2786258295118,0,NOOP,False,,
4034,double_dqn,dueling,23,7.0,409,0.0,0.0,0.5571950000000001,,,,,,,,,,4034,10000,0.4034,337.2560796813901,337.2560796813901,759,False,9,4000,0.0,0.0,1,FIRE,random,962,1225,920,927,2967,1067,0.7354982647496282,1,2017,2,2,337.2560796813901,168.62803984069504,2,2,168.62803984069504,337.2560796813901,168.62803984069504,337.2560796813901,63.45497384188772,2030.559162940407,1,FIRE,False,,
4195,double_dqn,dueling,23,,,1.0,1.0,0.54351,1.0064181878988165e-05,0.11454786360263824,0.11817462742328644,0.10934478789567947,0.11670055240392685,0.1261787861585617,0.0029223202727735043,0.01338338851928711,0.0034626710694283247,4196,10000,0.4196,337.7992498003053,337.7992498003053,800,True,9,4000,0.0,0.0,0,NOOP,random,981,1302,966,947,3058,1138,0.728789323164919,0,2098,2,2,337.7992498003053,168.89962490015265,2,2,168.89962490015265,337.7992498003053,168.89962490015265,337.7992498003053,64.40405143952437,2060.9296460647797,0,NOOP,False,,
4196,double_dqn,dueling,23,,,0.0,0.0,0.543425,1.0064181878988165e-05,0.11454786360263824,0.11817462742328644,0.10934478789567947,0.11670055240392685,0.1261787861585617,0.0029223202727735043,0.01338338851928711,0.0034626710694283247,4196,10000,0.4196,337.79690564748006,337.79690564748006,800,True,9,4000,0.0,0.0,2,RIGHT,greedy,981,1302,966,947,3058,1138,0.728789323164919,1,2098,2,2,337.79690564748006,168.89845282374003,2,2,168.89845282374003,337.79690564748006,168.89845282374003,337.79690564748006,64.4036045085758,2060.9153442744255,2,RIGHT,False,,
4372,double_dqn,dueling,24,1.0,169,0.0,0.0,0.528465,,,,,,,,,,4372,10000,0.4372,338.2361587761617,338.2361587761617,844,True,9,4000,0.0,0.0,0,NOOP,random,1011,1334,992,1035,3157,1215,0.7220951509606587,1,2186,2,2,338.2361587761617,169.11807938808084,2,2,169.11807938808084,338.2361587761617,169.11807938808084,338.2361587761617,65.29536093483085,2089.4515499145873,0,NOOP,False,,
4483,double_dqn,dueling,25,3.0,227,0.0,0.0,0.5190300000000001,,,,,,,,,,4484,10000,0.4484,338.8364841770504,338.8364841770504,872,True,9,4000,0.0,0.0,2,RIGHT,random,1030,1367,1040,1047,3219,1265,0.717885816235504,0,2242,2,2,338.8364841770504,169.4182420885252,2,2,169.4182420885252,338.8364841770504,169.4182420885252,338.8364841770504,65.89326810936396,2108.5845794996467,2,RIGHT,False,,
4595,double_dqn,dueling,25,,,0.0,0.0,0.5095100000000001,1.6616404536762275e-05,0.1288495808839798,0.13619214296340942,0.12254573404788971,0.12416008114814758,0.1256624013185501,0.004543435759842396,0.01123964786529541,0.0066556320525705814,4596,10000,0.4596,339.16809210225927,339.16809210225927,900,True,10,4500,0.0,0.0,3,LEFT,random,1054,1418,1071,1053,3276,1320,0.7127937336814621,0,2298,2,2,339.16809210225927,169.58404605112963,2,2,169.58404605112963,339.16809210225927,169.58404605112963,339.16809210225927,66.41672821845808,2125.3353029906584,3,LEFT,False,,
4596,double_dqn,dueling,25,,,0.0,0.0,0.509425,1.6616404536762275e-05,0.1288495808839798,0.13619214296340942,0.12254573404788971,0.12416008114814758,0.1256624013185501,0.004543435759842396,0.01123964786529541,0.0066556320525705814,4596,10000,0.4596,339.1660772489922,339.1660772489922,900,True,10,4500,0.0,0.0,1,FIRE,random,1054,1418,1071,1053,3276,1320,0.7127937336814621,1,2298,2,2,339.1660772489922,169.5830386244961,2,2,169.5830386244961,339.1660772489922,169.5830386244961,339.1660772489922,66.41633366494627,2125.3226772782805,1,FIRE,False,,
4622,double_dqn,dueling,26,0.0,125,0.0,0.0,0.507215,,,,,,,,,,4622,10000,0.4622,339.12809227982683,339.12809227982683,906,False,10,4500,0.0,0.0,0,NOOP,random,1058,1433,1074,1057,3290,1332,0.7118130679359584,1,2311,2,2,339.12809227982683,169.56404613991342,2,2,169.56404613991342,339.12809227982683,169.56404613991342,339.12809227982683,66.47556287441002,2127.2180119811205,0,NOOP,False,,
4827,double_dqn,dueling,27,1.0,172,0.0,0.0,0.48979000000000006,,,,,,,,,,4828,10000,0.4828,336.90548750406214,336.90548750406214,958,True,10,4500,0.0,0.0,1,FIRE,random,1076,1505,1125,1122,3399,1429,0.7040182270091135,0,2414,2,2,336.90548750406214,168.45274375203107,2,2,168.45274375203107,336.90548750406214,168.45274375203107,336.90548750406214,66.85075746248789,2139.2242387996125,1,FIRE,False,,
4995,double_dqn,dueling,27,,,1.0,1.0,0.47551000000000004,0.00059593963669613,0.13271930813789368,0.14027675986289978,0.12438954412937164,0.1162375956773758,0.12718483805656433,0.016564277932047844,0.13489513099193573,0.024807531386613846,4996,10000,0.4996,332.83801139063917,332.83801139063917,1000,True,10,4500,0.0,0.0,1,FIRE,greedy,1093,1584,1173,1146,3481,1515,0.6967574059247398,0,2498,2,2,332.83801139063917,166.41900569531958,2,2,166.41900569531958,332.83801139063917,166.41900569531958,332.83801139063917,66.6208989973257,2131.8687679144223,1,FIRE,False,,
4996,double_dqn,dueling,27,,,3.0,3.0,0.47542500000000004,0.00059593963669613,0.13271930813789368,0.14027675986289978,0.12438954412937164,0.1162375956773758,0.12718483805656433,0.016564277932047844,0.13489513099193573,0.024807531386613846,4996,10000,0.4996,332.83610887093806,332.83610887093806,1000,True,10,4500,0.0,0.0,1,FIRE,greedy,1093,1584,1173,1146,3481,1515,0.6967574059247398,1,2498,2,2,332.83610887093806,166.41805443546903,2,2,166.41805443546903,332.83610887093806,166.41805443546903,332.83610887093806,66.6205181887386,2131.856582039635,1,FIRE,False,,
5261,double_dqn,dueling,28,2.0,217,0.0,0.0,0.4529,,,,,,,,,,5262,10000,0.5262,325.409216932017,325.409216932017,1066,False,11,5000,0.0,0.0,2,RIGHT,greedy,1151,1686,1231,1194,3609,1653,0.685860889395667,0,2631,2,2,325.409216932017,162.7046084660085,2,2,162.7046084660085,325.409216932017,162.7046084660085,325.409216932017,65.92288583229383,2109.5323466334025,2,RIGHT,False,,
5276,double_dqn,dueling,29,8.0,327,0.0,0.0,0.45162500000000005,,,,,,,,,,5276,10000,0.5276,324.497488941416,324.497488941416,1070,True,11,5000,0.0,0.0,2,RIGHT,greedy,1152,1688,1239,1197,3615,1661,0.6851781652767248,1,2638,2,2,324.497488941416,162.248744470708,2,2,162.248744470708,324.497488941416,162.248744470708,324.497488941416,65.80976367841454,2105.9124377092653,2,RIGHT,False,,
5395,double_dqn,dueling,29,,,1.0,1.0,0.44151000000000007,0.030438268557190895,0.1469096839427948,0.15490677952766418,0.14120730757713318,0.19611528515815735,1.1360915899276733,0.07422232627868652,0.9887135028839111,0.08098515123128891,5396,10000,0.5396,320.2365030851408,320.2365030851408,1100,True,11,5000,0.0,0.0,1,FIRE,greedy,1164,1741,1251,1240,3664,1732,0.6790214974054856,0,2698,2,2,320.2365030851408,160.1182515425704,2,2,160.1182515425704,320.2365030851408,160.1182515425704,320.2365030851408,65.2817185681347,2089.0149941803106,1,FIRE,False,,
5396,double_dqn,dueling,29,,,0.0,0.0,0.44142500000000007,0.030438268557190895,0.1469096839427948,0.15490677952766418,0.14120730757713318,0.19611528515815735,1.1360915899276733,0.07422232627868652,0.9887135028839111,0.08098515123128891,5396,10000,0.5396,320.23367134922654,320.23367134922654,1100,True,11,5000,0.0,0.0,1,FIRE,random,1164,1741,1251,1240,3664,1732,0.6790214974054856,1,2698,2,2,320.23367134922654,160.11683567461327,2,2,160.11683567461327,320.23367134922654,160.11683567461327,320.23367134922654,65.28114130543906,2088.99652177405,1,FIRE,False,,
5563,double_dqn,dueling,30,1.0,151,0.0,0.0,0.42723,,,,,,,,,,5564,10000,0.5564,317.7782970099646,317.7782970099646,1142,True,12,5500,0.0,0.0,0,NOOP,greedy,1229,1811,1263,1261,3732,1832,0.6707404744787923,0,2782,2,2,317.7782970099646,158.8891485049823,2,2,158.8891485049823,317.7782970099646,158.8891485049823,317.7782970099646,65.22336721520122,2087.147750886439,0,NOOP,False,,
5580,double_dqn,dueling,31,1.0,152,0.0,0.0,0.4257850000000001,,,,,,,,,,5580,10000,0.558,317.2498301302104,317.2498301302104,1146,True,12,5500,0.0,0.0,0,NOOP,greedy,1237,1817,1264,1262,3740,1840,0.6702508960573477,1,2790,2,2,317.2498301302104,158.6249150651052,2,2,158.6249150651052,317.2498301302104,158.6249150651052,317.2498301302104,65.15561027405397,2084.979528769727,0,NOOP,False,,
5795,double_dqn,dueling,31,,,1.0,1.0,0.40751000000000004,5.753450295742368e-06,0.1323028951883316,0.14279377460479736,0.12475413084030151,0.13324758410453796,0.13779036700725555,0.002992431167513132,0.005785629153251648,0.0020761045161634684,5796,10000,0.5796,315.8634522290749,315.8634522290749,1200,True,12,5500,0.0,0.0,1,FIRE,greedy,1282,1891,1303,1320,3833,1963,0.6613181504485852,0,2898,2,2,315.8634522290749,157.93172611453744,2,2,157.93172611453744,315.8634522290749,157.93172611453744,315.8634522290749,65.39615988179604,2092.677116217473,1,FIRE,False,,
