schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,8.0,463,True,False,False,,True,terminated,62,91,146,164,"{""FIRE"": 91, ""LEFT"": 164, ""NOOP"": 62, ""RIGHT"": 146}",62,82,147,172,62,91,146,164,"{""FIRE"": 82, ""LEFT"": 172, ""NOOP"": 62, ""RIGHT"": 147}","{""FIRE"": 91, ""LEFT"": 164, ""NOOP"": 62, ""RIGHT"": 146}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,4.0,276,True,False,False,,True,terminated,38,60,80,98,"{""FIRE"": 60, ""LEFT"": 98, ""NOOP"": 38, ""RIGHT"": 80}",38,52,80,106,38,60,80,98,"{""FIRE"": 52, ""LEFT"": 106, ""NOOP"": 38, ""RIGHT"": 80}","{""FIRE"": 60, ""LEFT"": 98, ""NOOP"": 38, ""RIGHT"": 80}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,11.0,545,True,False,False,,True,terminated,85,109,127,224,"{""FIRE"": 109, ""LEFT"": 224, ""NOOP"": 85, ""RIGHT"": 127}",85,100,127,233,85,109,127,224,"{""FIRE"": 100, ""LEFT"": 233, ""NOOP"": 85, ""RIGHT"": 127}","{""FIRE"": 109, ""LEFT"": 224, ""NOOP"": 85, ""RIGHT"": 127}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,11.0,515,True,False,False,,True,terminated,104,151,116,144,"{""FIRE"": 151, ""LEFT"": 144, ""NOOP"": 104, ""RIGHT"": 116}",104,144,116,151,104,151,116,144,"{""FIRE"": 144, ""LEFT"": 151, ""NOOP"": 104, ""RIGHT"": 116}","{""FIRE"": 151, ""LEFT"": 144, ""NOOP"": 104, ""RIGHT"": 116}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,7.0,389,True,False,False,,True,terminated,50,58,113,168,"{""FIRE"": 58, ""LEFT"": 168, ""NOOP"": 50, ""RIGHT"": 113}",50,51,114,174,50,58,113,168,"{""FIRE"": 51, ""LEFT"": 174, ""NOOP"": 50, ""RIGHT"": 114}","{""FIRE"": 58, ""LEFT"": 168, ""NOOP"": 50, ""RIGHT"": 113}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,12.0,594,True,False,False,,True,terminated,106,163,141,184,"{""FIRE"": 163, ""LEFT"": 184, ""NOOP"": 106, ""RIGHT"": 141}",106,157,141,190,106,163,141,184,"{""FIRE"": 157, ""LEFT"": 190, ""NOOP"": 106, ""RIGHT"": 141}","{""FIRE"": 163, ""LEFT"": 184, ""NOOP"": 106, ""RIGHT"": 141}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,21.0,521,True,False,False,,True,terminated,172,138,100,111,"{""FIRE"": 138, ""LEFT"": 111, ""NOOP"": 172, ""RIGHT"": 100}",174,132,102,113,172,138,100,111,"{""FIRE"": 132, ""LEFT"": 113, ""NOOP"": 174, ""RIGHT"": 102}","{""FIRE"": 138, ""LEFT"": 111, ""NOOP"": 172, ""RIGHT"": 100}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,13.0,597,True,False,False,,True,terminated,90,179,162,166,"{""FIRE"": 179, ""LEFT"": 166, ""NOOP"": 90, ""RIGHT"": 162}",92,172,163,170,90,179,162,166,"{""FIRE"": 172, ""LEFT"": 170, ""NOOP"": 92, ""RIGHT"": 163}","{""FIRE"": 179, ""LEFT"": 166, ""NOOP"": 90, ""RIGHT"": 162}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,35.0,801,True,False,False,,True,terminated,163,171,200,267,"{""FIRE"": 171, ""LEFT"": 267, ""NOOP"": 163, ""RIGHT"": 200}",165,163,200,273,163,171,200,267,"{""FIRE"": 163, ""LEFT"": 273, ""NOOP"": 165, ""RIGHT"": 200}","{""FIRE"": 171, ""LEFT"": 267, ""NOOP"": 163, ""RIGHT"": 200}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,17.0,685,True,False,False,,True,terminated,115,217,154,199,"{""FIRE"": 217, ""LEFT"": 199, ""NOOP"": 115, ""RIGHT"": 154}",117,209,154,205,115,217,154,199,"{""FIRE"": 209, ""LEFT"": 205, ""NOOP"": 117, ""RIGHT"": 154}","{""FIRE"": 217, ""LEFT"": 199, ""NOOP"": 115, ""RIGHT"": 154}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,13.0,596,True,False,False,,True,terminated,95,118,172,211,"{""FIRE"": 118, ""LEFT"": 211, ""NOOP"": 95, ""RIGHT"": 172}",96,110,173,217,95,118,172,211,"{""FIRE"": 110, ""LEFT"": 217, ""NOOP"": 96, ""RIGHT"": 173}","{""FIRE"": 118, ""LEFT"": 211, ""NOOP"": 95, ""RIGHT"": 172}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
