global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,terminated,truncated,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
101995,double_dqn,dueling,399,,,9.0,9.0,0.05,0.002306347945705056,1.3949716091156006,2.392218828201294,0.5709876418113708,1.4310617446899414,2.302222490310669,0.045375123620033264,0.2581348419189453,0.18124933540821075,1996,10000,0.1996,272.1258381846323,272.1258381846323,25000,True,204,101500,0.0,0.0,False,False,3,LEFT,greedy,19149,21206,32955,28686,9372,92624,0.09188595631201224,0,50998,2,2,272.1258381846323,136.06291909231615,2,2,136.06291909231615,272.1258381846323,136.06291909231615,272.1258381846323,33.947561977942605,1086.3219832941634,3,LEFT,False,,
101996,double_dqn,dueling,399,,,1.0,1.0,0.05,0.002306347945705056,1.3949716091156006,2.392218828201294,0.5709876418113708,1.4310617446899414,2.302222490310669,0.045375123620033264,0.2581348419189453,0.18124933540821075,1996,10000,0.1996,272.1226698460094,272.1226698460094,25000,True,204,101500,0.0,0.0,False,False,2,RIGHT,greedy,19149,21206,32955,28686,9372,92624,0.09188595631201224,1,50998,2,2,272.1226698460094,136.0613349230047,2,2,136.0613349230047,272.1226698460094,136.0613349230047,272.1226698460094,33.94716672928674,1086.3093353371758,2,RIGHT,False,,
102085,double_dqn,dueling,400,10.0,528,0.0,0.0,0.05,,,,,,,,,,2086,10000,0.2086,273.033132664117,273.033132664117,25022,False,205,102000,0.0,0.0,True,False,2,RIGHT,greedy,19153,21220,32998,28715,9375,92711,0.09183433575612719,0,51043,2,2,273.033132664117,136.5165663320585,2,2,136.5165663320585,273.033132664117,136.5165663320585,273.033132664117,35.47074734035269,1135.063914891286,2,RIGHT,False,,
102395,double_dqn,dueling,400,,,2.0,2.0,0.05,0.0019011518452316523,1.429253101348877,2.2957582473754883,0.7624111175537109,1.4295690059661865,2.3015823364257812,0.04566085711121559,0.17348796129226685,0.2349637746810913,2396,10000,0.2396,274.5276977804786,274.5276977804786,25100,True,205,102000,0.0,0.0,False,False,3,LEFT,greedy,19182,21282,33100,28832,9384,93012,0.09164420485175202,0,51198,2,2,274.5276977804786,137.2638488902393,2,2,137.2638488902393,274.5276977804786,137.2638488902393,274.5276977804786,39.9875486333001,1279.6015562656032,3,LEFT,False,,
102396,double_dqn,dueling,400,,,4.0,4.0,0.05,0.0019011518452316523,1.429253101348877,2.2957582473754883,0.7624111175537109,1.4295690059661865,2.3015823364257812,0.04566085711121559,0.17348796129226685,0.2349637746810913,2396,10000,0.2396,274.52509650008886,274.52509650008886,25100,True,205,102000,0.0,0.0,False,False,2,RIGHT,random,19182,21282,33100,28832,9384,93012,0.09164420485175202,1,51198,2,2,274.52509650008886,137.26254825004443,2,2,137.26254825004443,274.52509650008886,137.26254825004443,274.52509650008886,39.98716973227504,1279.5894314328013,2,RIGHT,False,,
102712,double_dqn,dueling,401,7.0,426,0.0,0.0,0.05,,,,,,,,,,2712,10000,0.2712,276.7568457178097,276.7568457178097,25179,True,206,102500,0.0,0.0,True,False,3,LEFT,greedy,19224,21314,33208,28966,9398,93314,0.0914985590778098,1,51356,2,2,276.7568457178097,138.37842285890486,2,2,138.37842285890486,276.7568457178097,138.37842285890486,276.7568457178097,43.67696532714695,1397.6628904687025,3,LEFT,False,,
102795,double_dqn,dueling,401,,,7.0,7.0,0.05,0.001705412520095706,1.3550910949707031,2.024624824523926,0.5522708892822266,1.3990764617919922,2.0108377933502197,0.042873356491327286,0.18098092079162598,0.21267293393611908,2796,10000,0.2796,277.12515046731767,277.12515046731767,25200,True,206,102500,0.0,0.0,False,False,2,RIGHT,random,19230,21335,33238,28993,9403,93393,0.0914724308338846,0,51398,2,2,277.12515046731767,138.56257523365883,2,2,138.56257523365883,277.12515046731767,138.56257523365883,277.12515046731767,44.50257244628956,1424.082318281266,2,RIGHT,False,,
102796,double_dqn,dueling,401,,,1.0,1.0,0.05,0.001705412520095706,1.3550910949707031,2.024624824523926,0.5522708892822266,1.3990764617919922,2.0108377933502197,0.042873356491327286,0.18098092079162598,0.21267293393611908,2796,10000,0.2796,277.1228377482124,277.1228377482124,25200,True,206,102500,0.0,0.0,False,False,2,RIGHT,greedy,19230,21335,33238,28993,9403,93393,0.0914724308338846,1,51398,2,2,277.1228377482124,138.5614188741062,2,2,138.5614188741062,277.1228377482124,138.5614188741062,277.1228377482124,44.502201054702205,1424.0704337504706,2,RIGHT,False,,
102833,double_dqn,dueling,402,7.0,374,0.0,0.0,0.05,,,,,,,,,,2834,10000,0.2834,277.1686744587771,277.1686744587771,25209,False,206,102500,0.0,0.0,True,False,3,LEFT,greedy,19230,21357,33244,29003,9404,93430,0.09144835365735068,0,51417,2,2,277.1686744587771,138.58433722938855,2,2,138.58433722938855,277.1686744587771,138.58433722938855,277.1686744587771,44.792961503923756,1433.3747681255602,3,LEFT,False,,
103195,double_dqn,dueling,402,,,5.0,5.0,0.05,0.0014563684817403555,1.3618459701538086,2.0045957565307617,0.6666117310523987,1.4006367921829224,2.039750814437866,0.041486527770757675,0.14988505840301514,0.19634407758712769,3196,10000,0.3196,278.99574834412,278.99574834412,25300,True,207,103000,0.0,0.0,False,False,2,RIGHT,greedy,19255,21413,33381,29147,9426,93770,0.09134074964145897,0,51598,2,2,278.99574834412,139.49787417206,2,2,139.49787417206,278.99574834412,139.49787417206,278.99574834412,47.92511446837355,1533.6036629879536,2,RIGHT,False,,
103196,double_dqn,dueling,402,,,4.0,4.0,0.05,0.0014563684817403555,1.3618459701538086,2.0045957565307617,0.6666117310523987,1.4006367921829224,2.039750814437866,0.041486527770757675,0.14988505840301514,0.19634407758712769,3196,10000,0.3196,278.9936781844634,278.9936781844634,25300,True,207,103000,0.0,0.0,False,False,2,RIGHT,greedy,19255,21413,33381,29147,9426,93770,0.09134074964145897,1,51598,2,2,278.9936781844634,139.4968390922317,2,2,139.4968390922317,278.9936781844634,139.4968390922317,278.9936781844634,47.92475886209963,1533.5922835871881,2,RIGHT,False,,
103268,double_dqn,dueling,403,4.0,278,0.0,0.0,0.05,,,,,,,,,,3268,10000,0.3268,279.12044229168595,279.12044229168595,25318,True,207,103000,0.0,0.0,True,False,2,RIGHT,greedy,19257,21418,33427,29166,9429,93839,0.09130611612503389,1,51634,2,2,279.12044229168595,139.56022114584297,2,2,139.56022114584297,279.12044229168595,139.56022114584297,279.12044229168595,48.42756755795163,1549.6821618544523,2,RIGHT,False,,
103595,double_dqn,dueling,403,,,8.0,8.0,0.05,0.001357520348392427,1.516119122505188,2.1937296390533447,0.9238473773002625,1.5359596014022827,2.215139627456665,0.0421002134680748,0.1119469404220581,0.09224065393209457,3596,10000,0.3596,279.3010836797432,279.3010836797432,25400,True,208,103500,0.0,0.0,False,False,2,RIGHT,greedy,19286,21502,33534,29274,9450,94146,0.09121973821383066,0,51798,2,2,279.3010836797432,139.6505418398716,2,2,139.6505418398716,279.3010836797432,139.6505418398716,279.3010836797432,50.40778734931962,1613.0491951782278,2,RIGHT,False,,
103596,double_dqn,dueling,403,,,3.0,3.0,0.05,0.001357520348392427,1.516119122505188,2.1937296390533447,0.9238473773002625,1.5359596014022827,2.215139627456665,0.0421002134680748,0.1119469404220581,0.09224065393209457,3596,10000,0.3596,279.29920288188043,279.29920288188043,25400,True,208,103500,0.0,0.0,False,False,1,FIRE,greedy,19286,21502,33534,29274,9450,94146,0.09121973821383066,1,51798,2,2,279.29920288188043,139.64960144094022,2,2,139.64960144094022,279.29920288188043,139.64960144094022,279.29920288188043,50.40744790610134,1613.0383329952429,1,FIRE,False,,
103939,double_dqn,dueling,404,12.0,553,0.0,0.0,0.05,,,,,,,,,,3940,10000,0.394,280.0113738615895,280.0113738615895,25486,True,208,103500,0.0,0.0,True,False,1,FIRE,greedy,19315,21612,33644,29369,9465,94475,0.09106215124110063,0,51970,2,2,280.0113738615895,140.00568693079475,2,2,140.00568693079475,280.0113738615895,140.00568693079475,280.0113738615895,52.23562431174322,1671.5399779757831,1,FIRE,False,,
103995,double_dqn,dueling,404,,,0.0,0.0,0.05,0.0046707019209861755,1.385710597038269,2.435576915740967,0.6868917942047119,1.4251453876495361,2.3116955757141113,0.06214863806962967,0.34041547775268555,0.38738054037094116,3996,10000,0.3996,280.0714742954438,280.0714742954438,25500,True,208,103500,0.0,0.0,False,False,3,LEFT,greedy,19327,21621,33656,29392,9468,94528,0.09104196315242893,0,51998,2,2,280.0714742954438,140.0357371477219,2,2,140.0357371477219,280.0714742954438,140.0357371477219,280.0714742954438,52.495879441263114,1679.8681421204196,3,LEFT,False,,
103996,double_dqn,dueling,404,,,7.0,7.0,0.05,0.0046707019209861755,1.385710597038269,2.435576915740967,0.6868917942047119,1.4251453876495361,2.3116955757141113,0.06214863806962967,0.34041547775268555,0.38738054037094116,3996,10000,0.3996,280.0698038219778,280.0698038219778,25500,True,208,103500,0.0,0.0,False,False,0,NOOP,greedy,19327,21621,33656,29392,9468,94528,0.09104196315242893,1,51998,2,2,280.0698038219778,140.0349019109889,2,2,140.0349019109889,280.0698038219778,140.0349019109889,280.0698038219778,52.495566331997345,1679.858122623915,0,NOOP,False,,
104236,double_dqn,dueling,405,10.0,484,0.0,0.0,0.05,,,,,,,,,,4236,10000,0.4236,281.14924013001433,281.14924013001433,25560,True,209,104000,0.0,0.0,True,False,3,LEFT,greedy,19375,21664,33727,29470,9481,94755,0.09095705898154188,1,52118,2,2,281.14924013001433,140.57462006500717,2,2,140.57462006500717,281.14924013001433,140.57462006500717,281.14924013001433,53.694460638616995,1718.2227404357438,3,LEFT,False,,
104395,double_dqn,dueling,405,,,5.0,5.0,0.05,0.002832692349329591,1.3414185047149658,2.3395845890045166,0.5672909617424011,1.3818819522857666,2.3330254554748535,0.043177444487810135,0.3214447498321533,0.3002709746360779,4396,10000,0.4396,281.5490632181281,281.5490632181281,25600,True,209,104000,0.0,0.0,False,False,2,RIGHT,greedy,19394,21689,33782,29531,9487,94909,0.09087512931529944,0,52198,2,2,281.5490632181281,140.77453160906404,2,2,140.77453160906404,281.5490632181281,140.77453160906404,281.5490632181281,54.37560388357387,1740.019324274364,2,RIGHT,False,,
104396,double_dqn,dueling,405,,,1.0,1.0,0.05,0.002832692349329591,1.3414185047149658,2.3395845890045166,0.5672909617424011,1.3818819522857666,2.3330254554748535,0.043177444487810135,0.3214447498321533,0.3002709746360779,4396,10000,0.4396,281.5475304841357,281.5475304841357,25600,True,209,104000,0.0,0.0,False,False,3,LEFT,greedy,19394,21689,33782,29531,9487,94909,0.09087512931529944,1,52198,2,2,281.5475304841357,140.77376524206784,2,2,140.77376524206784,281.5475304841357,140.77376524206784,281.5475304841357,54.37530786647661,1740.0098517272515,3,LEFT,False,,
104523,double_dqn,dueling,406,5.0,292,0.0,0.0,0.05,,,,,,,,,,4524,10000,0.4524,281.09611129734265,281.09611129734265,25632,True,210,104500,0.0,0.0,True,False,3,LEFT,greedy,19400,21714,33831,29579,9495,95029,0.09084038115648081,0,52262,2,2,281.09611129734265,140.54805564867132,2,2,140.54805564867132,281.09611129734265,140.54805564867132,281.09611129734265,54.740423088629285,1751.6935388361371,3,LEFT,False,,
104795,double_dqn,dueling,406,,,3.0,3.0,0.05,0.0012008827179670334,1.4639745950698853,2.233738660812378,0.738514244556427,1.4663715362548828,2.23325777053833,0.03835652023553848,0.119576096534729,0.11620238423347473,4796,10000,0.4796,281.35476684881024,281.35476684881024,25700,True,210,104500,0.0,0.0,False,False,0,NOOP,random,19439,21830,33896,29631,9509,95287,0.0907381961143555,0,52398,2,2,281.35476684881024,140.67738342440512,2,2,140.67738342440512,281.35476684881024,140.67738342440512,281.35476684881024,55.67257584226875,1781.5224269526,0,NOOP,False,,
104796,double_dqn,dueling,406,,,5.0,5.0,0.05,0.0012008827179670334,1.4639745950698853,2.233738660812378,0.738514244556427,1.4663715362548828,2.23325777053833,0.03835652023553848,0.119576096534729,0.11620238423347473,4796,10000,0.4796,281.3533638869044,281.3533638869044,25700,True,210,104500,0.0,0.0,False,False,2,RIGHT,greedy,19439,21830,33896,29631,9509,95287,0.0907381961143555,1,52398,2,2,281.3533638869044,140.6766819434522,2,2,140.6766819434522,281.3533638869044,140.6766819434522,281.3533638869044,55.67229823366811,1781.5135434773795,2,RIGHT,False,,
104984,double_dqn,dueling,407,6.0,374,0.0,0.0,0.05,,,,,,,,,,4984,10000,0.4984,281.29890083636786,281.29890083636786,25747,True,210,104500,0.0,0.0,True,False,0,NOOP,random,19471,21875,33960,29678,9518,95466,0.09066143412329498,1,52492,2,2,281.29890083636786,140.64945041818393,2,2,140.64945041818393,281.29890083636786,140.64945041818393,281.29890083636786,56.214627855742854,1798.8680913837713,0,NOOP,False,,
105000,double_dqn,dueling,407,,,0.0,0.0,0.05,,,,,,,,,,5000,10000,0.5,281.28619326979543,281.28619326979543,25751,True,211,105000,0.0,0.0,False,False,3,LEFT,greedy,19471,21885,33964,29680,9518,95482,0.09064761904761905,1,52500,2,2,281.28619326979543,140.64309663489772,2,2,140.64309663489772,281.28619326979543,140.64309663489772,281.28619326979543,56.25723865395908,1800.2316369266905,3,LEFT,False,,
105195,double_dqn,dueling,407,,,7.0,7.0,0.05,0.003241065889596939,1.376859188079834,2.2567152976989746,0.506679356098175,1.397960901260376,2.2753188610076904,0.06223493069410324,0.22623229026794434,0.15281632542610168,5196,10000,0.5196,281.6571344115911,281.6571344115911,25800,True,211,105000,0.0,0.0,False,False,2,RIGHT,greedy,19487,21977,34006,29726,9528,95668,0.09057378607551618,0,52598,2,2,281.6571344115911,140.82856720579554,2,2,140.82856720579554,281.6571344115911,140.82856720579554,281.6571344115911,56.86265088486509,1819.6048283156829,2,RIGHT,False,,
105196,double_dqn,dueling,407,,,2.0,2.0,0.05,0.003241065889596939,1.376859188079834,2.2567152976989746,0.506679356098175,1.397960901260376,2.2753188610076904,0.06223493069410324,0.22623229026794434,0.15281632542610168,5196,10000,0.5196,281.65585193521275,281.65585193521275,25800,True,211,105000,0.0,0.0,False,False,3,LEFT,greedy,19487,21977,34006,29726,9528,95668,0.09057378607551618,1,52598,2,2,281.65585193521275,140.82792596760638,2,2,140.82792596760638,281.65585193521275,140.82792596760638,281.65585193521275,56.862391970754075,1819.5965430641304,3,LEFT,False,,
105595,double_dqn,dueling,407,,,11.0,11.0,0.05,0.005322953220456839,1.4664698839187622,2.503018379211426,0.7916194796562195,1.4717756509780884,2.32974910736084,0.06657633185386658,0.43415403366088867,0.2619299590587616,5596,10000,0.5596,281.9821839858513,281.9821839858513,25900,True,212,105500,0.0,0.0,False,False,3,LEFT,greedy,19502,22088,34147,29859,9558,96038,0.0905147922269783,0,52798,2,2,281.9821839858513,140.99109199292565,2,2,140.99109199292565,281.9821839858513,140.99109199292565,281.9821839858513,57.89805743383544,1852.737837882734,3,LEFT,False,,
105596,double_dqn,dueling,407,,,6.0,6.0,0.05,0.005322953220456839,1.4664698839187622,2.503018379211426,0.7916194796562195,1.4717756509780884,2.32974910736084,0.06657633185386658,0.43415403366088867,0.2619299590587616,5596,10000,0.5596,281.98094069656867,281.98094069656867,25900,True,212,105500,0.0,0.0,False,False,2,RIGHT,greedy,19502,22088,34147,29859,9558,96038,0.0905147922269783,1,52798,2,2,281.98094069656867,140.99047034828433,2,2,140.99047034828433,281.98094069656867,140.99047034828433,281.98094069656867,57.89780215517466,1852.729668965589,2,RIGHT,False,,
105621,double_dqn,dueling,408,11.0,549,0.0,0.0,0.05,,,,,,,,,,5622,10000,0.5622,281.9214613423352,281.9214613423352,25906,False,212,105500,0.0,0.0,True,False,2,RIGHT,greedy,19502,22089,34160,29871,9559,96063,0.09050197875442616,0,52811,2,2,281.9214613423352,140.9607306711676,2,2,140.9607306711676,281.9214613423352,140.9607306711676,281.9214613423352,57.91876340277431,1853.400428888778,2,RIGHT,False,,
105832,double_dqn,dueling,409,8.0,424,0.0,0.0,0.05,,,,,,,,,,5832,10000,0.5832,281.49353752096187,281.49353752096187,25959,True,212,105500,0.0,0.0,True,False,3,LEFT,greedy,19510,22136,34244,29942,9569,96263,0.09041688714188525,1,52916,2,2,281.49353752096187,140.74676876048093,2,2,140.74676876048093,281.49353752096187,140.74676876048093,281.49353752096187,58.30661751120061,1865.8117603584196,3,LEFT,False,,
105995,double_dqn,dueling,409,,,3.0,3.0,0.05,0.0018037637928500772,1.4262218475341797,2.327301263809204,0.626693606376648,1.452056884765625,2.1944565773010254,0.047915372997522354,0.1328446865081787,0.2030612677335739,5996,10000,0.5996,281.0409507449646,281.0409507449646,26000,True,212,105500,0.0,0.0,False,False,3,LEFT,greedy,19514,22223,34280,29979,9577,96419,0.0903524661307974,0,52998,2,2,281.0409507449646,140.5204753724823,2,2,140.5204753724823,281.0409507449646,140.5204753724823,281.0409507449646,58.54238617085738,1873.356357467436,3,LEFT,False,,
105996,double_dqn,dueling,409,,,2.0,2.0,0.05,0.0018037637928500772,1.4262218475341797,2.327301263809204,0.626693606376648,1.452056884765625,2.1944565773010254,0.047915372997522354,0.1328446865081787,0.2030612677335739,5996,10000,0.5996,281.0398139372701,281.0398139372701,26000,True,212,105500,0.0,0.0,False,False,3,LEFT,greedy,19514,22223,34280,29979,9577,96419,0.0903524661307974,1,52998,2,2,281.0398139372701,140.51990696863504,2,2,140.51990696863504,281.0398139372701,140.51990696863504,281.0398139372701,58.54214936752007,1873.3487797606422,3,LEFT,False,,
106352,double_dqn,dueling,410,4.0,260,0.0,0.0,0.05,,,,,,,,,,6352,10000,0.6352,281.72800550933687,281.72800550933687,26089,True,213,106000,0.0,0.0,True,False,1,FIRE,greedy,19536,22342,34400,30074,9595,96757,0.0902192718519633,1,53176,2,2,281.72800550933687,140.86400275466843,2,2,140.86400275466843,281.72800550933687,140.86400275466843,281.72800550933687,59.34383995143148,1899.0028784458073,1,FIRE,False,,
106369,double_dqn,dueling,411,6.0,374,0.0,0.0,0.05,,,,,,,,,,6370,10000,0.637,281.7461524315453,281.7461524315453,26093,False,213,106000,0.0,0.0,True,False,1,FIRE,greedy,19538,22353,34404,30075,9596,96774,0.09021340603553633,0,53185,2,2,281.7461524315453,140.87307621577264,2,2,140.87307621577264,281.7461524315453,140.87307621577264,281.7461524315453,59.356881721057114,1899.4202150738276,1,FIRE,False,,
106395,double_dqn,dueling,411,,,0.0,0.0,0.05,0.0014740338083356619,1.3900604248046875,2.2991061210632324,0.3215360641479492,1.434382677078247,2.40421986579895,0.042509034276008606,0.1462453007698059,0.25526130199432373,6396,10000,0.6396,281.58888155222894,281.58888155222894,26100,True,213,106000,0.0,0.0,False,False,1,FIRE,greedy,19538,22379,34404,30075,9597,96799,0.09020075942704613,0,53198,2,2,281.58888155222894,140.79444077611447,2,2,140.79444077611447,281.58888155222894,140.79444077611447,281.58888155222894,59.390775674477304,1900.5048215832737,1,FIRE,False,,
106396,double_dqn,dueling,411,,,0.0,0.0,0.05,0.0014740338083356619,1.3900604248046875,2.2991061210632324,0.3215360641479492,1.434382677078247,2.40421986579895,0.042509034276008606,0.1462453007698059,0.25526130199432373,6396,10000,0.6396,281.5878178796357,281.5878178796357,26100,True,213,106000,0.0,0.0,False,False,1,FIRE,greedy,19538,22379,34404,30075,9597,96799,0.09020075942704613,1,53198,2,2,281.5878178796357,140.79390893981784,2,2,140.79390893981784,281.5878178796357,140.79390893981784,281.5878178796357,59.39055133202447,1900.497642624783,1,FIRE,False,,
106795,double_dqn,dueling,411,,,4.0,4.0,0.05,0.0014010737650096416,1.3765146732330322,2.2634079456329346,0.6862667202949524,1.4152075052261353,2.369547128677368,0.040233783423900604,0.1712815761566162,0.20589151978492737,6796,10000,0.6796,282.4384626402858,282.4384626402858,26200,True,214,106500,0.0,0.0,False,False,1,FIRE,greedy,19557,22490,34562,30187,9620,97176,0.09007828008539645,0,53398,2,2,282.4384626402858,141.2192313201429,2,2,141.2192313201429,282.4384626402858,141.2192313201429,282.4384626402858,60.219736957883185,1927.031582652262,1,FIRE,False,,
106796,double_dqn,dueling,411,,,4.0,4.0,0.05,0.0014010737650096416,1.3765146732330322,2.2634079456329346,0.6862667202949524,1.4152075052261353,2.369547128677368,0.040233783423900604,0.1712815761566162,0.20589151978492737,6796,10000,0.6796,282.43748721480495,282.43748721480495,26200,True,214,106500,0.0,0.0,False,False,1,FIRE,greedy,19557,22490,34562,30187,9620,97176,0.09007828008539645,1,53398,2,2,282.43748721480495,141.21874360740247,2,2,141.21874360740247,282.43748721480495,141.21874360740247,282.43748721480495,60.21952898385114,1927.0249274832365,1,FIRE,False,,
106958,double_dqn,dueling,412,5.0,303,0.0,0.0,0.05,,,,,,,,,,6958,10000,0.6958,282.70074774937626,282.70074774937626,26240,False,214,106500,0.0,0.0,True,False,2,RIGHT,greedy,19573,22535,34629,30221,9631,97327,0.09004469043923784,1,53479,2,2,282.70074774937626,141.35037387468813,2,2,141.35037387468813,282.70074774937626,141.35037387468813,282.70074774937626,60.497472463182135,1935.9191188218283,2,RIGHT,False,,
107187,double_dqn,dueling,413,7.0,409,0.0,0.0,0.05,,,,,,,,,,7188,10000,0.7188,283.2998197032793,283.2998197032793,26298,True,215,107000,0.0,0.0,True,False,2,RIGHT,greedy,19594,22605,34734,30255,9647,97541,0.0900007463522036,0,53594,2,2,283.2998197032793,141.64990985163965,2,2,141.64990985163965,283.2998197032793,141.64990985163965,283.2998197032793,60.971733595015735,1951.0954750405035,2,RIGHT,False,,
107195,double_dqn,dueling,413,,,0.0,0.0,0.05,0.0005120330024510622,1.4732435941696167,2.4151132106781006,0.8259331583976746,1.4929203987121582,2.403202772140503,0.026005864143371582,0.07127189636230469,0.07403471320867538,7196,10000,0.7196,283.2459010388788,283.2459010388788,26300,True,215,107000,0.0,0.0,False,False,1,FIRE,greedy,19595,22611,34734,30256,9648,97548,0.0900033583342662,0,53598,2,2,283.2459010388788,141.6229505194394,2,2,141.6229505194394,283.2459010388788,141.6229505194394,283.2459010388788,60.97108125475587,1951.074600152188,1,FIRE,False,,
107196,double_dqn,dueling,413,,,2.0,2.0,0.05,0.0005120330024510622,1.4732435941696167,2.4151132106781006,0.8259331583976746,1.4929203987121582,2.403202772140503,0.026005864143371582,0.07127189636230469,0.07403471320867538,7196,10000,0.7196,283.24495672059703,283.24495672059703,26300,True,215,107000,0.0,0.0,False,False,1,FIRE,greedy,19595,22611,34734,30256,9648,97548,0.0900033583342662,1,53598,2,2,283.24495672059703,141.62247836029852,2,2,141.62247836029852,283.24495672059703,141.62247836029852,283.24495672059703,60.97087798224081,1951.0680954317058,1,FIRE,False,,
107452,double_dqn,dueling,414,3.0,247,0.0,0.0,0.05,,,,,,,,,,7452,10000,0.7452,283.8049558279262,283.8049558279262,26364,True,215,107000,0.0,0.0,True,False,1,FIRE,greedy,19642,22735,34770,30305,9662,97790,0.08991921974463016,1,53726,2,2,283.8049558279262,141.9024779139631,2,2,141.9024779139631,283.8049558279262,141.9024779139631,283.8049558279262,61.430138721208394,1965.7644390786686,1,FIRE,False,,
107595,double_dqn,dueling,414,,,3.0,3.0,0.05,0.003061815397813916,1.4179346561431885,2.283059597015381,0.7019186019897461,1.4077117443084717,2.309694290161133,0.06124931573867798,0.2121342420578003,0.3006574809551239,7596,10000,0.7596,284.1940931770519,284.1940931770519,26400,True,216,107500,0.0,0.0,False,False,2,RIGHT,greedy,19643,22787,34817,30349,9668,97928,0.08985464143648463,0,53798,2,2,284.1940931770519,142.09704658852596,2,2,142.09704658852596,284.1940931770519,142.09704658852596,284.1940931770519,61.695110538304185,1974.243537225734,2,RIGHT,False,,
107596,double_dqn,dueling,414,,,1.0,1.0,0.05,0.003061815397813916,1.4179346561431885,2.283059597015381,0.7019186019897461,1.4077117443084717,2.309694290161133,0.06124931573867798,0.2121342420578003,0.3006574809551239,7596,10000,0.7596,284.19319471282625,284.19319471282625,26400,True,216,107500,0.0,0.0,False,False,3,LEFT,greedy,19643,22787,34817,30349,9668,97928,0.08985464143648463,1,53798,2,2,284.19319471282625,142.09659735641313,2,2,142.09659735641313,284.19319471282625,142.09659735641313,284.19319471282625,61.69491549255535,1974.2372957617713,3,LEFT,False,,
107971,double_dqn,dueling,415,7.0,392,0.0,0.0,0.05,,,,,,,,,,7972,10000,0.7972,284.79966865383614,284.79966865383614,26494,True,216,107500,0.0,0.0,True,False,0,NOOP,greedy,19717,22873,34923,30459,9690,98282,0.08974548957137035,0,53986,2,2,284.79966865383614,142.39983432691807,2,2,142.39983432691807,284.79966865383614,142.39983432691807,284.79966865383614,62.268668146467185,1992.59738068695,0,NOOP,False,,
107995,double_dqn,dueling,415,,,0.0,0.0,0.05,0.0039729769341647625,1.5613075494766235,2.3523378372192383,0.7896711230278015,1.576216697692871,2.3333873748779297,0.06175093352794647,0.2639883756637573,0.20883473753929138,7996,10000,0.7996,284.8120667068333,284.8120667068333,26500,True,216,107500,0.0,0.0,False,False,2,RIGHT,greedy,19718,22875,34934,30469,9690,98306,0.08972554539057002,0,53998,2,2,284.8120667068333,142.40603335341666,2,2,142.40603335341666,284.8120667068333,142.40603335341666,284.8120667068333,62.298187177370124,1993.541989675844,2,RIGHT,False,,
107996,double_dqn,dueling,415,,,4.0,4.0,0.05,0.0039729769341647625,1.5613075494766235,2.3523378372192383,0.7896711230278015,1.576216697692871,2.3333873748779297,0.06175093352794647,0.2639883756637573,0.20883473753929138,7996,10000,0.7996,284.811184111327,284.811184111327,26500,True,216,107500,0.0,0.0,False,False,3,LEFT,greedy,19718,22875,34934,30469,9690,98306,0.08972554539057002,1,53998,2,2,284.811184111327,142.4055920556635,2,2,142.4055920556635,284.811184111327,142.4055920556635,284.811184111327,62.29799412340057,1993.5358119488183,3,LEFT,False,,
108078,double_dqn,dueling,416,5.0,313,0.0,0.0,0.05,,,,,,,,,,8078,10000,0.8078,284.8909224310009,284.8909224310009,26520,False,217,108000,0.0,0.0,True,False,1,FIRE,greedy,19725,22896,34961,30496,9696,98382,0.08971298506634097,1,54039,2,2,284.8909224310009,142.44546121550044,2,2,142.44546121550044,284.8909224310009,142.44546121550044,284.8909224310009,62.388220076806206,1996.4230424577986,1,FIRE,False,,
108395,double_dqn,dueling,416,,,5.0,5.0,0.05,0.0011737034656107426,1.5225976705551147,2.231184720993042,0.8383968472480774,1.5425400733947754,2.1475577354431152,0.035003140568733215,0.1837862730026245,0.08947455137968063,8396,10000,0.8396,284.85918469875514,284.85918469875514,26600,True,217,108000,0.0,0.0,False,False,2,RIGHT,greedy,19781,22963,35081,30571,9712,98684,0.08959740211815934,0,54198,2,2,284.85918469875514,142.42959234937757,2,2,142.42959234937757,284.85918469875514,142.42959234937757,284.85918469875514,62.73280520581209,2007.449766585987,2,RIGHT,False,,
