schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,8.0,424,True,False,False,,True,terminated,83,142,77,122,"{""FIRE"": 142, ""LEFT"": 122, ""NOOP"": 83, ""RIGHT"": 77}",85,134,77,128,83,142,77,122,"{""FIRE"": 134, ""LEFT"": 128, ""NOOP"": 85, ""RIGHT"": 77}","{""FIRE"": 142, ""LEFT"": 122, ""NOOP"": 83, ""RIGHT"": 77}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,14.0,609,True,False,False,,True,terminated,70,279,104,156,"{""FIRE"": 279, ""LEFT"": 156, ""NOOP"": 70, ""RIGHT"": 104}",70,274,109,156,70,279,104,156,"{""FIRE"": 274, ""LEFT"": 156, ""NOOP"": 70, ""RIGHT"": 109}","{""FIRE"": 279, ""LEFT"": 156, ""NOOP"": 70, ""RIGHT"": 104}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,19.0,696,True,False,False,,True,terminated,79,294,140,183,"{""FIRE"": 294, ""LEFT"": 183, ""NOOP"": 79, ""RIGHT"": 140}",80,289,143,184,79,294,140,183,"{""FIRE"": 289, ""LEFT"": 184, ""NOOP"": 80, ""RIGHT"": 143}","{""FIRE"": 294, ""LEFT"": 183, ""NOOP"": 79, ""RIGHT"": 140}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,14.0,499,True,False,False,,True,terminated,46,236,89,128,"{""FIRE"": 236, ""LEFT"": 128, ""NOOP"": 46, ""RIGHT"": 89}",49,230,91,129,46,236,89,128,"{""FIRE"": 230, ""LEFT"": 129, ""NOOP"": 49, ""RIGHT"": 91}","{""FIRE"": 236, ""LEFT"": 128, ""NOOP"": 46, ""RIGHT"": 89}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,29.0,865,True,False,False,,True,terminated,167,359,149,190,"{""FIRE"": 359, ""LEFT"": 190, ""NOOP"": 167, ""RIGHT"": 149}",167,356,152,190,167,359,149,190,"{""FIRE"": 356, ""LEFT"": 190, ""NOOP"": 167, ""RIGHT"": 152}","{""FIRE"": 359, ""LEFT"": 190, ""NOOP"": 167, ""RIGHT"": 149}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,16.0,648,True,False,False,,True,terminated,70,222,156,200,"{""FIRE"": 222, ""LEFT"": 200, ""NOOP"": 70, ""RIGHT"": 156}",71,216,158,203,70,222,156,200,"{""FIRE"": 216, ""LEFT"": 203, ""NOOP"": 71, ""RIGHT"": 158}","{""FIRE"": 222, ""LEFT"": 200, ""NOOP"": 70, ""RIGHT"": 156}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,13.0,599,True,False,False,,True,terminated,89,269,99,142,"{""FIRE"": 269, ""LEFT"": 142, ""NOOP"": 89, ""RIGHT"": 99}",90,266,99,144,89,269,99,142,"{""FIRE"": 266, ""LEFT"": 144, ""NOOP"": 90, ""RIGHT"": 99}","{""FIRE"": 269, ""LEFT"": 142, ""NOOP"": 89, ""RIGHT"": 99}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,18.0,662,True,False,False,,True,terminated,77,428,55,102,"{""FIRE"": 428, ""LEFT"": 102, ""NOOP"": 77, ""RIGHT"": 55}",77,426,55,104,77,428,55,102,"{""FIRE"": 426, ""LEFT"": 104, ""NOOP"": 77, ""RIGHT"": 55}","{""FIRE"": 428, ""LEFT"": 102, ""NOOP"": 77, ""RIGHT"": 55}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,31.0,802,True,False,False,,True,terminated,54,449,128,171,"{""FIRE"": 449, ""LEFT"": 171, ""NOOP"": 54, ""RIGHT"": 128}",54,445,131,172,54,449,128,171,"{""FIRE"": 445, ""LEFT"": 172, ""NOOP"": 54, ""RIGHT"": 131}","{""FIRE"": 449, ""LEFT"": 171, ""NOOP"": 54, ""RIGHT"": 128}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,14.0,571,True,False,False,,True,terminated,76,336,64,95,"{""FIRE"": 336, ""LEFT"": 95, ""NOOP"": 76, ""RIGHT"": 64}",78,330,67,96,76,336,64,95,"{""FIRE"": 330, ""LEFT"": 96, ""NOOP"": 78, ""RIGHT"": 67}","{""FIRE"": 336, ""LEFT"": 95, ""NOOP"": 76, ""RIGHT"": 64}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
