global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
504796,double_dqn,standard,1204,,,5.0,5.0,0.05,0.0008349433192051947,2.3369946479797363,3.222439765930176,1.2308260202407837,2.3473401069641113,3.240460157394409,0.02961088716983795,0.09296083450317383,0.10474540293216705,4796,10000,0.4796,385.36754606594013,385.36754606594013,125200,True,1010,504500,0.0,0.0,2,RIGHT,random,99282,128125,124681,152708,29419,475377,0.05827898794760656,1,252398,2,2,385.36754606594013,192.68377303297007,2,2,192.68377303297007,385.36754606594013,192.68377303297007,385.36754606594013,76.2539201869427,2440.125445982166,2,RIGHT,False,,
505103,double_dqn,standard,1205,6.0,342,0.0,0.0,0.05,,,,,,,,,,5104,10000,0.5104,384.6746262018698,384.6746262018698,125277,True,1011,505000,0.0,0.0,3,LEFT,greedy,99370,128193,124742,152799,29433,475671,0.058271167917894134,0,252552,2,2,384.6746262018698,192.3373131009349,2,2,192.3373131009349,384.6746262018698,192.3373131009349,384.6746262018698,77.32683512600282,2474.4587240320902,3,LEFT,False,,
505195,double_dqn,standard,1205,,,1.0,1.0,0.05,0.0009456331608816981,2.342221260070801,3.3236050605773926,0.9723801016807556,2.36735200881958,3.326768636703491,0.03321083262562752,0.09100461006164551,0.08281763643026352,5196,10000,0.5196,383.99329422289884,383.99329422289884,125300,True,1011,505000,0.0,0.0,2,RIGHT,greedy,99390,128213,124752,152841,29443,475753,0.05828035059660013,0,252598,2,2,383.99329422289884,191.99664711144942,2,2,191.99664711144942,383.99329422289884,191.99664711144942,383.99329422289884,77.522895619673,2480.732659829536,2,RIGHT,False,,
505196,double_dqn,standard,1205,,,15.0,12.0,0.05,0.0009456331608816981,2.342221260070801,3.3236050605773926,0.9723801016807556,2.36735200881958,3.326768636703491,0.03321083262562752,0.09100461006164551,0.08281763643026352,5196,10000,0.5196,383.9898378427404,383.9898378427404,125300,True,1011,505000,0.0,0.0,3,LEFT,greedy,99390,128213,124752,152841,29443,475753,0.05828035059660013,1,252598,2,2,383.9898378427404,191.9949189213702,2,2,191.9949189213702,383.9898378427404,191.9949189213702,383.9898378427404,77.52219782467951,2480.7103303897443,3,LEFT,False,,
505595,double_dqn,standard,1205,,,4.0,4.0,0.05,0.0010603545233607292,2.244661331176758,3.332991600036621,1.2616806030273438,2.2517409324645996,3.2852914333343506,0.03531334176659584,0.1100308895111084,0.13883499801158905,5596,10000,0.5596,382.65833195011254,382.65833195011254,125400,True,1012,505500,0.0,0.0,1,FIRE,greedy,99421,128335,124864,152976,29468,476128,0.05828368895323539,0,252798,2,2,382.65833195011254,191.32916597505627,2,2,191.32916597505627,382.65833195011254,191.32916597505627,382.65833195011254,78.56941090255171,2514.2211488816547,1,FIRE,False,,
505596,double_dqn,standard,1205,,,22.0,16.0,0.05,0.0010603545233607292,2.244661331176758,3.332991600036621,1.2616806030273438,2.2517409324645996,3.2852914333343506,0.03531334176659584,0.1100308895111084,0.13883499801158905,5596,10000,0.5596,382.65604239809664,382.65604239809664,125400,True,1012,505500,0.0,0.0,2,RIGHT,greedy,99421,128335,124864,152976,29468,476128,0.05828368895323539,1,252798,2,2,382.65604239809664,191.32802119904832,2,2,191.32802119904832,382.65604239809664,191.32802119904832,382.65604239809664,78.56894079975214,2514.2061055920685,2,RIGHT,False,,
505760,double_dqn,standard,1206,27.0,731,0.0,0.0,0.05,,,,,,,,,,5760,10000,0.576,382.3451972435078,382.3451972435078,125441,True,1012,505500,0.0,0.0,2,RIGHT,greedy,99453,128361,124918,153028,29471,476289,0.058270721290730784,1,252880,2,2,382.3451972435078,191.1725986217539,2,2,191.1725986217539,382.3451972435078,191.1725986217539,382.3451972435078,78.99145568051637,2527.7265817765237,2,RIGHT,False,,
505995,double_dqn,standard,1206,,,10.0,10.0,0.05,0.0010960286017507315,2.221940040588379,3.0142829418182373,0.04707309231162071,2.234947443008423,2.9784164428710938,0.03739270195364952,0.09833717346191406,0.08564838021993637,5996,10000,0.5996,381.96826437673826,381.96826437673826,125500,True,1012,505500,0.0,0.0,1,FIRE,random,99488,128419,125000,153089,29484,476512,0.058269235329923556,0,252998,2,2,381.96826437673826,190.98413218836913,2,2,190.98413218836913,381.96826437673826,190.98413218836913,381.96826437673826,79.56610443738259,2546.115341996243,1,FIRE,False,,
505996,double_dqn,standard,1206,,,2.0,2.0,0.05,0.0010960286017507315,2.221940040588379,3.0142829418182373,0.04707309231162071,2.234947443008423,2.9784164428710938,0.03739270195364952,0.09833717346191406,0.08564838021993637,5996,10000,0.5996,381.96646375211446,381.96646375211446,125500,True,1012,505500,0.0,0.0,2,RIGHT,greedy,99488,128419,125000,153089,29484,476512,0.058269235329923556,1,252998,2,2,381.96646375211446,190.98323187605723,2,2,190.98323187605723,381.96646375211446,190.98323187605723,381.96646375211446,79.56572935730337,2546.103339433708,2,RIGHT,False,,
506395,double_dqn,standard,1206,,,17.0,14.0,0.05,0.0012040473520755768,2.1323184967041016,3.034432888031006,-0.3096332550048828,2.1710751056671143,3.050363063812256,0.03407532721757889,0.15469515323638916,0.1836283653974533,6396,10000,0.6396,380.42306732849073,380.42306732849073,125600,True,1013,506000,0.0,0.0,2,RIGHT,greedy,99553,128521,125118,153204,29502,476894,0.05825875401859414,0,253198,2,2,380.42306732849073,190.21153366424537,2,2,190.21153366424537,380.42306732849073,190.21153366424537,380.42306732849073,80.23619728363572,2567.558313076343,2,RIGHT,False,,
506396,double_dqn,standard,1206,,,6.0,6.0,0.05,0.0012040473520755768,2.1323184967041016,3.034432888031006,-0.3096332550048828,2.1710751056671143,3.050363063812256,0.03407532721757889,0.15469515323638916,0.1836283653974533,6396,10000,0.6396,380.42131601626346,380.42131601626346,125600,True,1013,506000,0.0,0.0,2,RIGHT,greedy,99553,128521,125118,153204,29502,476894,0.05825875401859414,1,253198,2,2,380.42131601626346,190.21065800813173,2,2,190.21065800813173,380.42131601626346,190.21065800813173,380.42131601626346,80.23582790899616,2567.546493087877,2,RIGHT,False,,
506713,double_dqn,standard,1207,25.0,805,0.0,0.0,0.05,,,,,,,,,,6714,10000,0.6714,380.33759113464964,380.33759113464964,125679,False,1014,506500,0.0,0.0,2,RIGHT,greedy,99585,128594,125251,153284,29517,477197,0.0582517948981082,0,253357,2,2,380.33759113464964,190.16879556732482,2,2,190.16879556732482,380.33759113464964,190.16879556732482,380.33759113464964,80.89396487046167,2588.6068758547735,2,RIGHT,False,,
506795,double_dqn,standard,1207,,,1.0,1.0,0.05,0.013100367039442062,2.166928768157959,3.263148069381714,0.10078193992376328,2.2160284519195557,3.1718485355377197,0.07071495056152344,0.8563454151153564,0.5353038907051086,6796,10000,0.6796,379.92128104894937,379.92128104894937,125700,True,1014,506500,0.0,0.0,3,LEFT,greedy,99595,128598,125299,153304,29518,477278,0.058244342891419824,0,253398,2,2,379.92128104894937,189.96064052447468,2,2,189.96064052447468,379.92128104894937,189.96064052447468,379.92128104894937,81.004404979389,2592.140959340448,3,LEFT,False,,
506796,double_dqn,standard,1207,,,12.0,9.0,0.05,0.013100367039442062,2.166928768157959,3.263148069381714,0.10078193992376328,2.2160284519195557,3.1718485355377197,0.07071495056152344,0.8563454151153564,0.5353038907051086,6796,10000,0.6796,379.91970937301795,379.91970937301795,125700,True,1014,506500,0.0,0.0,2,RIGHT,greedy,99595,128598,125299,153304,29518,477278,0.058244342891419824,1,253398,2,2,379.91970937301795,189.95985468650898,2,2,189.95985468650898,379.91970937301795,189.95985468650898,379.91970937301795,81.00406987661904,2592.1302360518093,2,RIGHT,False,,
506948,double_dqn,standard,1208,13.0,594,0.0,0.0,0.05,,,,,,,,,,6948,10000,0.6948,379.59413388647096,379.59413388647096,125738,True,1014,506500,0.0,0.0,0,NOOP,greedy,99617,128646,125341,153344,29527,477421,0.05824463258559063,1,253474,2,2,379.59413388647096,189.79706694323548,2,2,189.79706694323548,379.59413388647096,189.79706694323548,379.59413388647096,81.24013775031409,2599.684408010051,0,NOOP,False,,
507195,double_dqn,standard,1208,,,4.0,4.0,0.05,0.0017839414067566395,2.1099629402160645,3.103922128677368,0.9982085227966309,2.1209969520568848,3.0826947689056396,0.04416975378990173,0.15147805213928223,0.15516003966331482,7196,10000,0.7196,379.3184130994517,379.3184130994517,125800,True,1015,507000,0.0,0.0,1,FIRE,greedy,99651,128722,125395,153428,29546,477650,0.058253613987492014,0,253598,2,2,379.3184130994517,189.65920654972584,2,2,189.65920654972584,379.3184130994517,189.65920654972584,379.3184130994517,81.65150387591031,2612.84812402913,1,FIRE,False,,
507196,double_dqn,standard,1208,,,2.0,2.0,0.05,0.0017839414067566395,2.1099629402160645,3.103922128677368,0.9982085227966309,2.1209969520568848,3.0826947689056396,0.04416975378990173,0.15147805213928223,0.15516003966331482,7196,10000,0.7196,379.316745538493,379.316745538493,125800,True,1015,507000,0.0,0.0,1,FIRE,greedy,99651,128722,125395,153428,29546,477650,0.058253613987492014,1,253598,2,2,379.316745538493,189.6583727692465,2,2,189.6583727692465,379.316745538493,189.6583727692465,379.316745538493,81.65114491927817,2612.8366374169013,1,FIRE,False,,
507455,double_dqn,standard,1209,6.0,371,0.0,0.0,0.05,,,,,,,,,,7456,10000,0.7456,377.48585268620417,377.48585268620417,125865,True,1015,507000,0.0,0.0,1,FIRE,greedy,99697,128815,125453,153491,29558,477898,0.05824741455416824,0,253728,2,2,377.48585268620417,188.74292634310208,2,2,188.74292634310208,377.48585268620417,188.74292634310208,377.48585268620417,81.71434632987305,2614.8590825559377,1,FIRE,False,,
507595,double_dqn,standard,1209,,,2.0,2.0,0.05,0.0014477423392236233,2.1208415031433105,3.199446201324463,0.900388777256012,2.141918659210205,3.1485724449157715,0.04050903767347336,0.1607494354248047,0.10067763924598694,7596,10000,0.7596,377.38120535794667,377.38120535794667,125900,True,1016,507500,0.0,0.0,3,LEFT,greedy,99717,128842,125506,153531,29565,478031,0.0582451398356173,0,253798,2,2,377.38120535794667,188.69060267897333,2,2,188.69060267897333,377.38120535794667,188.69060267897333,377.38120535794667,81.92490885140259,2621.597083244883,3,LEFT,False,,
507596,double_dqn,standard,1209,,,7.0,7.0,0.05,0.0014477423392236233,2.1208415031433105,3.199446201324463,0.900388777256012,2.141918659210205,3.1485724449157715,0.04050903767347336,0.1607494354248047,0.10067763924598694,7596,10000,0.7596,377.3797223261369,377.3797223261369,125900,True,1016,507500,0.0,0.0,2,RIGHT,greedy,99717,128842,125506,153531,29565,478031,0.0582451398356173,1,253798,2,2,377.3797223261369,188.68986116306846,2,2,188.68986116306846,377.3797223261369,188.68986116306846,377.3797223261369,81.92458690308054,2621.586780898577,2,RIGHT,False,,
507995,double_dqn,standard,1209,,,7.0,7.0,0.05,0.0008041326655074954,2.1308603286743164,3.2388548851013184,0.8479873538017273,2.151470184326172,3.2173516750335693,0.03442063555121422,0.07865691184997559,0.06827570497989655,7996,10000,0.7996,374.8702950449953,374.8702950449953,126000,True,1016,507500,0.0,0.0,2,RIGHT,greedy,99782,128944,125627,153643,29590,478406,0.0582484901455917,0,253998,2,2,374.8702950449953,187.43514752249766,2,2,187.43514752249766,374.8702950449953,187.43514752249766,374.8702950449953,81.9970167625934,2623.904536402989,2,RIGHT,False,,
507996,double_dqn,standard,1209,,,12.0,12.0,0.05,0.0008041326655074954,2.1308603286743164,3.2388548851013184,0.8479873538017273,2.151470184326172,3.2173516750335693,0.03442063555121422,0.07865691184997559,0.06827570497989655,7996,10000,0.7996,374.86882052788303,374.86882052788303,126000,True,1016,507500,0.0,0.0,0,NOOP,greedy,99782,128944,125627,153643,29590,478406,0.0582484901455917,1,253998,2,2,374.86882052788303,187.43441026394152,2,2,187.43441026394152,374.86882052788303,187.43441026394152,374.86882052788303,81.99669423502594,2623.89421552083,0,NOOP,False,,
508232,double_dqn,standard,1210,14.0,642,0.0,0.0,0.05,,,,,,,,,,8232,10000,0.8232,373.0074516969195,373.0074516969195,126059,True,1017,508000,0.0,0.0,2,RIGHT,greedy,99830,129023,125687,153692,29599,478633,0.058239150624124415,1,254116,2,2,373.0074516969195,186.50372584845974,2,2,186.50372584845974,373.0074516969195,186.50372584845974,373.0074516969195,81.92389123761302,2621.5645196036166,2,RIGHT,False,,
508395,double_dqn,standard,1210,,,11.0,11.0,0.05,0.0010704875458031893,2.194584369659424,3.31172251701355,0.7573120594024658,2.202699899673462,3.291677474975586,0.03454285115003586,0.13816404342651367,0.11614906787872314,8396,10000,0.8396,371.36224397885314,371.36224397885314,126100,True,1017,508000,0.0,0.0,1,FIRE,greedy,99889,129055,125726,153726,29604,478792,0.0582301985066759,0,254198,2,2,371.36224397885314,185.68112198942657,2,2,185.68112198942657,371.36224397885314,185.68112198942657,371.36224397885314,81.78284767947827,2617.0511257433045,1,FIRE,False,,
