global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
100835,double_dqn,dueling,412,11.0,580,0.0,0.0,0.05,,,,,,,,,,836,10000,0.0836,549.9781094611188,549.9781094611188,24751,False,202,100500,0.0,0.0,3,LEFT,greedy,20366,28339,32534,19597,9314,91522,0.09236780514895473,0,50418,2,2,549.9781094611188,274.9890547305594,2,2,274.9890547305594,549.9781094611188,274.9890547305594,549.9781094611188,0.0,0.0,3,LEFT,False,,
100854,double_dqn,dueling,413,11.0,472,0.0,0.0,0.05,,,,,,,,,,854,10000,0.0854,549.0167136916053,549.0167136916053,24751,False,202,100500,0.0,0.0,3,LEFT,greedy,20366,28343,32541,19604,9314,91540,0.09235131972950998,1,50427,2,2,549.0167136916053,274.50835684580267,2,2,274.50835684580267,549.0167136916053,274.50835684580267,549.0167136916053,0.0,0.0,3,LEFT,False,,
101195,double_dqn,dueling,413,,,3.0,3.0,0.05,0.0026037904899567366,1.3708535432815552,2.3456032276153564,0.38138347864151,1.3973551988601685,2.270425319671631,0.04575773701071739,0.26997697353363037,0.15538190305233002,1196,10000,0.1196,497.5411648961176,497.5411648961176,24800,True,203,101000,0.0,0.0,3,LEFT,greedy,20396,28420,32686,19694,9322,91874,0.09211826554409265,0,50598,2,2,497.5411648961176,248.7705824480588,2,2,248.7705824480588,497.5411648961176,248.7705824480588,497.5411648961176,20.38421160527572,652.294771368823,3,LEFT,False,,
101196,double_dqn,dueling,413,,,2.0,2.0,0.05,0.0026037904899567366,1.3708535432815552,2.3456032276153564,0.38138347864151,1.3973551988601685,2.270425319671631,0.04575773701071739,0.26997697353363037,0.15538190305233002,1196,10000,0.1196,497.51566635509795,497.51566635509795,24800,True,203,101000,0.0,0.0,2,RIGHT,greedy,20396,28420,32686,19694,9322,91874,0.09211826554409265,1,50598,2,2,497.51566635509795,248.75783317754897,2,2,248.75783317754897,497.51566635509795,248.75783317754897,497.51566635509795,20.38316693260853,652.2613418434729,2,RIGHT,False,,
101348,double_dqn,dueling,414,3.0,247,0.0,0.0,0.05,,,,,,,,,,1348,10000,0.1348,466.70649831620614,466.70649831620614,24838,True,203,101000,0.0,0.0,2,RIGHT,greedy,20406,28433,32751,19758,9332,92016,0.0920787780715949,1,50674,2,2,466.70649831620614,233.35324915810307,2,2,233.35324915810307,466.70649831620614,233.35324915810307,466.70649831620614,30.121265099042976,963.8804831693752,2,RIGHT,False,,
101595,double_dqn,dueling,414,,,7.0,7.0,0.05,0.0011645315680652857,1.164278507232666,1.9276269674301147,0.26435086131095886,1.1888493299484253,1.940484642982483,0.037618983536958694,0.11009013652801514,0.0805370956659317,1596,10000,0.1596,443.1241049020812,443.1241049020812,24900,True,204,101500,0.0,0.0,3,LEFT,greedy,20415,28467,32854,19860,9343,92253,0.0919622819796055,0,50798,2,2,443.1241049020812,221.5620524510406,2,2,221.5620524510406,443.1241049020812,221.5620524510406,443.1241049020812,41.3693556581517,1323.8193810608543,3,LEFT,False,,
101596,double_dqn,dueling,414,,,2.0,2.0,0.05,0.0011645315680652857,1.164278507232666,1.9276269674301147,0.26435086131095886,1.1888493299484253,1.940484642982483,0.037618983536958694,0.11009013652801514,0.0805370956659317,1596,10000,0.1596,443.1152098754346,443.1152098754346,24900,True,204,101500,0.0,0.0,2,RIGHT,greedy,20415,28467,32854,19860,9343,92253,0.0919622819796055,1,50798,2,2,443.1152098754346,221.5576049377173,2,2,221.5576049377173,443.1152098754346,221.5576049377173,443.1152098754346,41.36852523273167,1323.7928074474135,2,RIGHT,False,,
101605,double_dqn,dueling,415,7.0,385,0.0,0.0,0.05,,,,,,,,,,1606,10000,0.1606,442.21241903829844,442.21241903829844,24902,False,204,101500,0.0,0.0,3,LEFT,greedy,20418,28467,32856,19865,9343,92263,0.0919532311083991,0,50803,2,2,442.21241903829844,221.10620951914922,2,2,221.10620951914922,442.21241903829844,221.10620951914922,442.21241903829844,41.5778799967516,1330.4921598960511,3,LEFT,False,,
101995,double_dqn,dueling,415,,,4.0,4.0,0.05,0.0023775813169777393,1.2623469829559326,2.259244918823242,0.45299577713012695,1.2881289720535278,2.2899117469787598,0.05137459933757782,0.22196638584136963,0.1647467315196991,1996,10000,0.1996,412.20133292850005,412.20133292850005,25000,True,204,101500,0.0,0.0,2,RIGHT,greedy,20435,28561,33002,19998,9363,92633,0.09179771755755127,0,50998,2,2,412.20133292850005,206.10066646425003,2,2,206.10066646425003,412.20133292850005,206.10066646425003,412.20133292850005,51.42190976913653,1645.501112612369,2,RIGHT,False,,
101996,double_dqn,dueling,415,,,5.0,5.0,0.05,0.0023775813169777393,1.2623469829559326,2.259244918823242,0.45299577713012695,1.2881289720535278,2.2899117469787598,0.05137459933757782,0.22196638584136963,0.1647467315196991,1996,10000,0.1996,412.19002862234106,412.19002862234106,25000,True,204,101500,0.0,0.0,3,LEFT,greedy,20435,28561,33002,19998,9363,92633,0.09179771755755127,1,50998,2,2,412.19002862234106,206.09501431117053,2,2,206.09501431117053,412.19002862234106,206.09501431117053,412.19002862234106,51.42049956260667,1645.4559860034135,3,LEFT,False,,
