schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,2.0,182,True,False,False,,True,terminated,13,32,27,110,"{""FIRE"": 32, ""LEFT"": 110, ""NOOP"": 13, ""RIGHT"": 27}",13,23,27,119,13,32,27,110,"{""FIRE"": 23, ""LEFT"": 119, ""NOOP"": 13, ""RIGHT"": 27}","{""FIRE"": 32, ""LEFT"": 110, ""NOOP"": 13, ""RIGHT"": 27}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,1.0,151,True,False,False,,True,terminated,12,34,26,79,"{""FIRE"": 34, ""LEFT"": 79, ""NOOP"": 12, ""RIGHT"": 26}",12,25,27,87,12,34,26,79,"{""FIRE"": 25, ""LEFT"": 87, ""NOOP"": 12, ""RIGHT"": 27}","{""FIRE"": 34, ""LEFT"": 79, ""NOOP"": 12, ""RIGHT"": 26}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,3.0,213,True,False,False,,True,terminated,18,37,38,120,"{""FIRE"": 37, ""LEFT"": 120, ""NOOP"": 18, ""RIGHT"": 38}",18,28,39,128,18,37,38,120,"{""FIRE"": 28, ""LEFT"": 128, ""NOOP"": 18, ""RIGHT"": 39}","{""FIRE"": 37, ""LEFT"": 120, ""NOOP"": 18, ""RIGHT"": 38}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,6.0,354,True,False,False,,True,terminated,43,67,44,200,"{""FIRE"": 67, ""LEFT"": 200, ""NOOP"": 43, ""RIGHT"": 44}",44,58,44,208,43,67,44,200,"{""FIRE"": 58, ""LEFT"": 208, ""NOOP"": 44, ""RIGHT"": 44}","{""FIRE"": 67, ""LEFT"": 200, ""NOOP"": 43, ""RIGHT"": 44}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,4.0,277,True,False,False,,True,terminated,29,45,43,160,"{""FIRE"": 45, ""LEFT"": 160, ""NOOP"": 29, ""RIGHT"": 43}",29,36,43,169,29,45,43,160,"{""FIRE"": 36, ""LEFT"": 169, ""NOOP"": 29, ""RIGHT"": 43}","{""FIRE"": 45, ""LEFT"": 160, ""NOOP"": 29, ""RIGHT"": 43}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,3.0,246,True,False,False,,True,terminated,27,44,38,137,"{""FIRE"": 44, ""LEFT"": 137, ""NOOP"": 27, ""RIGHT"": 38}",27,36,38,145,27,44,38,137,"{""FIRE"": 36, ""LEFT"": 145, ""NOOP"": 27, ""RIGHT"": 38}","{""FIRE"": 44, ""LEFT"": 137, ""NOOP"": 27, ""RIGHT"": 38}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,3.0,227,True,False,False,,True,terminated,35,53,33,106,"{""FIRE"": 53, ""LEFT"": 106, ""NOOP"": 35, ""RIGHT"": 33}",35,44,33,115,35,53,33,106,"{""FIRE"": 44, ""LEFT"": 115, ""NOOP"": 35, ""RIGHT"": 33}","{""FIRE"": 53, ""LEFT"": 106, ""NOOP"": 35, ""RIGHT"": 33}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,3.0,227,True,False,False,,True,terminated,22,48,30,127,"{""FIRE"": 48, ""LEFT"": 127, ""NOOP"": 22, ""RIGHT"": 30}",22,39,30,136,22,48,30,127,"{""FIRE"": 39, ""LEFT"": 136, ""NOOP"": 22, ""RIGHT"": 30}","{""FIRE"": 48, ""LEFT"": 127, ""NOOP"": 22, ""RIGHT"": 30}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,12.0,483,True,False,False,,True,terminated,69,78,76,260,"{""FIRE"": 78, ""LEFT"": 260, ""NOOP"": 69, ""RIGHT"": 76}",69,69,77,268,69,78,76,260,"{""FIRE"": 69, ""LEFT"": 268, ""NOOP"": 69, ""RIGHT"": 77}","{""FIRE"": 78, ""LEFT"": 260, ""NOOP"": 69, ""RIGHT"": 76}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,6.0,355,True,False,False,,True,terminated,36,50,60,209,"{""FIRE"": 50, ""LEFT"": 209, ""NOOP"": 36, ""RIGHT"": 60}",37,41,60,217,36,50,60,209,"{""FIRE"": 41, ""LEFT"": 217, ""NOOP"": 37, ""RIGHT"": 60}","{""FIRE"": 50, ""LEFT"": 209, ""NOOP"": 36, ""RIGHT"": 60}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
