schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,16.0,725,True,False,False,,True,terminated,130,195,140,260,"{""FIRE"": 195, ""LEFT"": 260, ""NOOP"": 130, ""RIGHT"": 140}",132,187,142,264,130,195,140,260,"{""FIRE"": 187, ""LEFT"": 264, ""NOOP"": 132, ""RIGHT"": 142}","{""FIRE"": 195, ""LEFT"": 260, ""NOOP"": 130, ""RIGHT"": 140}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,8.0,411,True,False,False,,True,terminated,67,93,109,142,"{""FIRE"": 93, ""LEFT"": 142, ""NOOP"": 67, ""RIGHT"": 109}",68,85,110,148,67,93,109,142,"{""FIRE"": 85, ""LEFT"": 148, ""NOOP"": 68, ""RIGHT"": 110}","{""FIRE"": 93, ""LEFT"": 142, ""NOOP"": 67, ""RIGHT"": 109}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,10.0,494,True,False,False,,True,terminated,78,112,110,194,"{""FIRE"": 112, ""LEFT"": 194, ""NOOP"": 78, ""RIGHT"": 110}",80,107,110,197,78,112,110,194,"{""FIRE"": 107, ""LEFT"": 197, ""NOOP"": 80, ""RIGHT"": 110}","{""FIRE"": 112, ""LEFT"": 194, ""NOOP"": 78, ""RIGHT"": 110}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,19.0,690,True,False,False,,True,terminated,109,205,91,285,"{""FIRE"": 205, ""LEFT"": 285, ""NOOP"": 109, ""RIGHT"": 91}",109,197,92,292,109,205,91,285,"{""FIRE"": 197, ""LEFT"": 292, ""NOOP"": 109, ""RIGHT"": 92}","{""FIRE"": 205, ""LEFT"": 285, ""NOOP"": 109, ""RIGHT"": 91}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,19.0,555,True,False,False,,True,terminated,56,165,123,211,"{""FIRE"": 165, ""LEFT"": 211, ""NOOP"": 56, ""RIGHT"": 123}",57,158,123,217,56,165,123,211,"{""FIRE"": 158, ""LEFT"": 217, ""NOOP"": 57, ""RIGHT"": 123}","{""FIRE"": 165, ""LEFT"": 211, ""NOOP"": 56, ""RIGHT"": 123}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,18.0,717,True,False,False,,True,terminated,96,194,181,246,"{""FIRE"": 194, ""LEFT"": 246, ""NOOP"": 96, ""RIGHT"": 181}",97,189,183,248,96,194,181,246,"{""FIRE"": 189, ""LEFT"": 248, ""NOOP"": 97, ""RIGHT"": 183}","{""FIRE"": 194, ""LEFT"": 246, ""NOOP"": 96, ""RIGHT"": 181}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,17.0,685,True,False,False,,True,terminated,115,189,115,266,"{""FIRE"": 189, ""LEFT"": 266, ""NOOP"": 115, ""RIGHT"": 115}",115,182,117,271,115,189,115,266,"{""FIRE"": 182, ""LEFT"": 271, ""NOOP"": 115, ""RIGHT"": 117}","{""FIRE"": 189, ""LEFT"": 266, ""NOOP"": 115, ""RIGHT"": 115}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,13.0,584,True,False,False,,True,terminated,112,152,104,216,"{""FIRE"": 152, ""LEFT"": 216, ""NOOP"": 112, ""RIGHT"": 104}",112,143,104,225,112,152,104,216,"{""FIRE"": 143, ""LEFT"": 225, ""NOOP"": 112, ""RIGHT"": 104}","{""FIRE"": 152, ""LEFT"": 216, ""NOOP"": 112, ""RIGHT"": 104}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,33.0,925,True,False,False,,True,terminated,134,217,239,335,"{""FIRE"": 217, ""LEFT"": 335, ""NOOP"": 134, ""RIGHT"": 239}",135,209,241,340,134,217,239,335,"{""FIRE"": 209, ""LEFT"": 340, ""NOOP"": 135, ""RIGHT"": 241}","{""FIRE"": 217, ""LEFT"": 335, ""NOOP"": 134, ""RIGHT"": 239}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,14.0,641,True,False,False,,True,terminated,130,163,143,205,"{""FIRE"": 163, ""LEFT"": 205, ""NOOP"": 130, ""RIGHT"": 143}",133,155,145,208,130,163,143,205,"{""FIRE"": 155, ""LEFT"": 208, ""NOOP"": 133, ""RIGHT"": 145}","{""FIRE"": 163, ""LEFT"": 205, ""NOOP"": 130, ""RIGHT"": 143}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
