global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
1701,double_dqn,9,1.0,170,0.0,0.0,0.7555000000000001,,,,,,,,,,1702,10000,0.1702,445.51465685315304,445.51465685315304,176,False,4,1500,0.0,0.0,2,RIGHT,greedy,515,423,374,390,1427,275,0.8384253819036428,0,851,2,2,445.51465685315304,222.75732842657652,2,2,,,2,RIGHT,False,,
1744,double_dqn,10,3.0,249,0.0,0.0,0.751845,,,,,,,,,,1744,10000,0.1744,440.9136296676271,440.9136296676271,187,True,4,1500,0.0,0.0,2,RIGHT,random,521,433,383,407,1455,289,0.8342889908256881,1,872,2,2,440.9136296676271,220.45681483381355,2,2,,,2,RIGHT,False,,
1795,double_dqn,10,,,0.0,0.0,0.74751,8.709155372343957e-05,0.04564328491687775,0.051747601479291916,0.04236755520105362,0.0323580726981163,0.03255132958292961,0.012793270871043205,0.01933608204126358,0.009207135997712612,1796,10000,0.1796,438.8394728796988,438.8394728796988,200,True,4,1500,0.0,0.0,2,RIGHT,random,533,448,397,418,1502,294,0.8363028953229399,0,898,2,2,438.8394728796988,219.4197364398494,2,2,,,2,RIGHT,False,,
1796,double_dqn,10,,,0.0,0.0,0.747425,8.709155372343957e-05,0.04564328491687775,0.051747601479291916,0.04236755520105362,0.0323580726981163,0.03255132958292961,0.012793270871043205,0.01933608204126358,0.009207135997712612,1796,10000,0.1796,438.8320636100512,438.8320636100512,200,True,4,1500,0.0,0.0,1,FIRE,fire_reset,533,448,397,418,1502,294,0.8363028953229399,1,898,2,2,438.8320636100512,219.4160318050256,2,2,,,3,LEFT,True,after_life_loss,
2140,double_dqn,11,2.0,198,0.0,0.0,0.7181850000000001,,,,,,,,,,2140,10000,0.214,423.7463661683033,423.7463661683033,286,True,5,2000,0.0,0.0,0,NOOP,greedy,590,540,515,495,1751,389,0.8182242990654206,1,1070,2,2,423.7463661683033,211.87318308415166,2,2,,,0,NOOP,False,,
2147,double_dqn,12,2.0,223,0.0,0.0,0.71759,,,,,,,,,,2148,10000,0.2148,422.92456708189445,422.92456708189445,288,True,5,2000,0.0,0.0,2,RIGHT,greedy,593,543,516,496,1756,392,0.8175046554934823,0,1074,2,2,422.92456708189445,211.46228354094723,2,2,,,2,RIGHT,False,,
2195,double_dqn,12,,,0.0,0.0,0.71351,3.175502206431702e-05,0.045502670109272,0.05183207243680954,0.03595186397433281,0.040713392198085785,0.04086000472307205,0.007481844164431095,0.011170871555805206,0.005520000122487545,2196,10000,0.2196,422.000986842725,422.000986842725,300,True,5,2000,0.0,0.0,3,LEFT,random,602,556,532,506,1794,402,0.8169398907103825,0,1098,2,2,422.000986842725,211.0004934213625,2,2,,,3,LEFT,False,,
2196,double_dqn,12,,,0.0,0.0,0.713425,3.175502206431702e-05,0.045502670109272,0.05183207243680954,0.03595186397433281,0.040713392198085785,0.04086000472307205,0.007481844164431095,0.011170871555805206,0.005520000122487545,2196,10000,0.2196,421.99599956243145,421.99599956243145,300,True,5,2000,0.0,0.0,2,RIGHT,random,602,556,532,506,1794,402,0.8169398907103825,1,1098,2,2,421.99599956243145,210.99799978121573,2,2,,,2,RIGHT,False,,
2538,double_dqn,13,2.0,199,0.0,0.0,0.684355,,,,,,,,,,2538,10000,0.2538,414.16049658324357,414.16049658324357,385,False,6,2500,0.0,0.0,0,NOOP,random,663,626,685,564,2030,508,0.7998423955870765,1,1269,2,2,414.16049658324357,207.08024829162179,2,2,,,0,NOOP,False,,
2595,double_dqn,13,,,3.0,3.0,0.6795100000000001,0.00013747240882366896,0.06078542396426201,0.0728347972035408,0.05061700940132141,0.049349457025527954,0.05115267261862755,0.01202118769288063,0.05564724653959274,0.010680608451366425,2596,10000,0.2596,412.4207793748693,412.4207793748693,400,True,6,2500,0.0,0.0,2,RIGHT,greedy,671,640,710,575,2069,527,0.7969953775038521,0,1298,2,2,412.4207793748693,206.21038968743466,2,2,,,2,RIGHT,False,,
2596,double_dqn,13,,,0.0,0.0,0.6794250000000001,0.00013747240882366896,0.06078542396426201,0.0728347972035408,0.05061700940132141,0.049349457025527954,0.05115267261862755,0.01202118769288063,0.05564724653959274,0.010680608451366425,2596,10000,0.2596,412.4131398432484,412.4131398432484,400,True,6,2500,0.0,0.0,2,RIGHT,greedy,671,640,710,575,2069,527,0.7969953775038521,1,1298,2,2,412.4131398432484,206.2065699216242,2,2,,,2,RIGHT,False,,
2701,double_dqn,14,4.0,277,0.0,0.0,0.6705,,,,,,,,,,2702,10000,0.2702,410.5141142345774,410.5141142345774,426,False,6,2500,0.0,0.0,2,RIGHT,greedy,689,654,767,592,2137,565,0.7908956328645448,0,1351,2,2,410.5141142345774,205.2570571172887,2,2,,,2,RIGHT,False,,
2936,double_dqn,15,2.0,199,0.0,0.0,0.650525,,,,,,,,,,2936,10000,0.2936,404.6488362706626,404.6488362706626,485,True,6,2500,0.0,0.0,0,NOOP,random,731,700,866,639,2286,650,0.7786103542234333,1,1468,2,2,404.6488362706626,202.3244181353313,2,2,,,0,NOOP,False,,
2951,double_dqn,16,0.0,125,0.0,0.0,0.6492500000000001,,,,,,,,,,2952,10000,0.2952,403.4935543442207,403.4935543442207,489,True,6,2500,0.0,0.0,2,RIGHT,greedy,732,706,872,642,2297,655,0.7781165311653117,0,1476,2,2,403.4935543442207,201.74677717211034,2,2,,,2,RIGHT,False,,
2995,double_dqn,16,,,0.0,0.0,0.64551,5.942783900536597e-05,0.05729495733976364,0.06000354886054993,0.05492638796567917,0.04587792605161667,0.04631585255265236,0.010844457894563675,0.013653557747602463,0.0085577592253685,2996,10000,0.2996,402.24056047080285,402.24056047080285,500,True,6,2500,0.0,0.0,2,RIGHT,random,741,719,888,648,2328,668,0.7770360480640854,0,1498,2,2,402.24056047080285,201.12028023540142,2,2,,,2,RIGHT,False,,
2996,double_dqn,16,,,0.0,0.0,0.645425,5.942783900536597e-05,0.05729495733976364,0.06000354886054993,0.05492638796567917,0.04587792605161667,0.04631585255265236,0.010844457894563675,0.013653557747602463,0.0085577592253685,2996,10000,0.2996,402.23683419190775,402.23683419190775,500,True,6,2500,0.0,0.0,0,NOOP,greedy,741,719,888,648,2328,668,0.7770360480640854,1,1498,2,2,402.23683419190775,201.11841709595387,2,2,,,0,NOOP,False,,
3184,double_dqn,17,0.0,124,0.0,0.0,0.629445,,,,,,,,,,3184,10000,0.3184,399.6839233230753,399.6839233230753,547,True,7,3000,0.0,0.0,2,RIGHT,random,795,767,917,705,2441,743,0.7666457286432161,1,1592,2,2,399.6839233230753,199.84196166153765,2,2,,,2,RIGHT,False,,
3291,double_dqn,18,1.0,170,0.0,0.0,0.62035,,,,,,,,,,3292,10000,0.3292,400.04070401407466,400.04070401407466,574,True,7,3000,0.0,0.0,2,RIGHT,random,812,790,962,728,2506,786,0.7612393681652491,0,1646,2,2,400.04070401407466,200.02035200703733,2,2,,,2,RIGHT,False,,
3395,double_dqn,18,,,0.0,0.0,0.61151,0.00017267443763557822,0.0652807429432869,0.08083730190992355,0.0576629638671875,0.057159826159477234,0.059585001319646835,0.01030893437564373,0.08011354506015778,0.012048250995576382,3396,10000,0.3396,400.9257417840588,400.9257417840588,600,True,7,3000,0.0,0.0,1,FIRE,fire_reset,839,811,998,748,2574,822,0.7579505300353356,0,1698,2,2,400.9257417840588,200.4628708920294,2,2,,,3,LEFT,True,after_life_loss,
3396,double_dqn,18,,,1.0,1.0,0.611425,0.00017267443763557822,0.0652807429432869,0.08083730190992355,0.0576629638671875,0.057159826159477234,0.059585001319646835,0.01030893437564373,0.08011354506015778,0.012048250995576382,3396,10000,0.3396,400.9226935877466,400.9226935877466,600,True,7,3000,0.0,0.0,1,FIRE,random,839,811,998,748,2574,822,0.7579505300353356,1,1698,2,2,400.9226935877466,200.4613467938733,2,2,,,1,FIRE,False,,
3539,double_dqn,19,0.0,124,0.0,0.0,0.59927,,,,,,,,,,3540,10000,0.354,400.6580661600126,400.6580661600126,636,True,8,3500,0.0,0.0,1,FIRE,greedy,874,852,1031,783,2673,867,0.7550847457627119,0,1770,2,2,400.6580661600126,200.3290330800063,2,2,,,1,FIRE,False,,
3582,double_dqn,20,2.0,199,0.0,0.0,0.595615,,,,,,,,,,3582,10000,0.3582,400.72832765067517,400.72832765067517,646,False,8,3500,0.0,0.0,2,RIGHT,greedy,879,866,1043,794,2700,882,0.7537688442211056,1,1791,2,2,400.72832765067517,200.36416382533758,2,2,,,2,RIGHT,False,,
3795,double_dqn,20,,,1.0,1.0,0.57751,0.015663813799619675,0.05842101573944092,0.07036754488945007,0.05213974788784981,0.08598299324512482,1.0548399686813354,0.03647512197494507,1.000183343887329,0.04143444448709488,3796,10000,0.3796,401.13207586893634,401.13207586893634,700,True,8,3500,0.0,0.0,3,LEFT,random,938,912,1123,823,2829,967,0.7452581664910432,0,1898,2,2,401.13207586893634,200.56603793446817,2,2,,,3,LEFT,False,,
3796,double_dqn,20,,,0.0,0.0,0.5774250000000001,0.015663813799619675,0.05842101573944092,0.07036754488945007,0.05213974788784981,0.08598299324512482,1.0548399686813354,0.03647512197494507,1.000183343887329,0.04143444448709488,3796,10000,0.3796,401.1296555034813,401.1296555034813,700,True,8,3500,0.0,0.0,0,NOOP,greedy,938,912,1123,823,2829,967,0.7452581664910432,1,1898,2,2,401.1296555034813,200.56482775174064,2,2,,,0,NOOP,False,,
3832,double_dqn,21,0.0,125,0.0,0.0,0.574365,,,,,,,,,,3832,10000,0.3832,400.7451349549125,400.7451349549125,709,True,8,3500,0.0,0.0,0,NOOP,random,952,917,1134,829,2856,976,0.7453027139874739,1,1916,2,2,400.7451349549125,200.37256747745624,2,2,,,0,NOOP,False,,
3887,double_dqn,22,1.0,174,0.0,0.0,0.56969,,,,,,,,,,3888,10000,0.3888,400.6673130592671,400.6673130592671,723,True,8,3500,0.0,0.0,0,NOOP,random,964,925,1162,837,2885,1003,0.7420267489711934,0,1944,2,2,400.6673130592671,200.33365652963354,2,2,,,0,NOOP,False,,
4195,double_dqn,22,,,2.0,2.0,0.54351,0.00010527780250413343,0.08024626970291138,0.08803699910640717,0.07373114675283432,0.06716421246528625,0.06740932166576385,0.013741104863584042,0.020709671080112457,0.011887382715940475,4196,10000,0.4196,399.19583539694173,399.19583539694173,800,True,9,4000,0.0,0.0,0,NOOP,random,1063,986,1274,873,3058,1138,0.728789323164919,0,2098,2,2,399.19583539694173,199.59791769847087,2,2,,,0,NOOP,False,,
4196,double_dqn,22,,,2.0,2.0,0.543425,0.00010527780250413343,0.08024626970291138,0.08803699910640717,0.07373114675283432,0.06716421246528625,0.06740932166576385,0.013741104863584042,0.020709671080112457,0.011887382715940475,4196,10000,0.4196,399.193644061418,399.193644061418,800,True,9,4000,0.0,0.0,2,RIGHT,greedy,1063,986,1274,873,3058,1138,0.728789323164919,1,2098,2,2,399.193644061418,199.596822030709,2,2,,,2,RIGHT,False,,
4379,double_dqn,23,3.0,246,0.0,0.0,0.5278700000000001,,,,,,,,,,4380,10000,0.438,398.85635316745936,398.85635316745936,846,True,9,4000,0.0,0.0,0,NOOP,greedy,1105,1018,1359,898,3160,1220,0.7214611872146118,0,2190,2,2,398.85635316745936,199.42817658372968,2,2,,,0,NOOP,False,,
4524,double_dqn,24,5.0,346,0.0,0.0,0.515545,,,,,,,,,,4524,10000,0.4524,398.62072997970444,398.62072997970444,882,True,10,4500,0.0,0.0,0,NOOP,random,1128,1042,1431,923,3238,1286,0.715738284703802,1,2262,2,2,398.62072997970444,199.31036498985222,2,2,,,0,NOOP,False,,
4595,double_dqn,24,,,0.0,0.0,0.5095100000000001,0.0002629768569022417,0.08643589168787003,0.09922343492507935,0.0737307146191597,0.06817565858364105,0.06876229494810104,0.021102452650666237,0.03066077083349228,0.020068762823939323,4596,10000,0.4596,398.7029730704957,398.7029730704957,900,True,10,4500,0.0,0.0,3,LEFT,random,1143,1063,1464,926,3276,1320,0.7127937336814621,0,2298,2,2,398.7029730704957,199.35148653524786,2,2,,,3,LEFT,False,,
4596,double_dqn,24,,,0.0,0.0,0.509425,0.0002629768569022417,0.08643589168787003,0.09922343492507935,0.0737307146191597,0.06817565858364105,0.06876229494810104,0.021102452650666237,0.03066077083349228,0.020068762823939323,4596,10000,0.4596,398.6991857847483,398.6991857847483,900,True,10,4500,0.0,0.0,1,FIRE,random,1143,1063,1464,926,3276,1320,0.7127937336814621,1,2298,2,2,398.6991857847483,199.34959289237415,2,2,,,1,FIRE,False,,
4627,double_dqn,25,0.0,124,0.0,0.0,0.5067900000000001,,,,,,,,,,4628,10000,0.4628,398.65357082017846,398.65357082017846,908,True,10,4500,0.0,0.0,1,FIRE,random,1161,1069,1468,930,3294,1334,0.7117545375972342,0,2314,2,2,398.65357082017846,199.32678541008923,2,2,,,1,FIRE,False,,
4774,double_dqn,26,0.0,125,0.0,0.0,0.49429500000000004,,,,,,,,,,4774,10000,0.4774,398.7656374247515,398.7656374247515,944,False,10,4500,0.0,0.0,0,NOOP,greedy,1238,1100,1486,950,3373,1401,0.7065354000837872,1,2387,2,2,398.7656374247515,199.38281871237575,2,2,,,0,NOOP,False,,
4875,double_dqn,27,0.0,124,0.0,0.0,0.48571000000000003,,,,,,,,,,4876,10000,0.4876,398.35379558522453,398.35379558522453,970,True,10,4500,0.0,0.0,0,NOOP,random,1251,1117,1545,963,3424,1452,0.7022149302707137,0,2438,2,2,398.35379558522453,199.17689779261227,2,2,,,0,NOOP,False,,
4995,double_dqn,27,,,0.0,0.0,0.47551000000000004,1.0790980013553053e-05,0.08269405364990234,0.08887677639722824,0.07586516439914703,0.08169650286436081,0.08257244527339935,0.004350178875029087,0.007016919553279877,0.003098736982792616,4996,10000,0.4996,398.3730940398729,398.3730940398729,1000,True,10,4500,0.0,0.0,2,RIGHT,greedy,1289,1139,1588,980,3481,1515,0.6967574059247398,0,2498,2,2,398.3730940398729,199.18654701993646,2,2,,,2,RIGHT,False,,
4996,double_dqn,27,,,2.0,2.0,0.47542500000000004,1.0790980013553053e-05,0.08269405364990234,0.08887677639722824,0.07586516439914703,0.08169650286436081,0.08257244527339935,0.004350178875029087,0.007016919553279877,0.003098736982792616,4996,10000,0.4996,398.37131834625694,398.37131834625694,1000,True,10,4500,0.0,0.0,2,RIGHT,greedy,1289,1139,1588,980,3481,1515,0.6967574059247398,1,2498,2,2,398.37131834625694,199.18565917312847,2,2,,,2,RIGHT,False,,
5395,double_dqn,27,,,3.0,3.0,0.44151000000000007,0.015177275985479355,0.0919647067785263,0.10075394809246063,0.08161287009716034,0.11633308231830597,1.0853360891342163,0.03755735605955124,0.9845821261405945,0.04105619341135025,5396,10000,0.5396,397.9393291455924,397.9393291455924,1100,True,11,5000,0.0,0.0,0,NOOP,greedy,1452,1240,1671,1033,3664,1732,0.6790214974054856,0,2698,2,2,397.9393291455924,198.9696645727962,2,2,,,0,NOOP,False,,
5396,double_dqn,27,,,5.0,5.0,0.44142500000000007,0.015177275985479355,0.0919647067785263,0.10075394809246063,0.08161287009716034,0.11633308231830597,1.0853360891342163,0.03755735605955124,0.9845821261405945,0.04105619341135025,5396,10000,0.5396,397.93778843940834,397.93778843940834,1100,True,11,5000,0.0,0.0,1,FIRE,random,1452,1240,1671,1033,3664,1732,0.6790214974054856,1,2698,2,2,397.93778843940834,198.96889421970417,2,2,,,1,FIRE,False,,
5419,double_dqn,28,3.0,272,0.0,0.0,0.4394700000000001,,,,,,,,,,5420,10000,0.542,397.76715827372044,397.76715827372044,1106,True,11,5000,0.0,0.0,0,NOOP,greedy,1471,1241,1673,1035,3674,1746,0.677859778597786,0,2710,2,2,397.76715827372044,198.88357913686022,2,2,,,0,NOOP,False,,
5470,double_dqn,29,5.0,348,0.0,0.0,0.435135,,,,,,,,,,5470,10000,0.547,397.4910047997307,397.4910047997307,1118,False,11,5000,0.0,0.0,3,LEFT,random,1484,1252,1677,1057,3698,1772,0.6760511882998171,1,2735,2,2,397.4910047997307,198.74550239986536,2,2,,,3,LEFT,False,,
5667,double_dqn,30,0.0,124,0.0,0.0,0.41839000000000004,,,,,,,,,,5668,10000,0.5668,397.2051724610378,397.2051724610378,1168,True,12,5500,0.0,0.0,2,RIGHT,greedy,1532,1299,1727,1110,3784,1884,0.6676076217360621,0,2834,2,2,397.2051724610378,198.6025862305189,2,2,,,2,RIGHT,False,,
5795,double_dqn,30,,,1.0,1.0,0.40751000000000004,2.553438753238879e-05,0.08380155265331268,0.08776195347309113,0.07906541228294373,0.0777321457862854,0.07823963463306427,0.0066769914701581,0.009767666459083557,0.00633737538009882,5796,10000,0.5796,397.18291779567323,397.18291779567323,1200,True,12,5500,0.0,0.0,2,RIGHT,greedy,1550,1319,1807,1120,3833,1963,0.6613181504485852,0,2898,2,2,397.18291779567323,198.59145889783662,2,2,,,2,RIGHT,False,,
5796,double_dqn,30,,,2.0,2.0,0.40742500000000004,2.553438753238879e-05,0.08380155265331268,0.08776195347309113,0.07906541228294373,0.0777321457862854,0.07823963463306427,0.0066769914701581,0.009767666459083557,0.00633737538009882,5796,10000,0.5796,397.1813799946847,397.1813799946847,1200,True,12,5500,0.0,0.0,2,RIGHT,random,1550,1319,1807,1120,3833,1963,0.6613181504485852,1,2898,2,2,397.1813799946847,198.59068999734234,2,2,,,2,RIGHT,False,,
5832,double_dqn,31,2.0,181,0.0,0.0,0.4043650000000001,,,,,,,,,,5832,10000,0.5832,397.02511909863165,397.02511909863165,1209,True,12,5500,0.0,0.0,3,LEFT,greedy,1553,1320,1819,1140,3848,1984,0.6598079561042524,1,2916,2,2,397.02511909863165,198.51255954931582,2,2,,,3,LEFT,False,,
6065,double_dqn,32,2.0,199,0.0,0.0,0.38456,,,,,,,,,,6066,10000,0.6066,395.97768142853977,395.97768142853977,1267,False,13,6000,0.0,0.0,2,RIGHT,random,1613,1357,1929,1167,3940,2126,0.6495219254863172,0,3033,2,2,395.97768142853977,197.98884071426988,2,2,,,2,RIGHT,False,,
6138,double_dqn,33,1.0,153,0.0,0.0,0.378355,,,,,,,,,,6138,10000,0.6138,395.78510145576263,395.78510145576263,1285,False,13,6000,0.0,0.0,0,NOOP,random,1660,1367,1937,1174,3965,2173,0.6459758879113718,1,3069,2,2,395.78510145576263,197.89255072788131,2,2,,,0,NOOP,False,,
6195,double_dqn,33,,,0.0,0.0,0.3735100000000001,0.04645651951432228,0.10217653214931488,0.11828039586544037,0.0859168991446495,0.19237272441387177,1.0998318195343018,0.10306334495544434,1.0113818645477295,0.09039637446403503,6196,10000,0.6196,395.2473836803087,395.2473836803087,1300,True,13,6000,0.0,0.0,3,LEFT,random,1665,1388,1964,1179,3984,2212,0.6429954809554551,0,3098,2,2,395.2473836803087,197.62369184015435,2,2,,,3,LEFT,False,,
6196,double_dqn,33,,,0.0,0.0,0.373425,0.04645651951432228,0.10217653214931488,0.11828039586544037,0.0859168991446495,0.19237272441387177,1.0998318195343018,0.10306334495544434,1.0113818645477295,0.09039637446403503,6196,10000,0.6196,395.2458431675992,395.2458431675992,1300,True,13,6000,0.0,0.0,2,RIGHT,greedy,1665,1388,1964,1179,3984,2212,0.6429954809554551,1,3098,2,2,395.2458431675992,197.6229215837996,2,2,,,2,RIGHT,False,,
6382,double_dqn,34,0.0,122,0.0,0.0,0.357615,,,,,,,,,,6382,10000,0.6382,395.07669560877457,395.07669560877457,1346,False,13,6000,0.0,0.0,2,RIGHT,greedy,1693,1448,2045,1196,4049,2333,0.6344406142275149,1,3191,2,2,395.07669560877457,197.53834780438729,2,2,,,2,RIGHT,False,,
6595,double_dqn,34,,,3.0,3.0,0.3395100000000001,0.00013971533917356282,0.11973536759614944,0.12574099004268646,0.11468029767274857,0.10288362205028534,0.10562124848365784,0.01650974340736866,0.021783098578453064,0.01761130802333355,6596,10000,0.6596,396.3009071439857,396.3009071439857,1400,True,14,6500,0.0,0.0,0,NOOP,greedy,1745,1485,2148,1218,4122,2474,0.6249241964827168,0,3298,2,2,396.3009071439857,198.15045357199284,2,2,,,0,NOOP,False,,
6596,double_dqn,34,,,0.0,0.0,0.3394250000000001,0.00013971533917356282,0.11973536759614944,0.12574099004268646,0.11468029767274857,0.10288362205028534,0.10562124848365784,0.01650974340736866,0.021783098578453064,0.01761130802333355,6596,10000,0.6596,396.2995951851727,396.2995951851727,1400,True,14,6500,0.0,0.0,0,NOOP,greedy,1745,1485,2148,1218,4122,2474,0.6249241964827168,1,3298,2,2,396.2995951851727,198.14979759258634,2,2,,,0,NOOP,False,,
6630,double_dqn,35,0.0,124,0.0,0.0,0.33653500000000003,,,,,,,,,,6630,10000,0.663,396.33466118374827,396.33466118374827,1408,False,14,6500,0.0,0.0,3,LEFT,random,1769,1485,2154,1222,4134,2496,0.6235294117647059,1,3315,2,2,396.33466118374827,198.16733059187413,2,2,,,3,LEFT,False,,
6659,double_dqn,36,4.0,297,0.0,0.0,0.3340700000000001,,,,,,,,,,6660,10000,0.666,396.21510817673476,396.21510817673476,1416,True,14,6500,0.0,0.0,0,NOOP,random,1783,1488,2166,1223,4144,2516,0.6222222222222222,0,3330,2,2,396.21510817673476,198.10755408836738,2,2,,,0,NOOP,False,,
6907,double_dqn,37,0.0,124,0.0,0.0,0.31299,,,,,,,,,,6908,10000,0.6908,396.72021952956925,396.72021952956925,1478,True,14,6500,0.0,0.0,3,LEFT,random,1808,1571,2220,1309,4222,2686,0.6111754487550666,0,3454,2,2,396.72021952956925,198.36010976478462,2,2,,,3,LEFT,False,,
6995,double_dqn,37,,,1.0,1.0,0.30551000000000006,0.015212221071124077,0.1228373795747757,0.14577384293079376,0.10686809569597244,0.14186173677444458,1.1122727394104004,0.04249896481633186,0.982885479927063,0.048777252435684204,6996,10000,0.6996,396.8271389992781,396.8271389992781,1500,True,14,6500,0.0,0.0,2,RIGHT,greedy,1814,1584,2277,1321,4258,2738,0.60863350485992,0,3498,2,2,396.8271389992781,198.41356949963904,2,2,,,2,RIGHT,False,,
6996,double_dqn,37,,,1.0,1.0,0.30542500000000006,0.015212221071124077,0.1228373795747757,0.14577384293079376,0.10686809569597244,0.14186173677444458,1.1122727394104004,0.04249896481633186,0.982885479927063,0.048777252435684204,6996,10000,0.6996,396.825901018517,396.825901018517,1500,True,14,6500,0.0,0.0,2,RIGHT,greedy,1814,1584,2277,1321,4258,2738,0.60863350485992,1,3498,2,2,396.825901018517,198.4129505092585,2,2,,,2,RIGHT,False,,
7068,double_dqn,38,2.0,219,0.0,0.0,0.29930500000000004,,,,,,,,,,7068,10000,0.7068,397.08470387661043,397.08470387661043,1518,True,15,7000,0.0,0.0,3,LEFT,greedy,1829,1593,2290,1356,4280,2788,0.6055461233729486,1,3534,2,2,397.08470387661043,198.54235193830522,2,2,,,3,LEFT,False,,
7395,double_dqn,38,,,3.0,3.0,0.27151000000000003,0.00023250613594427705,0.10380172729492188,0.11593032628297806,0.08728544414043427,0.10630135238170624,0.12058927863836288,0.00870902743190527,0.11517366021871567,0.0073636118322610855,7396,10000,0.7396,398.3312848984805,398.3312848984805,1600,True,15,7000,0.0,0.0,1,FIRE,greedy,1889,1678,2393,1436,4373,3023,0.5912655489453759,0,3698,2,2,398.3312848984805,199.16564244924024,2,2,,,1,FIRE,False,,
