global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
500955,double_dqn,dueling,1131,15.0,684,0.0,0.0,0.05,,,,,,,,,,956,10000,0.0956,600.9380416505538,600.9380416505538,124251,False,1002,500500,0.0,0.0,1,FIRE,greedy,100623,117737,137994,144602,29397,471559,0.05868180039763971,0,250478,2,2,600.9380416505538,300.4690208252769,2,2,300.4690208252769,600.9380416505538,300.4690208252769,600.9380416505538,0.0,0.0,1,FIRE,False,,
501195,double_dqn,dueling,1131,,,3.0,3.0,0.05,0.00041095816413871944,2.636040210723877,3.4845821857452393,1.082000732421875,2.6456470489501953,3.4441773891448975,0.022847194224596024,0.07533836364746094,0.08989761024713516,1196,10000,0.1196,531.2886361464817,531.2886361464817,124300,True,1003,501000,0.0,0.0,0,NOOP,greedy,100667,117778,138063,144688,29408,471788,0.05867564785034198,0,250598,2,2,531.2886361464817,265.64431807324087,2,2,265.64431807324087,531.2886361464817,265.64431807324087,531.2886361464817,21.766842116369236,696.5389477238156,0,NOOP,False,,
501196,double_dqn,dueling,1131,,,24.0,24.0,0.05,0.00041095816413871944,2.636040210723877,3.4845821857452393,1.082000732421875,2.6456470489501953,3.4441773891448975,0.022847194224596024,0.07533836364746094,0.08989761024713516,1196,10000,0.1196,531.2714079749369,531.2714079749369,124300,True,1003,501000,0.0,0.0,3,LEFT,greedy,100667,117778,138063,144688,29408,471788,0.05867564785034198,1,250598,2,2,531.2714079749369,265.63570398746845,2,2,265.63570398746845,531.2714079749369,265.63570398746845,531.2714079749369,21.76613627990962,696.5163609571078,3,LEFT,False,,
501224,double_dqn,dueling,1132,24.0,968,0.0,0.0,0.05,,,,,,,,,,1224,10000,0.1224,523.1354516606143,523.1354516606143,124307,True,1003,501000,0.0,0.0,2,RIGHT,greedy,100672,117782,138076,144694,29409,471815,0.05867436515410276,1,250612,2,2,523.1354516606143,261.56772583030715,2,2,261.56772583030715,523.1354516606143,261.56772583030715,523.1354516606143,23.934301709962746,765.8976547188079,2,RIGHT,False,,
501595,double_dqn,dueling,1132,,,8.0,8.0,0.05,0.0013277740217745304,2.607257127761841,3.2672512531280518,1.8830293416976929,2.635890483856201,3.401516914367676,0.037388768047094345,0.1370694637298584,0.2541165351867676,1596,10000,0.1596,458.6327089970534,458.6327089970534,124400,True,1004,501500,0.0,0.0,1,FIRE,greedy,100767,117854,138142,144833,29424,472172,0.05866075487045351,0,250798,2,2,458.6327089970534,229.3163544985267,2,2,229.3163544985267,458.6327089970534,229.3163544985267,458.6327089970534,42.81721406050185,1370.150849936059,1,FIRE,False,,
501596,double_dqn,dueling,1132,,,4.0,4.0,0.05,0.0013277740217745304,2.607257127761841,3.2672512531280518,1.8830293416976929,2.635890483856201,3.401516914367676,0.037388768047094345,0.1370694637298584,0.2541165351867676,1596,10000,0.1596,458.62274553766366,458.62274553766366,124400,True,1004,501500,0.0,0.0,3,LEFT,greedy,100767,117854,138142,144833,29424,472172,0.05866075487045351,1,250798,2,2,458.62274553766366,229.31137276883183,2,2,229.31137276883183,458.62274553766366,229.31137276883183,458.62274553766366,42.816283887914715,1370.1210844132709,3,LEFT,False,,
501995,double_dqn,dueling,1132,,,11.0,11.0,0.05,0.008232229389250278,2.750267505645752,3.5889577865600586,2.1067097187042236,2.7450904846191406,3.5120017528533936,0.053203217685222626,0.6748661994934082,0.4946832060813904,1996,10000,0.1996,419.82958620798246,419.82958620798246,124500,True,1004,501500,0.0,0.0,3,LEFT,greedy,100875,117953,138199,144969,29449,472547,0.05866381405429525,0,250998,2,2,419.82958620798246,209.91479310399123,2,2,209.91479310399123,419.82958620798246,209.91479310399123,419.82958620798246,52.37353054398178,1675.952977407417,3,LEFT,False,,
501996,double_dqn,dueling,1132,,,9.0,9.0,0.05,0.008232229389250278,2.750267505645752,3.5889577865600586,2.1067097187042236,2.7450904846191406,3.5120017528533936,0.053203217685222626,0.6748661994934082,0.4946832060813904,1996,10000,0.1996,419.822053916333,419.822053916333,124500,True,1004,501500,0.0,0.0,3,LEFT,greedy,100875,117953,138199,144969,29449,472547,0.05866381405429525,1,250998,2,2,419.822053916333,209.9110269581665,2,2,209.9110269581665,419.822053916333,209.9110269581665,419.822053916333,52.3725908943722,1675.9229086199105,3,LEFT,False,,
502185,double_dqn,dueling,1134,13.0,615,0.0,0.0,0.05,,,,,,,,,,2186,10000,0.2186,407.4002294758267,407.4002294758267,124547,False,1005,502000,0.0,0.0,2,RIGHT,greedy,100946,117975,138241,145024,29456,472730,0.05865555790085745,0,251093,2,2,407.4002294758267,203.70011473791334,2,2,203.70011473791334,407.4002294758267,203.70011473791334,407.4002294758267,55.164898410267476,1765.2767491285592,2,RIGHT,False,,
502186,double_dqn,dueling,1134,11.0,481,0.0,0.0,0.05,,,,,,,,,,2186,10000,0.2186,407.39502100987784,407.39502100987784,124547,False,1005,502000,0.0,0.0,0,NOOP,greedy,100946,117975,138241,145024,29456,472730,0.05865555790085745,1,251093,2,2,407.39502100987784,203.69751050493892,2,2,203.69751050493892,407.39502100987784,203.69751050493892,407.39502100987784,55.164193146808714,1765.2541806978788,0,NOOP,False,,
