schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,10.0,505,True,False,False,,True,terminated,42,165,101,197,"{""FIRE"": 165, ""LEFT"": 197, ""NOOP"": 42, ""RIGHT"": 101}",42,158,103,202,42,165,101,197,"{""FIRE"": 158, ""LEFT"": 202, ""NOOP"": 42, ""RIGHT"": 103}","{""FIRE"": 165, ""LEFT"": 197, ""NOOP"": 42, ""RIGHT"": 101}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,10.0,559,True,False,False,,True,terminated,41,166,148,204,"{""FIRE"": 166, ""LEFT"": 204, ""NOOP"": 41, ""RIGHT"": 148}",41,161,150,207,41,166,148,204,"{""FIRE"": 161, ""LEFT"": 207, ""NOOP"": 41, ""RIGHT"": 150}","{""FIRE"": 166, ""LEFT"": 204, ""NOOP"": 41, ""RIGHT"": 148}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,10.0,526,True,False,False,,True,terminated,75,146,116,189,"{""FIRE"": 146, ""LEFT"": 189, ""NOOP"": 75, ""RIGHT"": 116}",75,138,117,196,75,146,116,189,"{""FIRE"": 138, ""LEFT"": 196, ""NOOP"": 75, ""RIGHT"": 117}","{""FIRE"": 146, ""LEFT"": 189, ""NOOP"": 75, ""RIGHT"": 116}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,19.0,767,True,False,False,,True,terminated,158,120,204,285,"{""FIRE"": 120, ""LEFT"": 285, ""NOOP"": 158, ""RIGHT"": 204}",161,112,204,290,158,120,204,285,"{""FIRE"": 112, ""LEFT"": 290, ""NOOP"": 161, ""RIGHT"": 204}","{""FIRE"": 120, ""LEFT"": 285, ""NOOP"": 158, ""RIGHT"": 204}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,10.0,458,True,False,False,,True,terminated,48,111,76,223,"{""FIRE"": 111, ""LEFT"": 223, ""NOOP"": 48, ""RIGHT"": 76}",50,104,76,228,48,111,76,223,"{""FIRE"": 104, ""LEFT"": 228, ""NOOP"": 50, ""RIGHT"": 76}","{""FIRE"": 111, ""LEFT"": 223, ""NOOP"": 48, ""RIGHT"": 76}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,13.0,598,True,False,False,,True,terminated,37,203,140,218,"{""FIRE"": 203, ""LEFT"": 218, ""NOOP"": 37, ""RIGHT"": 140}",37,197,142,222,37,203,140,218,"{""FIRE"": 197, ""LEFT"": 222, ""NOOP"": 37, ""RIGHT"": 142}","{""FIRE"": 203, ""LEFT"": 218, ""NOOP"": 37, ""RIGHT"": 140}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,16.0,568,True,False,False,,True,terminated,137,138,73,220,"{""FIRE"": 138, ""LEFT"": 220, ""NOOP"": 137, ""RIGHT"": 73}",142,130,73,223,137,138,73,220,"{""FIRE"": 130, ""LEFT"": 223, ""NOOP"": 142, ""RIGHT"": 73}","{""FIRE"": 138, ""LEFT"": 220, ""NOOP"": 137, ""RIGHT"": 73}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,21.0,662,True,False,False,,True,terminated,133,128,113,288,"{""FIRE"": 128, ""LEFT"": 288, ""NOOP"": 133, ""RIGHT"": 113}",135,120,114,293,133,128,113,288,"{""FIRE"": 120, ""LEFT"": 293, ""NOOP"": 135, ""RIGHT"": 114}","{""FIRE"": 128, ""LEFT"": 288, ""NOOP"": 133, ""RIGHT"": 113}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,17.0,616,True,False,False,,True,terminated,102,146,94,274,"{""FIRE"": 146, ""LEFT"": 274, ""NOOP"": 102, ""RIGHT"": 94}",106,138,94,278,102,146,94,274,"{""FIRE"": 138, ""LEFT"": 278, ""NOOP"": 106, ""RIGHT"": 94}","{""FIRE"": 146, ""LEFT"": 274, ""NOOP"": 102, ""RIGHT"": 94}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,7.0,355,True,False,False,,True,terminated,20,104,61,170,"{""FIRE"": 104, ""LEFT"": 170, ""NOOP"": 20, ""RIGHT"": 61}",22,95,62,176,20,104,61,170,"{""FIRE"": 95, ""LEFT"": 176, ""NOOP"": 22, ""RIGHT"": 62}","{""FIRE"": 104, ""LEFT"": 170, ""NOOP"": 20, ""RIGHT"": 61}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,7.0,370,True,False,False,,True,terminated,53,166,41,110,"{""FIRE"": 166, ""LEFT"": 110, ""NOOP"": 53, ""RIGHT"": 41}",54,158,41,117,53,166,41,110,"{""FIRE"": 158, ""LEFT"": 117, ""NOOP"": 54, ""RIGHT"": 41}","{""FIRE"": 166, ""LEFT"": 110, ""NOOP"": 53, ""RIGHT"": 41}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,2,304,22.0,754,True,False,False,,True,terminated,171,215,135,233,"{""FIRE"": 215, ""LEFT"": 233, ""NOOP"": 171, ""RIGHT"": 135}",174,208,136,236,171,215,135,233,"{""FIRE"": 208, ""LEFT"": 236, ""NOOP"": 174, ""RIGHT"": 136}","{""FIRE"": 215, ""LEFT"": 233, ""NOOP"": 171, ""RIGHT"": 135}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,3,305,8.0,418,True,False,False,,True,terminated,39,115,90,174,"{""FIRE"": 115, ""LEFT"": 174, ""NOOP"": 39, ""RIGHT"": 90}",39,107,92,180,39,115,90,174,"{""FIRE"": 107, ""LEFT"": 180, ""NOOP"": 39, ""RIGHT"": 92}","{""FIRE"": 115, ""LEFT"": 174, ""NOOP"": 39, ""RIGHT"": 90}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,4,306,10.0,513,True,False,False,,True,terminated,69,121,107,216,"{""FIRE"": 121, ""LEFT"": 216, ""NOOP"": 69, ""RIGHT"": 107}",69,113,108,223,69,121,107,216,"{""FIRE"": 113, ""LEFT"": 223, ""NOOP"": 69, ""RIGHT"": 108}","{""FIRE"": 121, ""LEFT"": 216, ""NOOP"": 69, ""RIGHT"": 107}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,5,307,20.0,629,True,False,False,,True,terminated,72,224,101,232,"{""FIRE"": 224, ""LEFT"": 232, ""NOOP"": 72, ""RIGHT"": 101}",73,218,101,237,72,224,101,232,"{""FIRE"": 218, ""LEFT"": 237, ""NOOP"": 73, ""RIGHT"": 101}","{""FIRE"": 224, ""LEFT"": 232, ""NOOP"": 72, ""RIGHT"": 101}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
