timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-28T09:09:31.468634+00:00,0.0011374999303370714,0,7.0,20.4,2628780032.0,8585740288.0,0.0,,ok
2026-08-28T09:09:32.474075+00:00,1.0058422000147402,0,14.0,21.53,2607808512.0,8585740288.0,10.59468642786858,,ok
2026-08-28T09:09:33.473806+00:00,2.0055885000620037,0,16.0,21.89,2600468480.0,8585740288.0,12.112447927466722,,ok
2026-08-28T09:09:34.473540+00:00,3.0053405000362545,0,26.0,26.09,2604662784.0,8585740288.0,11.428615546949922,,ok
2026-08-28T09:09:35.477022+00:00,4.008825399912894,0,24.0,25.92,2593128448.0,8585740288.0,11.48341893477082,,ok
2026-08-28T09:09:36.481976+00:00,5.013795000035316,0,25.0,25.68,2588934144.0,8585740288.0,11.369280472372647,,ok
2026-08-28T09:09:37.482326+00:00,6.014262099983171,0,30.0,26.36,2628780032.0,8585740288.0,12.20133200845509,,ok
2026-08-28T09:09:38.479411+00:00,7.011282499879599,0,30.0,26.64,2619342848.0,8585740288.0,12.047615827367018,,ok
2026-08-28T09:09:39.477547+00:00,8.009409700054675,0,33.0,25.84,2689597440.0,8585740288.0,12.229935471008927,,ok
2026-08-28T09:09:40.483372+00:00,9.015168699901551,0,57.0,54.05,3030384640.0,8585740288.0,11.651648160030534,,ok
2026-08-28T09:09:41.469999+00:00,10.001838400028646,0,60.0,58.71,2993684480.0,8585740288.0,12.272977470008623,,ok
2026-08-28T09:09:42.469843+00:00,11.001643300056458,0,32.0,31.53,2990538752.0,8585740288.0,12.014062693297332,,ok
2026-08-28T09:09:43.476309+00:00,12.008130700094625,0,47.0,48.8,2990538752.0,8585740288.0,11.837269398055254,,ok
2026-08-28T09:09:44.473387+00:00,13.005199200008065,0,46.0,51.9,2964324352.0,8585740288.0,11.65526114906738,,ok
2026-08-28T09:09:45.470903+00:00,14.002711500041187,0,47.0,46.07,2944401408.0,8585740288.0,11.552175847473125,,ok
2026-08-28T09:09:46.477584+00:00,15.009430000092834,0,48.0,49.48,2947547136.0,8585740288.0,12.319574686830256,,ok
2026-08-28T09:09:47.478194+00:00,16.010052300058305,0,51.0,48.87,2947547136.0,8585740288.0,12.004248506568857,,ok
2026-08-28T09:09:48.476128+00:00,17.007964099990204,0,51.0,58.4,2946498560.0,8585740288.0,11.938993507054493,,ok
2026-08-28T09:09:49.477172+00:00,18.008991499897093,0,54.0,46.9,2942304256.0,8585740288.0,11.999390577238225,,ok
2026-08-28T09:09:50.474996+00:00,19.006944600027055,0,50.0,48.49,2946498560.0,8585740288.0,11.351360097508344,,ok
2026-08-28T09:09:51.474154+00:00,20.005956700071692,0,56.0,49.73,2949644288.0,8585740288.0,11.24157430074991,,ok
2026-08-28T09:09:52.474234+00:00,21.006025899900123,0,56.0,51.78,2921332736.0,8585740288.0,12.303836076654452,,ok
2026-08-28T09:09:53.477202+00:00,22.009099599905312,0,58.0,49.83,2913992704.0,8585740288.0,11.488126445684294,,ok
2026-08-28T09:09:54.474628+00:00,23.006473100045696,0,49.0,49.07,2916089856.0,8585740288.0,12.239177447848592,,ok
2026-08-28T09:09:55.471492+00:00,24.00330469990149,0,56.0,50.01,2915041280.0,8585740288.0,12.04989764744381,,ok
2026-08-28T09:09:56.470484+00:00,25.00240519992076,0,56.0,49.73,2915041280.0,8585740288.0,11.729300505578777,,ok
2026-08-28T09:09:57.470053+00:00,26.0018543000333,0,53.0,48.26,2909798400.0,8585740288.0,12.116049730432925,,ok
2026-08-28T09:09:58.484359+00:00,27.0163894998841,0,54.0,47.97,2915041280.0,8585740288.0,11.069570332948137,,ok
2026-08-28T09:09:59.473066+00:00,28.005244300002232,0,52.0,48.33,2915041280.0,8585740288.0,11.85082986764085,,ok
2026-08-28T09:10:00.475034+00:00,29.00685440003872,0,53.0,49.27,2913992704.0,8585740288.0,12.382406836301076,,ok
2026-08-28T09:10:01.483029+00:00,30.01487320009619,0,52.0,48.51,2913992704.0,8585740288.0,11.916165402188103,,ok
2026-08-28T09:10:02.479893+00:00,31.011724299984053,0,47.0,47.34,2922381312.0,8585740288.0,11.951697200655373,,ok
2026-08-28T09:10:03.481542+00:00,32.013367699924856,0,52.0,47.73,2924478464.0,8585740288.0,11.894515054663279,,ok
2026-08-28T09:10:04.478140+00:00,33.01014699996449,0,47.0,46.25,2923429888.0,8585740288.0,11.952558103409922,,ok
2026-08-28T09:10:05.481396+00:00,34.01323499996215,0,48.0,42.98,2919235584.0,8585740288.0,11.585318287156365,,ok
2026-08-28T09:10:06.480610+00:00,35.012506200000644,0,47.0,46.63,2919235584.0,8585740288.0,12.313661696170183,,ok
2026-08-28T09:10:07.481440+00:00,36.01324569992721,0,45.0,48.07,2916089856.0,8585740288.0,12.100426735317802,,ok
