timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-26T09:55:57.731801+00:00,0.0014468999579548836,0,0.0,18.01,1837105152.0,8585740288.0,0.0,,ok
2026-08-26T09:55:58.744627+00:00,1.0143369999714196,0,0.0,17.64,1947205632.0,8585740288.0,6.941769891823932,,ok
2026-08-26T09:55:59.743462+00:00,2.0132151999277994,0,10.0,19.93,1993342976.0,8585740288.0,5.377125809968174,,ok
2026-08-26T09:56:00.742460+00:00,3.0123634999617934,0,9.0,19.67,1993342976.0,8585740288.0,6.059848672908718,,ok
2026-08-26T09:56:01.738578+00:00,4.008208499988541,0,9.0,19.64,1993342976.0,8585740288.0,6.178013395493027,,ok
2026-08-26T09:56:02.741795+00:00,5.011857399949804,0,2.0,18.95,2052063232.0,8585740288.0,8.270602648316935,,ok
2026-08-26T09:56:03.735116+00:00,6.004694500006735,0,18.0,24.08,2054160384.0,8585740288.0,11.606574229890503,,ok
2026-08-26T09:56:04.740370+00:00,7.009899299941026,0,18.0,23.58,2054160384.0,8585740288.0,11.755222667830905,,ok
2026-08-26T09:56:05.734784+00:00,8.004295599996112,0,18.0,23.78,2054160384.0,8585740288.0,11.293755567451191,,ok
2026-08-26T09:56:06.743653+00:00,9.013540099957027,0,18.0,23.63,2054160384.0,8585740288.0,11.611408336090848,,ok
2026-08-26T09:56:07.738731+00:00,10.00831039994955,0,20.0,24.04,2054160384.0,8585740288.0,10.896830906674097,,ok
2026-08-26T09:56:08.737737+00:00,11.00736789999064,0,20.0,24.14,2054160384.0,8585740288.0,11.045566696157266,,ok
2026-08-26T09:56:09.733736+00:00,12.003266399959102,0,21.0,23.86,2054160384.0,8585740288.0,11.865070838417974,,ok
2026-08-26T09:56:10.729732+00:00,13.000104299979284,0,17.0,22.66,2054160384.0,8585740288.0,11.168127234904093,,ok
2026-08-26T09:56:11.741736+00:00,14.01144569995813,0,20.0,24.21,2054160384.0,8585740288.0,11.683894528837795,,ok
2026-08-26T09:56:12.736731+00:00,15.006261499947868,0,18.0,23.76,2054160384.0,8585740288.0,11.19082799058363,,ok
2026-08-26T09:56:13.731737+00:00,16.001353799947537,0,21.0,24.22,2054160384.0,8585740288.0,11.678407872318843,,ok
2026-08-26T09:56:14.743868+00:00,17.01335869997274,0,19.0,23.89,2054160384.0,8585740288.0,11.193745207871894,,ok
2026-08-26T09:56:15.738869+00:00,18.008569999947213,0,21.0,24.24,2054160384.0,8585740288.0,10.597623841560624,,ok
2026-08-26T09:56:16.738885+00:00,19.00843739998527,0,19.0,24.45,2054160384.0,8585740288.0,11.03661970535292,,ok
2026-08-26T09:56:17.732870+00:00,20.002308499999344,0,19.0,24.28,2054160384.0,8585740288.0,11.103206693346566,,ok
2026-08-26T09:56:18.741869+00:00,21.011511699995026,0,19.0,23.87,2054160384.0,8585740288.0,11.611883513696888,,ok
2026-08-26T09:56:19.736871+00:00,22.00651380000636,0,21.0,24.1,2054160384.0,8585740288.0,10.10911811129386,,ok
2026-08-26T09:56:20.733035+00:00,23.002531599951908,0,17.0,24.05,2054160384.0,8585740288.0,11.765602984846916,,ok
2026-08-26T09:56:21.731359+00:00,24.00094870000612,0,18.0,24.34,2054160384.0,8585740288.0,11.737329017465443,,ok
2026-08-26T09:56:22.743359+00:00,25.01307230000384,0,18.0,24.0,2054160384.0,8585740288.0,11.964324317728842,,ok
