global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
250942,double_dqn,762,21.0,980,0.0,0.0,0.05,,,,,,,,,,942,10000,0.0942,506.7966433576912,506.7966433576912,62001,False,502,250500,0.0,0.0,3,LEFT,greedy,53551,58959,64755,73677,16745,234197,0.06672856676044664,1,125471,2,2,506.7966433576912,67503.48369292237,2,2,,,3,LEFT,False,,
251193,double_dqn,763,20.0,602,0.0,0.0,0.05,,,,,,,,,,1194,10000,0.1194,474.09081773058597,474.09081773058597,62049,False,503,251000,0.0,0.0,1,FIRE,greedy,53601,59025,64808,73760,16762,234432,0.06672930085909695,0,125597,2,2,474.09081773058597,49869.66870561843,2,2,,,1,FIRE,False,,
251395,double_dqn,763,,,2.0,2.0,0.05,0.004679701756685972,1.9635086059570312,2.7333240509033203,0.3140200674533844,1.9671456813812256,2.6415436267852783,0.05715462565422058,0.4657169580459595,0.6641039252281189,1396,10000,0.1396,442.5619008351143,442.5619008351143,62100,True,503,251000,0.0,0.0,1,FIRE,greedy,53610,59101,64855,73830,16772,234624,0.06671546086652134,0,125698,2,2,442.5619008351143,39848.958317458586,2,2,,,1,FIRE,False,,
251396,double_dqn,763,,,4.0,4.0,0.05,0.004679701756685972,1.9635086059570312,2.7333240509033203,0.3140200674533844,1.9671456813812256,2.6415436267852783,0.05715462565422058,0.4657169580459595,0.6641039252281189,1396,10000,0.1396,442.55335661646535,442.55335661646535,62100,True,503,251000,0.0,0.0,2,RIGHT,greedy,53610,59101,64855,73830,16772,234624,0.06671546086652134,1,125698,2,2,442.55335661646535,39848.188982791165,2,2,,,2,RIGHT,False,,
251795,double_dqn,763,,,6.0,6.0,0.05,0.0014521589037030935,1.7725903987884521,2.5070221424102783,-0.1669570505619049,1.8145781755447388,2.5325920581817627,0.043582722544670105,0.12406349182128906,0.1868385374546051,1796,10000,0.1796,432.5923767861936,432.5923767861936,62200,True,504,251500,0.0,0.0,1,FIRE,greedy,53651,59228,64945,73972,16792,235004,0.06668890689288154,0,125898,2,2,432.5923767861936,30324.340229748443,2,2,,,1,FIRE,False,,
251796,double_dqn,763,,,8.0,8.0,0.05,0.0014521589037030935,1.7725903987884521,2.5070221424102783,-0.1669570505619049,1.8145781755447388,2.5325920581817627,0.043582722544670105,0.12406349182128906,0.1868385374546051,1796,10000,0.1796,432.5863543391217,432.5863543391217,62200,True,504,251500,0.0,0.0,3,LEFT,greedy,53651,59228,64945,73972,16792,235004,0.06668890689288154,1,125898,2,2,432.5863543391217,30323.918061573913,2,2,,,3,LEFT,False,,
251842,double_dqn,764,9.0,450,0.0,0.0,0.05,,,,,,,,,,1842,10000,0.1842,431.62193517987964,431.62193517987964,62211,False,504,251500,0.0,0.0,2,RIGHT,greedy,53655,59236,64962,73989,16794,235048,0.06668466737081186,1,125921,2,2,431.62193517987964,29506.116015084484,2,2,,,2,RIGHT,False,,
252131,double_dqn,765,9.0,469,0.0,0.0,0.05,,,,,,,,,,2132,10000,0.2132,429.52078637023845,429.52078637023845,62284,True,505,252000,0.0,0.0,1,FIRE,greedy,53714,59324,65023,74071,16806,235326,0.06665556137261434,0,126066,2,2,429.52078637023845,25397.73332765032,2,2,,,1,FIRE,False,,
252195,double_dqn,765,,,0.0,0.0,0.05,0.0035097887739539146,1.8548407554626465,2.753657817840576,0.5955404043197632,1.9109376668930054,2.7398712635040283,0.06240493804216385,0.1985483169555664,0.3784163296222687,2196,10000,0.2196,428.5159489696074,428.5159489696074,62300,True,505,252000,0.0,0.0,3,LEFT,greedy,53731,59334,65035,74096,16809,235387,0.06665054164221479,0,126098,2,2,428.5159489696074,24606.103885778484,2,2,,,3,LEFT,False,,
252196,double_dqn,765,,,4.0,4.0,0.05,0.0035097887739539146,1.8548407554626465,2.753657817840576,0.5955404043197632,1.9109376668930054,2.7398712635040283,0.06240493804216385,0.1985483169555664,0.3784163296222687,2196,10000,0.2196,428.5113834599683,428.5113834599683,62300,True,505,252000,0.0,0.0,0,NOOP,greedy,53731,59334,65035,74096,16809,235387,0.06665054164221479,1,126098,2,2,428.5113834599683,24605.841726564246,2,2,,,0,NOOP,False,,
252595,double_dqn,765,,,4.0,4.0,0.05,0.0012301437091082335,2.0747318267822266,2.7791898250579834,0.6358541250228882,2.083904504776001,2.8115978240966797,0.03953273594379425,0.12020480632781982,0.16372671723365784,2596,10000,0.2596,424.95788112422093,424.95788112422093,62400,True,506,252500,0.0,0.0,0,NOOP,greedy,53805,59461,65111,74219,16830,235766,0.06662813346212924,0,126298,2,2,424.95788112422093,20674.626529363195,2,2,,,0,NOOP,False,,
252596,double_dqn,765,,,9.0,9.0,0.05,0.0012301437091082335,2.0747318267822266,2.7791898250579834,0.6358541250228882,2.083904504776001,2.8115978240966797,0.03953273594379425,0.12020480632781982,0.16372671723365784,2596,10000,0.2596,424.9536447022976,424.9536447022976,62400,True,506,252500,0.0,0.0,1,FIRE,greedy,53805,59461,65111,74219,16830,235766,0.06662813346212924,1,126298,2,2,424.9536447022976,20674.42042319368,2,2,,,1,FIRE,False,,
252995,double_dqn,765,,,9.0,9.0,0.05,0.001503233565017581,1.7506797313690186,2.6848433017730713,0.5921451449394226,1.7687573432922363,2.6700408458709717,0.04036223888397217,0.14838337898254395,0.11868549138307571,2996,10000,0.2996,419.69840747455953,419.69840747455953,62500,True,506,252500,0.0,0.0,1,FIRE,greedy,53873,59543,65212,74368,16846,236150,0.06658603298075859,0,126498,2,2,419.69840747455953,17720.63055698159,2,2,,,1,FIRE,False,,
252996,double_dqn,765,,,13.0,13.0,0.05,0.001503233565017581,1.7506797313690186,2.6848433017730713,0.5921451449394226,1.7687573432922363,2.6700408458709717,0.04036223888397217,0.14838337898254395,0.11868549138307571,2996,10000,0.2996,419.69475052062506,419.69475052062506,62500,True,506,252500,0.0,0.0,3,LEFT,greedy,53873,59543,65212,74368,16846,236150,0.06658603298075859,1,126498,2,2,419.69475052062506,17720.47615198866,2,2,,,3,LEFT,False,,
253165,double_dqn,766,13.0,517,0.0,0.0,0.05,,,,,,,,,,3166,10000,0.3166,418.0198839140102,418.0198839140102,62542,False,507,253000,0.0,0.0,1,FIRE,greedy,53929,59558,65263,74416,16855,236311,0.06657687051183808,0,126583,2,2,418.0198839140102,16713.269414241047,2,2,,,1,FIRE,False,,
253236,double_dqn,767,17.0,697,0.0,0.0,0.05,,,,,,,,,,3236,10000,0.3236,417.4146420693594,417.4146420693594,62560,True,507,253000,0.0,0.0,1,FIRE,greedy,53947,59583,65275,74431,16860,236376,0.06657821162867839,1,126618,2,2,417.4146420693594,16332.57328477693,2,2,,,1,FIRE,False,,
