schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,6.0,354,True,False,False,,True,terminated,33,108,127,86,"{""FIRE"": 108, ""LEFT"": 86, ""NOOP"": 33, ""RIGHT"": 127}",37,101,128,88,33,108,127,86,"{""FIRE"": 101, ""LEFT"": 88, ""NOOP"": 37, ""RIGHT"": 128}","{""FIRE"": 108, ""LEFT"": 86, ""NOOP"": 33, ""RIGHT"": 127}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,7.0,383,True,False,False,,True,terminated,22,110,170,81,"{""FIRE"": 110, ""LEFT"": 81, ""NOOP"": 22, ""RIGHT"": 170}",24,104,173,82,22,110,170,81,"{""FIRE"": 104, ""LEFT"": 82, ""NOOP"": 24, ""RIGHT"": 173}","{""FIRE"": 110, ""LEFT"": 81, ""NOOP"": 22, ""RIGHT"": 170}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,3.0,226,True,False,False,,True,terminated,6,98,84,38,"{""FIRE"": 98, ""LEFT"": 38, ""NOOP"": 6, ""RIGHT"": 84}",7,92,89,38,6,98,84,38,"{""FIRE"": 92, ""LEFT"": 38, ""NOOP"": 7, ""RIGHT"": 89}","{""FIRE"": 98, ""LEFT"": 38, ""NOOP"": 6, ""RIGHT"": 84}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,4.0,274,True,False,False,,True,terminated,12,110,97,55,"{""FIRE"": 110, ""LEFT"": 55, ""NOOP"": 12, ""RIGHT"": 97}",14,102,102,56,12,110,97,55,"{""FIRE"": 102, ""LEFT"": 56, ""NOOP"": 14, ""RIGHT"": 102}","{""FIRE"": 110, ""LEFT"": 55, ""NOOP"": 12, ""RIGHT"": 97}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,6.0,372,True,False,False,,True,terminated,16,169,139,48,"{""FIRE"": 169, ""LEFT"": 48, ""NOOP"": 16, ""RIGHT"": 139}",17,161,144,50,16,169,139,48,"{""FIRE"": 161, ""LEFT"": 50, ""NOOP"": 17, ""RIGHT"": 144}","{""FIRE"": 169, ""LEFT"": 48, ""NOOP"": 16, ""RIGHT"": 139}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,5.0,305,True,False,False,,True,terminated,15,120,106,64,"{""FIRE"": 120, ""LEFT"": 64, ""NOOP"": 15, ""RIGHT"": 106}",16,115,110,64,15,120,106,64,"{""FIRE"": 115, ""LEFT"": 64, ""NOOP"": 16, ""RIGHT"": 110}","{""FIRE"": 120, ""LEFT"": 64, ""NOOP"": 15, ""RIGHT"": 106}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,5.0,323,True,False,False,,True,terminated,18,137,123,45,"{""FIRE"": 137, ""LEFT"": 45, ""NOOP"": 18, ""RIGHT"": 123}",24,129,125,45,18,137,123,45,"{""FIRE"": 129, ""LEFT"": 45, ""NOOP"": 24, ""RIGHT"": 125}","{""FIRE"": 137, ""LEFT"": 45, ""NOOP"": 18, ""RIGHT"": 123}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,3.0,245,True,False,False,,True,terminated,13,117,74,41,"{""FIRE"": 117, ""LEFT"": 41, ""NOOP"": 13, ""RIGHT"": 74}",17,108,79,41,13,117,74,41,"{""FIRE"": 108, ""LEFT"": 41, ""NOOP"": 17, ""RIGHT"": 79}","{""FIRE"": 117, ""LEFT"": 41, ""NOOP"": 13, ""RIGHT"": 74}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,3.0,245,True,False,False,,True,terminated,10,103,108,24,"{""FIRE"": 103, ""LEFT"": 24, ""NOOP"": 10, ""RIGHT"": 108}",11,97,113,24,10,103,108,24,"{""FIRE"": 97, ""LEFT"": 24, ""NOOP"": 11, ""RIGHT"": 113}","{""FIRE"": 103, ""LEFT"": 24, ""NOOP"": 10, ""RIGHT"": 108}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,8.0,415,True,False,False,,True,terminated,46,109,162,98,"{""FIRE"": 109, ""LEFT"": 98, ""NOOP"": 46, ""RIGHT"": 162}",49,102,165,99,46,109,162,98,"{""FIRE"": 102, ""LEFT"": 99, ""NOOP"": 49, ""RIGHT"": 165}","{""FIRE"": 109, ""LEFT"": 98, ""NOOP"": 46, ""RIGHT"": 162}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,4.0,276,True,False,False,,True,terminated,12,78,130,56,"{""FIRE"": 78, ""LEFT"": 56, ""NOOP"": 12, ""RIGHT"": 130}",14,72,133,57,12,78,130,56,"{""FIRE"": 72, ""LEFT"": 57, ""NOOP"": 14, ""RIGHT"": 133}","{""FIRE"": 78, ""LEFT"": 56, ""NOOP"": 12, ""RIGHT"": 130}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
