schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,2.0,200,True,False,False,,True,terminated,21,57,24,98,"{""FIRE"": 57, ""LEFT"": 98, ""NOOP"": 21, ""RIGHT"": 24}",26,49,24,101,21,57,24,98,"{""FIRE"": 49, ""LEFT"": 101, ""NOOP"": 26, ""RIGHT"": 24}","{""FIRE"": 57, ""LEFT"": 98, ""NOOP"": 21, ""RIGHT"": 24}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,1.0,169,True,False,False,,True,terminated,27,78,8,56,"{""FIRE"": 78, ""LEFT"": 56, ""NOOP"": 27, ""RIGHT"": 8}",30,71,8,60,27,78,8,56,"{""FIRE"": 71, ""LEFT"": 60, ""NOOP"": 30, ""RIGHT"": 8}","{""FIRE"": 78, ""LEFT"": 56, ""NOOP"": 27, ""RIGHT"": 8}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,2.0,179,True,False,False,,True,terminated,37,77,22,43,"{""FIRE"": 77, ""LEFT"": 43, ""NOOP"": 37, ""RIGHT"": 22}",43,70,22,44,37,77,22,43,"{""FIRE"": 70, ""LEFT"": 44, ""NOOP"": 43, ""RIGHT"": 22}","{""FIRE"": 77, ""LEFT"": 43, ""NOOP"": 37, ""RIGHT"": 22}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,6.0,354,True,False,False,,True,terminated,75,92,50,137,"{""FIRE"": 92, ""LEFT"": 137, ""NOOP"": 75, ""RIGHT"": 50}",77,85,50,142,75,92,50,137,"{""FIRE"": 85, ""LEFT"": 142, ""NOOP"": 77, ""RIGHT"": 50}","{""FIRE"": 92, ""LEFT"": 137, ""NOOP"": 75, ""RIGHT"": 50}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,8.0,442,True,False,False,,True,terminated,84,149,42,167,"{""FIRE"": 149, ""LEFT"": 167, ""NOOP"": 84, ""RIGHT"": 42}",88,142,42,170,84,149,42,167,"{""FIRE"": 142, ""LEFT"": 170, ""NOOP"": 88, ""RIGHT"": 42}","{""FIRE"": 149, ""LEFT"": 167, ""NOOP"": 84, ""RIGHT"": 42}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,2.0,179,True,False,False,,True,terminated,9,60,24,86,"{""FIRE"": 60, ""LEFT"": 86, ""NOOP"": 9, ""RIGHT"": 24}",15,52,24,88,9,60,24,86,"{""FIRE"": 52, ""LEFT"": 88, ""NOOP"": 15, ""RIGHT"": 24}","{""FIRE"": 60, ""LEFT"": 86, ""NOOP"": 9, ""RIGHT"": 24}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,3.0,246,True,False,False,,True,terminated,53,82,32,79,"{""FIRE"": 82, ""LEFT"": 79, ""NOOP"": 53, ""RIGHT"": 32}",58,73,32,83,53,82,32,79,"{""FIRE"": 73, ""LEFT"": 83, ""NOOP"": 58, ""RIGHT"": 32}","{""FIRE"": 82, ""LEFT"": 79, ""NOOP"": 53, ""RIGHT"": 32}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,5.0,343,True,False,False,,True,terminated,74,127,65,77,"{""FIRE"": 127, ""LEFT"": 77, ""NOOP"": 74, ""RIGHT"": 65}",80,118,65,80,74,127,65,77,"{""FIRE"": 118, ""LEFT"": 80, ""NOOP"": 80, ""RIGHT"": 65}","{""FIRE"": 127, ""LEFT"": 77, ""NOOP"": 74, ""RIGHT"": 65}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,4.0,279,True,False,False,,True,terminated,39,135,26,79,"{""FIRE"": 135, ""LEFT"": 79, ""NOOP"": 39, ""RIGHT"": 26}",42,128,26,83,39,135,26,79,"{""FIRE"": 128, ""LEFT"": 83, ""NOOP"": 42, ""RIGHT"": 26}","{""FIRE"": 135, ""LEFT"": 79, ""NOOP"": 39, ""RIGHT"": 26}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,7.0,379,True,False,False,,True,terminated,84,104,66,125,"{""FIRE"": 104, ""LEFT"": 125, ""NOOP"": 84, ""RIGHT"": 66}",91,96,66,126,84,104,66,125,"{""FIRE"": 96, ""LEFT"": 126, ""NOOP"": 91, ""RIGHT"": 66}","{""FIRE"": 104, ""LEFT"": 125, ""NOOP"": 84, ""RIGHT"": 66}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,4.0,259,True,False,False,,True,terminated,93,106,29,31,"{""FIRE"": 106, ""LEFT"": 31, ""NOOP"": 93, ""RIGHT"": 29}",98,98,29,34,93,106,29,31,"{""FIRE"": 98, ""LEFT"": 34, ""NOOP"": 98, ""RIGHT"": 29}","{""FIRE"": 106, ""LEFT"": 31, ""NOOP"": 93, ""RIGHT"": 29}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,2,304,2.0,179,True,False,False,,True,terminated,13,76,21,69,"{""FIRE"": 76, ""LEFT"": 69, ""NOOP"": 13, ""RIGHT"": 21}",15,69,22,73,13,76,21,69,"{""FIRE"": 69, ""LEFT"": 73, ""NOOP"": 15, ""RIGHT"": 22}","{""FIRE"": 76, ""LEFT"": 69, ""NOOP"": 13, ""RIGHT"": 21}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,3,305,4.0,258,True,False,False,,True,terminated,70,75,25,88,"{""FIRE"": 75, ""LEFT"": 88, ""NOOP"": 70, ""RIGHT"": 25}",74,69,25,90,70,75,25,88,"{""FIRE"": 69, ""LEFT"": 90, ""NOOP"": 74, ""RIGHT"": 25}","{""FIRE"": 75, ""LEFT"": 88, ""NOOP"": 70, ""RIGHT"": 25}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,4,306,4.0,258,True,False,False,,True,terminated,53,75,36,94,"{""FIRE"": 75, ""LEFT"": 94, ""NOOP"": 53, ""RIGHT"": 36}",56,69,36,97,53,75,36,94,"{""FIRE"": 69, ""LEFT"": 97, ""NOOP"": 56, ""RIGHT"": 36}","{""FIRE"": 75, ""LEFT"": 94, ""NOOP"": 53, ""RIGHT"": 36}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
