global_step,algorithm,architecture,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,action_inference_transitions_per_second,replay_insertion_calls_per_second,replay_insertion_transitions_per_second,optimizer_updates_per_second,training_samples_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
250779,double_dqn,dueling,733,10.0,479,0.0,0.0,0.05,,,,,,,,,,780,10000,0.078,286.96428319860104,286.96428319860104,62001,False,502,250500,0.0,0.0,3,LEFT,greedy,55630,55031,71809,68310,16641,234139,0.0663569662652524,0,125390,2,2,286.96428319860104,143.48214159930052,2,2,143.48214159930052,286.96428319860104,143.48214159930052,286.96428319860104,0.0,0.0,3,LEFT,False,,
251050,double_dqn,dueling,734,13.0,719,0.0,0.0,0.05,,,,,,,,,,1050,10000,0.105,267.1791213102628,267.1791213102628,62013,False,503,251000,0.0,0.0,3,LEFT,greedy,55659,55101,71887,68403,16651,234399,0.06632543318064131,1,125525,2,2,267.1791213102628,133.5895606551314,2,2,133.5895606551314,267.1791213102628,133.5895606551314,267.1791213102628,3.0534756721172895,97.71122150775327,3,LEFT,False,,
251395,double_dqn,dueling,734,,,6.0,6.0,0.05,0.0016813017427921295,1.9676989316940308,2.952505588531494,0.6699646711349487,1.9861973524093628,2.9352405071258545,0.04343729466199875,0.16355931758880615,0.1534610539674759,1396,10000,0.1396,253.91620732354303,253.91620732354303,62100,True,503,251000,0.0,0.0,0,NOOP,greedy,55686,55181,71989,68540,16668,234728,0.06630177091123168,0,125698,2,2,253.91620732354303,126.95810366177152,2,2,126.95810366177152,253.91620732354303,126.95810366177152,253.91620732354303,18.006951665494814,576.222453295834,0,NOOP,False,,
251396,double_dqn,dueling,734,,,3.0,3.0,0.05,0.0016813017427921295,1.9676989316940308,2.952505588531494,0.6699646711349487,1.9861973524093628,2.9352405071258545,0.04343729466199875,0.16355931758880615,0.1534610539674759,1396,10000,0.1396,253.91230018484592,253.91230018484592,62100,True,503,251000,0.0,0.0,1,FIRE,greedy,55686,55181,71989,68540,16668,234728,0.06630177091123168,1,125698,2,2,253.91230018484592,126.95615009242296,2,2,126.95615009242296,253.91230018484592,126.95615009242296,253.91230018484592,18.006674583309273,576.2135866658967,1,FIRE,False,,
251795,double_dqn,dueling,734,,,13.0,10.0,0.05,0.0013123759999871254,2.027313232421875,2.8285369873046875,0.8742485046386719,2.0776209831237793,2.74688720703125,0.03882390633225441,0.13686013221740723,0.3692379891872406,1796,10000,0.1796,253.2801078412211,253.2801078412211,62200,True,504,251500,0.0,0.0,3,LEFT,greedy,55767,55265,72098,68666,16683,235113,0.06625601677548491,0,125898,2,2,253.2801078412211,126.64005392061055,2,2,126.64005392061055,253.2801078412211,126.64005392061055,253.2801078412211,28.06388722739588,898.0443912766682,3,LEFT,False,,
251796,double_dqn,dueling,734,,,7.0,7.0,0.05,0.0013123759999871254,2.027313232421875,2.8285369873046875,0.8742485046386719,2.0776209831237793,2.74688720703125,0.03882390633225441,0.13686013221740723,0.3692379891872406,1796,10000,0.1796,253.27708250822633,253.27708250822633,62200,True,504,251500,0.0,0.0,0,NOOP,greedy,55767,55265,72098,68666,16683,235113,0.06625601677548491,1,125898,2,2,253.27708250822633,126.63854125411316,2,2,126.63854125411316,253.27708250822633,126.63854125411316,253.27708250822633,28.06355201510971,898.0336644835107,0,NOOP,False,,
251956,double_dqn,dueling,735,8.0,453,0.0,0.0,0.05,,,,,,,,,,1956,10000,0.1956,253.8028055469385,253.8028055469385,62240,True,504,251500,0.0,0.0,2,RIGHT,greedy,55803,55284,72154,68715,16689,235267,0.0662377557986315,1,125978,2,2,253.8028055469385,126.90140277346924,2,2,126.90140277346924,253.8028055469385,126.90140277346924,253.8028055469385,31.011692497810994,992.3741599299518,2,RIGHT,False,,
252173,double_dqn,dueling,736,20.0,697,0.0,0.0,0.05,,,,,,,,,,2174,10000,0.2174,252.1598260456399,252.1598260456399,62294,False,505,252000,0.0,0.0,1,FIRE,greedy,55852,55328,72219,68775,16702,235472,0.06623204612688065,0,126087,2,2,252.1598260456399,126.07991302281995,2,2,126.07991302281995,252.1598260456399,126.07991302281995,252.1598260456399,33.98474196475276,1087.5117428720882,1,FIRE,False,,
252195,double_dqn,dueling,736,,,0.0,0.0,0.05,0.0034270710311830044,1.8004757165908813,2.5628390312194824,0.048056166619062424,1.8526878356933594,2.575606346130371,0.057087309658527374,0.23480290174484253,0.33323726058006287,2196,10000,0.2196,251.6290978841732,251.6290978841732,62300,True,505,252000,0.0,0.0,3,LEFT,greedy,55856,55331,72225,68784,16705,235491,0.06623816396770765,0,126098,2,2,251.6290978841732,125.8145489420866,2,2,125.8145489420866,251.6290978841732,125.8145489420866,251.6290978841732,34.26097462084144,1096.351187866926,3,LEFT,False,,
252196,double_dqn,dueling,736,,,2.0,2.0,0.05,0.0034270710311830044,1.8004757165908813,2.5628390312194824,0.048056166619062424,1.8526878356933594,2.575606346130371,0.057087309658527374,0.23480290174484253,0.33323726058006287,2196,10000,0.2196,251.6266932392545,251.6266932392545,62300,True,505,252000,0.0,0.0,0,NOOP,greedy,55856,55331,72225,68784,16705,235491,0.06623816396770765,1,126098,2,2,251.6266932392545,125.81334661962725,2,2,125.81334661962725,251.6266932392545,125.81334661962725,251.6266932392545,34.26064721244859,1096.3407107983548,0,NOOP,False,,
