schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,69.0,1434,True,False,False,,True,terminated,342,514,234,344,"{""FIRE"": 514, ""LEFT"": 344, ""NOOP"": 342, ""RIGHT"": 234}",345,506,237,346,342,514,234,344,"{""FIRE"": 506, ""LEFT"": 346, ""NOOP"": 345, ""RIGHT"": 237}","{""FIRE"": 514, ""LEFT"": 344, ""NOOP"": 342, ""RIGHT"": 234}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,42.0,1138,True,False,False,,True,terminated,320,257,212,349,"{""FIRE"": 257, ""LEFT"": 349, ""NOOP"": 320, ""RIGHT"": 212}",323,248,214,353,320,257,212,349,"{""FIRE"": 248, ""LEFT"": 353, ""NOOP"": 323, ""RIGHT"": 214}","{""FIRE"": 257, ""LEFT"": 349, ""NOOP"": 320, ""RIGHT"": 212}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,16.0,705,True,False,False,,True,terminated,222,189,117,177,"{""FIRE"": 189, ""LEFT"": 177, ""NOOP"": 222, ""RIGHT"": 117}",225,183,119,178,222,189,117,177,"{""FIRE"": 183, ""LEFT"": 178, ""NOOP"": 225, ""RIGHT"": 119}","{""FIRE"": 189, ""LEFT"": 177, ""NOOP"": 222, ""RIGHT"": 117}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,53.0,1209,True,False,False,,True,terminated,292,306,243,368,"{""FIRE"": 306, ""LEFT"": 368, ""NOOP"": 292, ""RIGHT"": 243}",294,297,243,375,292,306,243,368,"{""FIRE"": 297, ""LEFT"": 375, ""NOOP"": 294, ""RIGHT"": 243}","{""FIRE"": 306, ""LEFT"": 368, ""NOOP"": 292, ""RIGHT"": 243}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,30.0,897,True,False,False,,True,terminated,269,247,155,226,"{""FIRE"": 247, ""LEFT"": 226, ""NOOP"": 269, ""RIGHT"": 155}",273,240,156,228,269,247,155,226,"{""FIRE"": 240, ""LEFT"": 228, ""NOOP"": 273, ""RIGHT"": 156}","{""FIRE"": 247, ""LEFT"": 226, ""NOOP"": 269, ""RIGHT"": 155}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,27.0,829,True,False,False,,True,terminated,276,182,128,243,"{""FIRE"": 182, ""LEFT"": 243, ""NOOP"": 276, ""RIGHT"": 128}",281,173,128,247,276,182,128,243,"{""FIRE"": 173, ""LEFT"": 247, ""NOOP"": 281, ""RIGHT"": 128}","{""FIRE"": 182, ""LEFT"": 243, ""NOOP"": 276, ""RIGHT"": 128}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,37.0,1068,True,False,False,,True,terminated,181,382,188,317,"{""FIRE"": 382, ""LEFT"": 317, ""NOOP"": 181, ""RIGHT"": 188}",183,376,188,321,181,382,188,317,"{""FIRE"": 376, ""LEFT"": 321, ""NOOP"": 183, ""RIGHT"": 188}","{""FIRE"": 382, ""LEFT"": 317, ""NOOP"": 181, ""RIGHT"": 188}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,17.0,577,True,False,False,,True,terminated,81,171,141,184,"{""FIRE"": 171, ""LEFT"": 184, ""NOOP"": 81, ""RIGHT"": 141}",82,161,144,190,81,171,141,184,"{""FIRE"": 161, ""LEFT"": 190, ""NOOP"": 82, ""RIGHT"": 144}","{""FIRE"": 171, ""LEFT"": 184, ""NOOP"": 81, ""RIGHT"": 141}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,29.0,902,True,False,False,,True,terminated,224,246,182,250,"{""FIRE"": 246, ""LEFT"": 250, ""NOOP"": 224, ""RIGHT"": 182}",228,238,183,253,224,246,182,250,"{""FIRE"": 238, ""LEFT"": 253, ""NOOP"": 228, ""RIGHT"": 183}","{""FIRE"": 246, ""LEFT"": 250, ""NOOP"": 224, ""RIGHT"": 182}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,47.0,1206,True,False,False,,True,terminated,226,370,227,383,"{""FIRE"": 370, ""LEFT"": 383, ""NOOP"": 226, ""RIGHT"": 227}",231,361,227,387,226,370,227,383,"{""FIRE"": 361, ""LEFT"": 387, ""NOOP"": 231, ""RIGHT"": 227}","{""FIRE"": 370, ""LEFT"": 383, ""NOOP"": 226, ""RIGHT"": 227}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,55.0,1389,True,False,False,,True,terminated,362,373,256,398,"{""FIRE"": 373, ""LEFT"": 398, ""NOOP"": 362, ""RIGHT"": 256}",364,366,258,401,362,373,256,398,"{""FIRE"": 366, ""LEFT"": 401, ""NOOP"": 364, ""RIGHT"": 258}","{""FIRE"": 373, ""LEFT"": 398, ""NOOP"": 362, ""RIGHT"": 256}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,2,304,10.0,474,True,False,False,,True,terminated,146,116,71,141,"{""FIRE"": 116, ""LEFT"": 141, ""NOOP"": 146, ""RIGHT"": 71}",151,108,71,144,146,116,71,141,"{""FIRE"": 108, ""LEFT"": 144, ""NOOP"": 151, ""RIGHT"": 71}","{""FIRE"": 116, ""LEFT"": 141, ""NOOP"": 146, ""RIGHT"": 71}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,3,305,29.0,929,True,False,False,,True,terminated,343,235,127,224,"{""FIRE"": 235, ""LEFT"": 224, ""NOOP"": 343, ""RIGHT"": 127}",349,228,127,225,343,235,127,224,"{""FIRE"": 228, ""LEFT"": 225, ""NOOP"": 349, ""RIGHT"": 127}","{""FIRE"": 235, ""LEFT"": 224, ""NOOP"": 343, ""RIGHT"": 127}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,4,306,33.0,1077,True,False,False,,True,terminated,273,348,182,274,"{""FIRE"": 348, ""LEFT"": 274, ""NOOP"": 273, ""RIGHT"": 182}",275,344,182,276,273,348,182,274,"{""FIRE"": 344, ""LEFT"": 276, ""NOOP"": 275, ""RIGHT"": 182}","{""FIRE"": 348, ""LEFT"": 274, ""NOOP"": 273, ""RIGHT"": 182}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,5,307,29.0,934,True,False,False,,True,terminated,225,205,202,302,"{""FIRE"": 205, ""LEFT"": 302, ""NOOP"": 225, ""RIGHT"": 202}",230,196,204,304,225,205,202,302,"{""FIRE"": 196, ""LEFT"": 304, ""NOOP"": 230, ""RIGHT"": 204}","{""FIRE"": 205, ""LEFT"": 302, ""NOOP"": 225, ""RIGHT"": 202}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
