schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,10.0,519,True,False,False,,True,terminated,237,147,54,81,"{""FIRE"": 147, ""LEFT"": 81, ""NOOP"": 237, ""RIGHT"": 54}",243,138,55,83,237,147,54,81,"{""FIRE"": 138, ""LEFT"": 83, ""NOOP"": 243, ""RIGHT"": 55}","{""FIRE"": 147, ""LEFT"": 81, ""NOOP"": 237, ""RIGHT"": 54}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,11.0,468,True,False,False,,True,terminated,318,76,35,39,"{""FIRE"": 76, ""LEFT"": 39, ""NOOP"": 318, ""RIGHT"": 35}",323,68,35,42,318,76,35,39,"{""FIRE"": 68, ""LEFT"": 42, ""NOOP"": 323, ""RIGHT"": 35}","{""FIRE"": 76, ""LEFT"": 39, ""NOOP"": 318, ""RIGHT"": 35}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,14.0,593,True,False,False,,True,terminated,337,98,66,92,"{""FIRE"": 98, ""LEFT"": 92, ""NOOP"": 337, ""RIGHT"": 66}",341,90,66,96,337,98,66,92,"{""FIRE"": 90, ""LEFT"": 96, ""NOOP"": 341, ""RIGHT"": 66}","{""FIRE"": 98, ""LEFT"": 92, ""NOOP"": 337, ""RIGHT"": 66}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,15.0,645,True,False,False,,True,terminated,332,113,78,122,"{""FIRE"": 113, ""LEFT"": 122, ""NOOP"": 332, ""RIGHT"": 78}",335,105,78,127,332,113,78,122,"{""FIRE"": 105, ""LEFT"": 127, ""NOOP"": 335, ""RIGHT"": 78}","{""FIRE"": 113, ""LEFT"": 122, ""NOOP"": 332, ""RIGHT"": 78}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,13.0,607,True,False,False,,True,terminated,343,99,67,98,"{""FIRE"": 99, ""LEFT"": 98, ""NOOP"": 343, ""RIGHT"": 67}",346,91,67,103,343,99,67,98,"{""FIRE"": 91, ""LEFT"": 103, ""NOOP"": 346, ""RIGHT"": 67}","{""FIRE"": 99, ""LEFT"": 98, ""NOOP"": 343, ""RIGHT"": 67}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,15.0,671,True,False,False,,True,terminated,276,175,62,158,"{""FIRE"": 175, ""LEFT"": 158, ""NOOP"": 276, ""RIGHT"": 62}",277,167,62,165,276,175,62,158,"{""FIRE"": 167, ""LEFT"": 165, ""NOOP"": 277, ""RIGHT"": 62}","{""FIRE"": 175, ""LEFT"": 158, ""NOOP"": 276, ""RIGHT"": 62}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,14.0,657,True,False,False,,True,terminated,272,120,110,155,"{""FIRE"": 120, ""LEFT"": 155, ""NOOP"": 272, ""RIGHT"": 110}",275,112,111,159,272,120,110,155,"{""FIRE"": 112, ""LEFT"": 159, ""NOOP"": 275, ""RIGHT"": 111}","{""FIRE"": 120, ""LEFT"": 155, ""NOOP"": 272, ""RIGHT"": 110}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,17.0,771,True,False,False,,True,terminated,322,206,70,173,"{""FIRE"": 206, ""LEFT"": 173, ""NOOP"": 322, ""RIGHT"": 70}",322,199,70,180,322,206,70,173,"{""FIRE"": 199, ""LEFT"": 180, ""NOOP"": 322, ""RIGHT"": 70}","{""FIRE"": 206, ""LEFT"": 173, ""NOOP"": 322, ""RIGHT"": 70}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,22.0,812,True,False,False,,True,terminated,363,187,93,169,"{""FIRE"": 187, ""LEFT"": 169, ""NOOP"": 363, ""RIGHT"": 93}",364,180,93,175,363,187,93,169,"{""FIRE"": 180, ""LEFT"": 175, ""NOOP"": 364, ""RIGHT"": 93}","{""FIRE"": 187, ""LEFT"": 169, ""NOOP"": 363, ""RIGHT"": 93}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,17.0,588,True,False,False,,True,terminated,283,139,51,115,"{""FIRE"": 139, ""LEFT"": 115, ""NOOP"": 283, ""RIGHT"": 51}",286,131,51,120,283,139,51,115,"{""FIRE"": 131, ""LEFT"": 120, ""NOOP"": 286, ""RIGHT"": 51}","{""FIRE"": 139, ""LEFT"": 115, ""NOOP"": 283, ""RIGHT"": 51}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,13.0,570,True,False,False,,True,terminated,286,108,60,116,"{""FIRE"": 108, ""LEFT"": 116, ""NOOP"": 286, ""RIGHT"": 60}",289,101,60,120,286,108,60,116,"{""FIRE"": 101, ""LEFT"": 120, ""NOOP"": 289, ""RIGHT"": 60}","{""FIRE"": 108, ""LEFT"": 116, ""NOOP"": 286, ""RIGHT"": 60}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,2,304,17.0,608,True,False,False,,True,terminated,319,81,81,127,"{""FIRE"": 81, ""LEFT"": 127, ""NOOP"": 319, ""RIGHT"": 81}",320,74,81,133,319,81,81,127,"{""FIRE"": 74, ""LEFT"": 133, ""NOOP"": 320, ""RIGHT"": 81}","{""FIRE"": 81, ""LEFT"": 127, ""NOOP"": 319, ""RIGHT"": 81}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,3,305,10.0,530,True,False,False,,True,terminated,315,99,53,63,"{""FIRE"": 99, ""LEFT"": 63, ""NOOP"": 315, ""RIGHT"": 53}",320,90,53,67,315,99,53,63,"{""FIRE"": 90, ""LEFT"": 67, ""NOOP"": 320, ""RIGHT"": 53}","{""FIRE"": 99, ""LEFT"": 63, ""NOOP"": 315, ""RIGHT"": 53}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,4,306,15.0,620,True,False,False,,True,terminated,299,144,66,111,"{""FIRE"": 144, ""LEFT"": 111, ""NOOP"": 299, ""RIGHT"": 66}",301,137,66,116,299,144,66,111,"{""FIRE"": 137, ""LEFT"": 116, ""NOOP"": 301, ""RIGHT"": 66}","{""FIRE"": 144, ""LEFT"": 111, ""NOOP"": 299, ""RIGHT"": 66}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,5,307,11.0,535,True,False,False,,True,terminated,231,146,43,115,"{""FIRE"": 146, ""LEFT"": 115, ""NOOP"": 231, ""RIGHT"": 43}",232,139,43,121,231,146,43,115,"{""FIRE"": 139, ""LEFT"": 121, ""NOOP"": 232, ""RIGHT"": 43}","{""FIRE"": 146, ""LEFT"": 115, ""NOOP"": 231, ""RIGHT"": 43}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
