timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-28T09:11:37.085911+00:00,0.0008545999880880117,0,10.0,21.67,1807745024.0,8585740288.0,0.0,,ok
2026-08-28T09:11:38.113270+00:00,1.028128599980846,0,10.0,21.51,1889533952.0,8585740288.0,6.654444189231103,,ok
2026-08-28T09:11:39.097547+00:00,2.012373299803585,0,13.0,21.63,2496659456.0,8585740288.0,5.159413102163074,,ok
2026-08-28T09:11:40.097872+00:00,3.012837399961427,0,19.0,22.75,2527068160.0,8585740288.0,5.8566569245968685,,ok
2026-08-28T09:11:41.095072+00:00,4.009960999945179,0,20.0,23.18,2532311040.0,8585740288.0,5.582463648529335,,ok
2026-08-28T09:11:42.100366+00:00,5.015584999928251,0,19.0,22.98,2531262464.0,8585740288.0,5.8266061670153375,,ok
2026-08-28T09:11:43.093551+00:00,6.008467699866742,0,15.0,21.71,2613051392.0,8585740288.0,5.704664307627566,,ok
2026-08-28T09:11:44.101017+00:00,7.01582089997828,0,38.0,30.58,2672820224.0,8585740288.0,5.719660938548703,,ok
2026-08-28T09:11:45.099058+00:00,8.013804199872538,0,30.0,30.05,2667577344.0,8585740288.0,5.8712154808811245,,ok
2026-08-28T09:11:46.095554+00:00,9.010376799851656,0,29.0,29.32,2681208832.0,8585740288.0,5.781534381058372,,ok
2026-08-28T09:11:47.097446+00:00,10.012183399870992,0,34.0,29.94,2669674496.0,8585740288.0,6.141248969492969,,ok
2026-08-28T09:11:48.090656+00:00,11.005534499883652,0,33.0,29.89,2640314368.0,8585740288.0,5.60366445452072,,ok
2026-08-28T09:11:49.087466+00:00,12.002259999979287,0,31.0,27.77,2641362944.0,8585740288.0,5.9766016314706745,,ok
2026-08-28T09:11:50.100162+00:00,13.0151126999408,0,35.0,30.57,2640314368.0,8585740288.0,5.785021849892533,,ok
2026-08-28T09:11:51.099174+00:00,14.01392830000259,0,33.0,30.37,2621440000.0,8585740288.0,5.866323072684812,,ok
2026-08-28T09:11:52.095475+00:00,15.010913099860772,0,33.0,29.99,2584739840.0,8585740288.0,5.583240838568251,,ok
2026-08-28T09:11:53.097686+00:00,16.012592899845913,0,34.0,30.25,2586836992.0,8585740288.0,5.752056445668039,,ok
2026-08-28T09:11:54.092899+00:00,17.00770529988222,0,35.0,30.52,2586836992.0,8585740288.0,5.495610344922324,,ok
2026-08-28T09:11:55.091972+00:00,18.00716539984569,0,34.0,30.17,2612002816.0,8585740288.0,5.37399517018869,,ok
2026-08-28T09:11:56.099404+00:00,19.014579399954528,0,33.0,30.12,2592079872.0,8585740288.0,5.622378187505903,,ok
2026-08-28T09:11:57.092979+00:00,20.00783499982208,0,36.0,31.63,2592079872.0,8585740288.0,5.604203239067831,,ok
2026-08-28T09:11:58.086779+00:00,21.00166999991052,0,34.0,30.45,2592079872.0,8585740288.0,5.797460090947976,,ok
2026-08-28T09:11:59.097324+00:00,22.012549499981105,0,36.0,30.53,2592079872.0,8585740288.0,5.892919234769364,,ok
2026-08-28T09:12:00.096431+00:00,23.01159689994529,0,35.0,30.22,2592079872.0,8585740288.0,5.571713864827194,,ok
2026-08-28T09:12:01.087093+00:00,24.00190409994684,0,35.0,30.91,2591031296.0,8585740288.0,5.42366424276384,,ok
2026-08-28T09:12:02.095121+00:00,25.009903999976814,0,36.0,30.84,2591031296.0,8585740288.0,5.812872600310551,,ok
2026-08-28T09:12:03.086488+00:00,26.001356199849397,0,35.0,29.74,2591031296.0,8585740288.0,6.008389764797103,,ok
2026-08-28T09:12:04.096079+00:00,27.010860899928957,0,36.0,30.64,2584739840.0,8585740288.0,5.804207746173164,,ok
2026-08-28T09:12:05.091169+00:00,28.006073399912566,0,34.0,30.0,2588934144.0,8585740288.0,5.789435673381209,,ok
2026-08-28T09:12:06.096863+00:00,29.011907399864867,0,35.0,30.31,2588934144.0,8585740288.0,5.922479504851192,,ok
2026-08-28T09:12:07.087147+00:00,30.001971599878743,0,36.0,31.41,2588934144.0,8585740288.0,5.523631699765888,,ok
2026-08-28T09:12:08.094239+00:00,31.009219399886206,0,35.0,30.27,2584739840.0,8585740288.0,5.5263523533719905,,ok
2026-08-28T09:12:09.100411+00:00,32.015158999944106,0,36.0,30.46,2588934144.0,8585740288.0,5.533539240009647,,ok
2026-08-28T09:12:10.089292+00:00,33.00409929989837,0,34.0,30.93,2588934144.0,8585740288.0,5.628657513762382,,ok
2026-08-28T09:12:11.094733+00:00,34.009657099843025,0,35.0,30.84,2588934144.0,8585740288.0,5.438523772876109,,ok
2026-08-28T09:12:12.100144+00:00,35.015071499859914,0,35.0,30.25,2584739840.0,8585740288.0,6.119211889044609,,ok
2026-08-28T09:12:13.089015+00:00,36.0039069999475,0,30.0,30.35,2588934144.0,8585740288.0,5.332977527134584,,ok
2026-08-28T09:12:14.094605+00:00,37.00940839992836,0,39.0,33.03,2609905664.0,8585740288.0,5.438828827194184,,ok
2026-08-28T09:12:15.097440+00:00,38.012279599905014,0,35.0,33.21,2599419904.0,8585740288.0,6.134729714187852,,ok
2026-08-28T09:12:16.089146+00:00,39.00402989983559,0,33.0,30.12,2606759936.0,8585740288.0,5.908115178195747,,ok
2026-08-28T09:12:17.089849+00:00,40.004770800005645,0,34.0,29.84,2606759936.0,8585740288.0,5.855037002089456,,ok
2026-08-28T09:12:18.094464+00:00,41.00932629988529,0,33.0,32.3,2591031296.0,8585740288.0,5.832803663612431,,ok
2026-08-28T09:12:19.089296+00:00,42.00412809988484,0,30.0,28.76,2615148544.0,8585740288.0,5.791825818974801,,ok
2026-08-28T09:12:20.085565+00:00,43.00090330000967,0,36.0,33.06,2614099968.0,8585740288.0,5.878331442501988,,ok
2026-08-28T09:12:21.086781+00:00,44.001752599840984,0,39.0,30.41,2624585728.0,8585740288.0,5.561682713809329,,ok
2026-08-28T09:12:22.100908+00:00,45.01571820001118,0,36.0,30.25,2628780032.0,8585740288.0,5.586049959731653,,ok
2026-08-28T09:12:23.097746+00:00,46.01251619984396,0,27.0,28.38,2613051392.0,8585740288.0,5.682257088146437,,ok
2026-08-28T09:12:24.095308+00:00,47.010115599958226,0,34.0,30.38,2622488576.0,8585740288.0,5.579801119930913,,ok
2026-08-28T09:12:25.089998+00:00,48.00496479985304,0,34.0,30.2,2613051392.0,8585740288.0,6.086035452046557,,ok
2026-08-28T09:12:26.088173+00:00,49.00305049982853,0,35.0,30.06,2620391424.0,8585740288.0,5.870613114829604,,ok
