global_step,algorithm,episode,raw_episode_return,episode_length,current_raw_episode_return,current_training_episode_return,epsilon,loss,q_mean,q_max,q_min,target_mean,target_max,td_error_mean_abs,td_error_max_abs,gradient_norm,replay_size,replay_capacity,replay_occupancy,steps_per_second,sps,optimizer_updates,optimizer_updated,target_sync_count,last_target_sync_step,raw_reward,training_reward,action,action_name,action_source,noop_count,fire_count,right_count,left_count,random_decision_count,greedy_decision_count,random_decision_ratio,environment_index,vector_iteration,num_envs,transition_batch_size,environment_transitions_per_second,vector_iterations_per_second,action_inference_batch_size,replay_insert_batch_size,action_inference_batches_per_second,replay_insertion_calls_per_second,requested_action,requested_action_name,action_overridden,fire_reset_reason,fire_reset_auto_count
4195,double_dqn,24,,,0.0,0.0,0.54351,1.8162649212172255e-05,0.05263061821460724,0.059479109942913055,0.04659680649638176,0.05038033798336983,0.050693366676568985,0.005158674903213978,0.009013433009386063,0.003973660059273243,4196,10000,0.4196,351.98810152555455,351.98810152555455,800,True,9,4000,0.0,0.0,2,RIGHT,random,1160,1414,849,773,3032,1164,0.7225929456625357,0,2098,2,2,351.98810152555455,175.99405076277728,2,2,,,2,RIGHT,False,,
4196,double_dqn,24,,,0.0,0.0,0.543425,1.8162649212172255e-05,0.05263061821460724,0.059479109942913055,0.04659680649638176,0.05038033798336983,0.050693366676568985,0.005158674903213978,0.009013433009386063,0.003973660059273243,4196,10000,0.4196,351.98601397473914,351.98601397473914,800,True,9,4000,0.0,0.0,0,NOOP,random,1160,1414,849,773,3032,1164,0.7225929456625357,1,2098,2,2,351.98601397473914,175.99300698736957,2,2,,,0,NOOP,False,,
4263,double_dqn,25,0.0,124,0.0,0.0,0.53773,,,,,,,,,,4264,10000,0.4264,351.00745023944364,351.00745023944364,817,True,9,4000,0.0,0.0,2,RIGHT,greedy,1178,1424,880,782,3073,1191,0.7206848030018762,0,2132,2,2,351.00745023944364,175.50372511972182,2,2,,,2,RIGHT,False,,
4408,double_dqn,26,1.0,171,0.0,0.0,0.5254050000000001,,,,,,,,,,4408,10000,0.4408,350.1225738825018,350.1225738825018,853,True,9,4000,0.0,0.0,3,LEFT,greedy,1192,1446,912,858,3145,1263,0.713475499092559,1,2204,2,2,350.1225738825018,175.0612869412509,2,2,,,3,LEFT,False,,
4595,double_dqn,26,,,2.0,2.0,0.5095100000000001,0.0001025486781145446,0.075508713722229,0.08032570779323578,0.0693867951631546,0.06820079684257507,0.0708002895116806,0.008189044892787933,0.07013759762048721,0.006541070528328419,4596,10000,0.4596,348.6327085614996,348.6327085614996,900,True,10,4500,0.0,0.0,1,FIRE,random,1213,1529,963,891,3235,1361,0.7038729329852045,0,2298,2,2,348.6327085614996,174.3163542807498,2,2,,,1,FIRE,False,,
4596,double_dqn,26,,,1.0,1.0,0.509425,0.0001025486781145446,0.075508713722229,0.08032570779323578,0.0693867951631546,0.06820079684257507,0.0708002895116806,0.008189044892787933,0.07013759762048721,0.006541070528328419,4596,10000,0.4596,348.6295694805011,348.6295694805011,900,True,10,4500,0.0,0.0,1,FIRE,greedy,1213,1529,963,891,3235,1361,0.7038729329852045,1,2298,2,2,348.6295694805011,174.31478474025056,2,2,,,1,FIRE,False,,
4712,double_dqn,27,1.0,152,0.0,0.0,0.49956500000000004,,,,,,,,,,4712,10000,0.4712,347.3998445021221,347.3998445021221,929,True,10,4500,0.0,0.0,0,NOOP,random,1225,1604,976,907,3293,1419,0.6988539898132428,1,2356,2,2,347.3998445021221,173.69992225106105,2,2,,,0,NOOP,False,,
4779,double_dqn,28,4.0,258,0.0,0.0,0.49387000000000003,,,,,,,,,,4780,10000,0.478,346.45752866930815,346.45752866930815,946,True,10,4500,0.0,0.0,1,FIRE,random,1254,1622,987,917,3327,1453,0.6960251046025104,0,2390,2,2,346.45752866930815,173.22876433465407,2,2,,,1,FIRE,False,,
4995,double_dqn,28,,,2.0,2.0,0.47551000000000004,0.015530689619481564,0.06634745001792908,0.08043671399354935,0.05949966609477997,0.08758815377950668,1.0565601587295532,0.042924024164676666,0.9935804605484009,0.035480279475450516,4996,10000,0.4996,342.7467394437241,342.7467394437241,1000,True,10,4500,0.0,0.0,3,LEFT,random,1325,1701,1020,950,3448,1548,0.6901521216973578,0,2498,2,2,342.7467394437241,171.37336972186205,2,2,,,3,LEFT,False,,
4996,double_dqn,28,,,2.0,2.0,0.47542500000000004,0.015530689619481564,0.06634745001792908,0.08043671399354935,0.05949966609477997,0.08758815377950668,1.0565601587295532,0.042924024164676666,0.9935804605484009,0.035480279475450516,4996,10000,0.4996,342.74519693956637,342.74519693956637,1000,True,10,4500,0.0,0.0,0,NOOP,random,1325,1701,1020,950,3448,1548,0.6901521216973578,1,2498,2,2,342.74519693956637,171.37259846978318,2,2,,,0,NOOP,False,,
5260,double_dqn,29,4.0,274,0.0,0.0,0.452985,,,,,,,,,,5260,10000,0.526,341.8431325165204,341.8431325165204,1066,True,11,5000,0.0,0.0,1,FIRE,greedy,1378,1830,1051,1001,3578,1682,0.6802281368821292,1,2630,2,2,341.8431325165204,170.9215662582602,2,2,,,1,FIRE,False,,
5395,double_dqn,29,,,5.0,5.0,0.44151000000000007,0.015572359785437584,0.05779643356800079,0.06304961442947388,0.05080389976501465,0.09230320155620575,1.0610811710357666,0.03419709578156471,0.9980315566062927,0.03643077611923218,5396,10000,0.5396,341.57328019813593,341.57328019813593,1100,True,11,5000,0.0,0.0,1,FIRE,random,1394,1918,1064,1020,3643,1753,0.6751297257227576,0,2698,2,2,341.57328019813593,170.78664009906797,2,2,,,1,FIRE,False,,
5396,double_dqn,29,,,0.0,0.0,0.44142500000000007,0.015572359785437584,0.05779643356800079,0.06304961442947388,0.05080389976501465,0.09230320155620575,1.0610811710357666,0.03419709578156471,0.9980315566062927,0.03643077611923218,5396,10000,0.5396,341.57198720772277,341.57198720772277,1100,True,11,5000,0.0,0.0,1,FIRE,greedy,1394,1918,1064,1020,3643,1753,0.6751297257227576,1,2698,2,2,341.57198720772277,170.78599360386139,2,2,,,1,FIRE,False,,
5429,double_dqn,30,5.0,325,0.0,0.0,0.43862000000000007,,,,,,,,,,5430,10000,0.543,341.363845505707,341.363845505707,1108,False,11,5000,0.0,0.0,2,RIGHT,random,1396,1939,1069,1026,3658,1772,0.6736648250460405,0,2715,2,2,341.363845505707,170.6819227528535,2,2,,,2,RIGHT,False,,
5504,double_dqn,31,0.0,122,0.0,0.0,0.43224500000000005,,,,,,,,,,5504,10000,0.5504,341.0883356667527,341.0883356667527,1127,True,12,5500,0.0,0.0,1,FIRE,greedy,1405,1988,1076,1035,3688,1816,0.6700581395348837,1,2752,2,2,341.0883356667527,170.54416783337635,2,2,,,1,FIRE,False,,
5795,double_dqn,31,,,2.0,2.0,0.40751000000000004,2.940453850897029e-05,0.08480634540319443,0.09469185769557953,0.07967403531074524,0.09155373275279999,0.09375201910734177,0.006266634911298752,0.013548165559768677,0.005299217067658901,5796,10000,0.5796,339.7963764956133,339.7963764956133,1200,True,12,5500,0.0,0.0,2,RIGHT,random,1497,2069,1110,1120,3817,1979,0.6585576259489303,0,2898,2,2,339.7963764956133,169.89818824780664,2,2,,,2,RIGHT,False,,
5796,double_dqn,31,,,1.0,1.0,0.40742500000000004,2.940453850897029e-05,0.08480634540319443,0.09469185769557953,0.07967403531074524,0.09155373275279999,0.09375201910734177,0.006266634911298752,0.013548165559768677,0.005299217067658901,5796,10000,0.5796,339.79501390993346,339.79501390993346,1200,True,12,5500,0.0,0.0,1,FIRE,random,1497,2069,1110,1120,3817,1979,0.6585576259489303,1,2898,2,2,339.79501390993346,169.89750695496673,2,2,,,1,FIRE,False,,
5825,double_dqn,32,2.0,198,0.0,0.0,0.40496,,,,,,,,,,5826,10000,0.5826,339.6686432695598,339.6686432695598,1207,False,12,5500,0.0,0.0,1,FIRE,greedy,1502,2091,1111,1122,3828,1998,0.6570545829042225,0,2913,2,2,339.6686432695598,169.8343216347799,2,2,,,1,FIRE,False,,
5844,double_dqn,33,1.0,170,0.0,0.0,0.403345,,,,,,,,,,5844,10000,0.5844,339.4796913734882,339.4796913734882,1212,True,12,5500,0.0,0.0,3,LEFT,random,1506,2102,1112,1124,3838,2006,0.6567419575633128,1,2922,2,2,339.4796913734882,169.7398456867441,2,2,,,3,LEFT,False,,
6148,double_dqn,34,1.0,152,0.0,0.0,0.377505,,,,,,,,,,6148,10000,0.6148,338.6833980393718,338.6833980393718,1288,True,13,6000,0.0,0.0,0,NOOP,greedy,1605,2242,1140,1161,3974,2174,0.6463890696161353,1,3074,2,2,338.6833980393718,169.3416990196859,2,2,,,0,NOOP,False,,
6195,double_dqn,34,,,2.0,2.0,0.3735100000000001,0.015243630856275558,0.10082340985536575,0.11264187097549438,0.0908239483833313,0.1184074878692627,1.0877445936203003,0.046148572117090225,0.9829919934272766,0.03324446454644203,6196,10000,0.6196,338.53719346512133,338.53719346512133,1300,True,13,6000,0.0,0.0,2,RIGHT,random,1619,2249,1146,1182,3994,2202,0.644609425435765,0,3098,2,2,338.53719346512133,169.26859673256067,2,2,,,2,RIGHT,False,,
6196,double_dqn,34,,,0.0,0.0,0.373425,0.015243630856275558,0.10082340985536575,0.11264187097549438,0.0908239483833313,0.1184074878692627,1.0877445936203003,0.046148572117090225,0.9829919934272766,0.03324446454644203,6196,10000,0.6196,338.5359874642441,338.5359874642441,1300,True,13,6000,0.0,0.0,0,NOOP,random,1619,2249,1146,1182,3994,2202,0.644609425435765,1,3098,2,2,338.5359874642441,169.26799373212205,2,2,,,0,NOOP,False,,
6263,double_dqn,35,2.0,219,0.0,0.0,0.36773,,,,,,,,,,6264,10000,0.6264,338.3579141493516,338.3579141493516,1317,True,13,6000,0.0,0.0,1,FIRE,greedy,1620,2290,1149,1205,4017,2247,0.6412835249042146,0,3132,2,2,338.3579141493516,169.1789570746758,2,2,,,1,FIRE,False,,
6450,double_dqn,36,1.0,151,0.0,0.0,0.351835,,,,,,,,,,6450,10000,0.645,338.5214465459244,338.5214465459244,1363,False,13,6000,0.0,0.0,2,RIGHT,random,1677,2391,1165,1217,4083,2367,0.6330232558139535,1,3225,2,2,338.5214465459244,169.2607232729622,2,2,,,2,RIGHT,False,,
