schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,45.0,1255,True,False,False,,True,terminated,377,117,357,404,"{""FIRE"": 117, ""LEFT"": 404, ""NOOP"": 377, ""RIGHT"": 357}",380,109,358,408,377,117,357,404,"{""FIRE"": 109, ""LEFT"": 408, ""NOOP"": 380, ""RIGHT"": 358}","{""FIRE"": 117, ""LEFT"": 404, ""NOOP"": 377, ""RIGHT"": 357}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,50.0,1200,True,False,False,,True,terminated,428,81,290,401,"{""FIRE"": 81, ""LEFT"": 401, ""NOOP"": 428, ""RIGHT"": 290}",430,72,291,407,428,81,290,401,"{""FIRE"": 72, ""LEFT"": 407, ""NOOP"": 430, ""RIGHT"": 291}","{""FIRE"": 81, ""LEFT"": 401, ""NOOP"": 428, ""RIGHT"": 290}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,26.0,775,True,False,False,,True,terminated,194,77,226,278,"{""FIRE"": 77, ""LEFT"": 278, ""NOOP"": 194, ""RIGHT"": 226}",196,67,231,281,194,77,226,278,"{""FIRE"": 67, ""LEFT"": 281, ""NOOP"": 196, ""RIGHT"": 231}","{""FIRE"": 77, ""LEFT"": 278, ""NOOP"": 194, ""RIGHT"": 226}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,82.0,1462,True,False,False,,True,terminated,426,106,407,523,"{""FIRE"": 106, ""LEFT"": 523, ""NOOP"": 426, ""RIGHT"": 407}",427,97,412,526,426,106,407,523,"{""FIRE"": 97, ""LEFT"": 526, ""NOOP"": 427, ""RIGHT"": 412}","{""FIRE"": 106, ""LEFT"": 523, ""NOOP"": 426, ""RIGHT"": 407}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,34.0,1049,True,False,False,,True,terminated,262,85,315,387,"{""FIRE"": 85, ""LEFT"": 387, ""NOOP"": 262, ""RIGHT"": 315}",263,77,320,389,262,85,315,387,"{""FIRE"": 77, ""LEFT"": 389, ""NOOP"": 263, ""RIGHT"": 320}","{""FIRE"": 85, ""LEFT"": 387, ""NOOP"": 262, ""RIGHT"": 315}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,24.0,659,True,False,False,,True,terminated,142,106,187,224,"{""FIRE"": 106, ""LEFT"": 224, ""NOOP"": 142, ""RIGHT"": 187}",143,97,191,228,142,106,187,224,"{""FIRE"": 97, ""LEFT"": 228, ""NOOP"": 143, ""RIGHT"": 191}","{""FIRE"": 106, ""LEFT"": 224, ""NOOP"": 142, ""RIGHT"": 187}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,45.0,1284,True,False,False,,True,terminated,370,90,403,421,"{""FIRE"": 90, ""LEFT"": 421, ""NOOP"": 370, ""RIGHT"": 403}",370,81,406,427,370,90,403,421,"{""FIRE"": 81, ""LEFT"": 427, ""NOOP"": 370, ""RIGHT"": 406}","{""FIRE"": 90, ""LEFT"": 421, ""NOOP"": 370, ""RIGHT"": 403}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,71.0,1154,True,False,False,,True,terminated,326,92,364,372,"{""FIRE"": 92, ""LEFT"": 372, ""NOOP"": 326, ""RIGHT"": 364}",326,83,368,377,326,92,364,372,"{""FIRE"": 83, ""LEFT"": 377, ""NOOP"": 326, ""RIGHT"": 368}","{""FIRE"": 92, ""LEFT"": 372, ""NOOP"": 326, ""RIGHT"": 364}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,31.0,961,True,False,False,,True,terminated,200,80,290,391,"{""FIRE"": 80, ""LEFT"": 391, ""NOOP"": 200, ""RIGHT"": 290}",202,71,296,392,200,80,290,391,"{""FIRE"": 71, ""LEFT"": 392, ""NOOP"": 202, ""RIGHT"": 296}","{""FIRE"": 80, ""LEFT"": 391, ""NOOP"": 200, ""RIGHT"": 290}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,59.0,1240,True,False,False,,True,terminated,340,125,352,423,"{""FIRE"": 125, ""LEFT"": 423, ""NOOP"": 340, ""RIGHT"": 352}",341,115,357,427,340,125,352,423,"{""FIRE"": 115, ""LEFT"": 427, ""NOOP"": 341, ""RIGHT"": 357}","{""FIRE"": 125, ""LEFT"": 423, ""NOOP"": 340, ""RIGHT"": 352}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,57.0,1385,True,False,False,,True,terminated,455,99,381,450,"{""FIRE"": 99, ""LEFT"": 450, ""NOOP"": 455, ""RIGHT"": 381}",456,91,383,455,455,99,381,450,"{""FIRE"": 91, ""LEFT"": 455, ""NOOP"": 456, ""RIGHT"": 383}","{""FIRE"": 99, ""LEFT"": 450, ""NOOP"": 455, ""RIGHT"": 381}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
