schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,12.0,448,True,False,False,,True,terminated,111,108,141,88,"{""FIRE"": 108, ""LEFT"": 88, ""NOOP"": 111, ""RIGHT"": 141}",116,101,143,88,111,108,141,88,"{""FIRE"": 101, ""LEFT"": 88, ""NOOP"": 116, ""RIGHT"": 143}","{""FIRE"": 108, ""LEFT"": 88, ""NOOP"": 111, ""RIGHT"": 141}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,7.0,413,True,False,False,,True,terminated,2,116,147,148,"{""FIRE"": 116, ""LEFT"": 148, ""NOOP"": 2, ""RIGHT"": 147}",2,109,148,154,2,116,147,148,"{""FIRE"": 109, ""LEFT"": 154, ""NOOP"": 2, ""RIGHT"": 148}","{""FIRE"": 116, ""LEFT"": 148, ""NOOP"": 2, ""RIGHT"": 147}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,8.0,425,True,False,False,,True,terminated,2,99,167,157,"{""FIRE"": 99, ""LEFT"": 157, ""NOOP"": 2, ""RIGHT"": 167}",2,93,170,160,2,99,167,157,"{""FIRE"": 93, ""LEFT"": 160, ""NOOP"": 2, ""RIGHT"": 170}","{""FIRE"": 99, ""LEFT"": 157, ""NOOP"": 2, ""RIGHT"": 167}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,5.0,323,True,False,False,,True,terminated,0,95,118,110,"{""FIRE"": 95, ""LEFT"": 110, ""NOOP"": 0, ""RIGHT"": 118}",0,87,124,112,0,95,118,110,"{""FIRE"": 87, ""LEFT"": 112, ""NOOP"": 0, ""RIGHT"": 124}","{""FIRE"": 95, ""LEFT"": 110, ""NOOP"": 0, ""RIGHT"": 118}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,4.0,274,True,False,False,,True,terminated,0,111,90,73,"{""FIRE"": 111, ""LEFT"": 73, ""NOOP"": 0, ""RIGHT"": 90}",0,105,93,76,0,111,90,73,"{""FIRE"": 105, ""LEFT"": 76, ""NOOP"": 0, ""RIGHT"": 93}","{""FIRE"": 111, ""LEFT"": 73, ""NOOP"": 0, ""RIGHT"": 90}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,8.0,430,True,False,False,,True,terminated,8,99,162,161,"{""FIRE"": 99, ""LEFT"": 161, ""NOOP"": 8, ""RIGHT"": 162}",8,92,165,165,8,99,162,161,"{""FIRE"": 92, ""LEFT"": 165, ""NOOP"": 8, ""RIGHT"": 165}","{""FIRE"": 99, ""LEFT"": 161, ""NOOP"": 8, ""RIGHT"": 162}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,3.0,245,True,False,False,,True,terminated,1,75,95,74,"{""FIRE"": 75, ""LEFT"": 74, ""NOOP"": 1, ""RIGHT"": 95}",1,66,98,80,1,75,95,74,"{""FIRE"": 66, ""LEFT"": 80, ""NOOP"": 1, ""RIGHT"": 98}","{""FIRE"": 75, ""LEFT"": 74, ""NOOP"": 1, ""RIGHT"": 95}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,7.0,386,True,False,False,,True,terminated,2,93,144,147,"{""FIRE"": 93, ""LEFT"": 147, ""NOOP"": 2, ""RIGHT"": 144}",2,85,149,150,2,93,144,147,"{""FIRE"": 85, ""LEFT"": 150, ""NOOP"": 2, ""RIGHT"": 149}","{""FIRE"": 93, ""LEFT"": 147, ""NOOP"": 2, ""RIGHT"": 144}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,3.0,245,True,False,False,,True,terminated,1,79,92,73,"{""FIRE"": 79, ""LEFT"": 73, ""NOOP"": 1, ""RIGHT"": 92}",1,71,97,76,1,79,92,73,"{""FIRE"": 71, ""LEFT"": 76, ""NOOP"": 1, ""RIGHT"": 97}","{""FIRE"": 79, ""LEFT"": 73, ""NOOP"": 1, ""RIGHT"": 92}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,6.0,337,True,False,False,,True,terminated,1,87,127,122,"{""FIRE"": 87, ""LEFT"": 122, ""NOOP"": 1, ""RIGHT"": 127}",1,80,129,127,1,87,127,122,"{""FIRE"": 80, ""LEFT"": 127, ""NOOP"": 1, ""RIGHT"": 129}","{""FIRE"": 87, ""LEFT"": 122, ""NOOP"": 1, ""RIGHT"": 127}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
