schema_version,policy_type,action_distribution_semantics,evaluation_seed,seed_index,episode_index,episode_seed,episode_return,episode_length,terminated,truncated,time_limit,time_limit_source,complete,stop_reason,action_noop,action_fire,action_right,action_left,action_distribution_json,requested_action_noop,requested_action_fire,requested_action_right,requested_action_left,executed_action_noop,executed_action_fire,executed_action_right,executed_action_left,requested_action_distribution_json,executed_action_distribution_json,auto_fire_count,auto_fire_reason_counts_json
2,dqn,executed/wrapper-resolved action,101,0,1,101,55.0,1450,True,False,False,,True,terminated,249,201,426,574,"{""FIRE"": 201, ""LEFT"": 574, ""NOOP"": 249, ""RIGHT"": 426}",249,190,429,582,249,201,426,574,"{""FIRE"": 190, ""LEFT"": 582, ""NOOP"": 249, ""RIGHT"": 429}","{""FIRE"": 201, ""LEFT"": 574, ""NOOP"": 249, ""RIGHT"": 426}",11,"{""after_life_loss"": 8, ""initial_serve"": 3}"
2,dqn,executed/wrapper-resolved action,101,0,2,102,58.0,1279,True,False,False,,True,terminated,241,315,332,391,"{""FIRE"": 315, ""LEFT"": 391, ""NOOP"": 241, ""RIGHT"": 332}",241,307,336,395,241,315,332,391,"{""FIRE"": 307, ""LEFT"": 395, ""NOOP"": 241, ""RIGHT"": 336}","{""FIRE"": 315, ""LEFT"": 391, ""NOOP"": 241, ""RIGHT"": 332}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,3,103,43.0,1092,True,False,False,,True,terminated,248,220,317,307,"{""FIRE"": 220, ""LEFT"": 307, ""NOOP"": 248, ""RIGHT"": 317}",249,212,321,310,248,220,317,307,"{""FIRE"": 212, ""LEFT"": 310, ""NOOP"": 249, ""RIGHT"": 321}","{""FIRE"": 220, ""LEFT"": 307, ""NOOP"": 248, ""RIGHT"": 317}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,4,104,19.0,725,True,False,False,,True,terminated,90,135,227,273,"{""FIRE"": 135, ""LEFT"": 273, ""NOOP"": 90, ""RIGHT"": 227}",90,128,231,276,90,135,227,273,"{""FIRE"": 128, ""LEFT"": 276, ""NOOP"": 90, ""RIGHT"": 231}","{""FIRE"": 135, ""LEFT"": 273, ""NOOP"": 90, ""RIGHT"": 227}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,101,0,5,105,23.0,906,True,False,False,,True,terminated,159,266,227,254,"{""FIRE"": 266, ""LEFT"": 254, ""NOOP"": 159, ""RIGHT"": 227}",160,259,229,258,159,266,227,254,"{""FIRE"": 259, ""LEFT"": 258, ""NOOP"": 160, ""RIGHT"": 229}","{""FIRE"": 266, ""LEFT"": 254, ""NOOP"": 159, ""RIGHT"": 227}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,1,202,56.0,1392,True,False,False,,True,terminated,169,255,374,594,"{""FIRE"": 255, ""LEFT"": 594, ""NOOP"": 169, ""RIGHT"": 374}",169,248,376,599,169,255,374,594,"{""FIRE"": 248, ""LEFT"": 599, ""NOOP"": 169, ""RIGHT"": 376}","{""FIRE"": 255, ""LEFT"": 594, ""NOOP"": 169, ""RIGHT"": 374}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,2,203,48.0,1228,True,False,False,,True,terminated,330,267,244,387,"{""FIRE"": 267, ""LEFT"": 387, ""NOOP"": 330, ""RIGHT"": 244}",333,258,247,390,330,267,244,387,"{""FIRE"": 258, ""LEFT"": 390, ""NOOP"": 333, ""RIGHT"": 247}","{""FIRE"": 267, ""LEFT"": 387, ""NOOP"": 330, ""RIGHT"": 244}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,3,204,35.0,993,True,False,False,,True,terminated,130,224,267,372,"{""FIRE"": 224, ""LEFT"": 372, ""NOOP"": 130, ""RIGHT"": 267}",130,218,268,377,130,224,267,372,"{""FIRE"": 218, ""LEFT"": 377, ""NOOP"": 130, ""RIGHT"": 268}","{""FIRE"": 224, ""LEFT"": 372, ""NOOP"": 130, ""RIGHT"": 267}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,4,205,75.0,1495,True,False,False,,True,terminated,224,310,370,591,"{""FIRE"": 310, ""LEFT"": 591, ""NOOP"": 224, ""RIGHT"": 370}",225,302,371,597,224,310,370,591,"{""FIRE"": 302, ""LEFT"": 597, ""NOOP"": 225, ""RIGHT"": 371}","{""FIRE"": 310, ""LEFT"": 591, ""NOOP"": 224, ""RIGHT"": 370}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,202,1,5,206,36.0,1096,True,False,False,,True,terminated,219,322,260,295,"{""FIRE"": 322, ""LEFT"": 295, ""NOOP"": 219, ""RIGHT"": 260}",219,314,262,301,219,322,260,295,"{""FIRE"": 314, ""LEFT"": 301, ""NOOP"": 219, ""RIGHT"": 262}","{""FIRE"": 322, ""LEFT"": 295, ""NOOP"": 219, ""RIGHT"": 260}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,1,303,40.0,1102,True,False,False,,True,terminated,208,168,270,456,"{""FIRE"": 168, ""LEFT"": 456, ""NOOP"": 208, ""RIGHT"": 270}",208,159,271,464,208,168,270,456,"{""FIRE"": 159, ""LEFT"": 464, ""NOOP"": 208, ""RIGHT"": 271}","{""FIRE"": 168, ""LEFT"": 456, ""NOOP"": 208, ""RIGHT"": 270}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,2,304,20.0,744,True,False,False,,True,terminated,201,152,165,226,"{""FIRE"": 152, ""LEFT"": 226, ""NOOP"": 201, ""RIGHT"": 165}",201,144,166,233,201,152,165,226,"{""FIRE"": 144, ""LEFT"": 233, ""NOOP"": 201, ""RIGHT"": 166}","{""FIRE"": 152, ""LEFT"": 226, ""NOOP"": 201, ""RIGHT"": 165}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,3,305,48.0,1220,True,False,False,,True,terminated,194,376,267,383,"{""FIRE"": 376, ""LEFT"": 383, ""NOOP"": 194, ""RIGHT"": 267}",194,367,270,389,194,376,267,383,"{""FIRE"": 367, ""LEFT"": 389, ""NOOP"": 194, ""RIGHT"": 270}","{""FIRE"": 376, ""LEFT"": 383, ""NOOP"": 194, ""RIGHT"": 267}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,4,306,52.0,1262,True,False,False,,True,terminated,278,361,254,369,"{""FIRE"": 361, ""LEFT"": 369, ""NOOP"": 278, ""RIGHT"": 254}",278,354,254,376,278,361,254,369,"{""FIRE"": 354, ""LEFT"": 376, ""NOOP"": 278, ""RIGHT"": 254}","{""FIRE"": 361, ""LEFT"": 369, ""NOOP"": 278, ""RIGHT"": 254}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
2,dqn,executed/wrapper-resolved action,303,2,5,307,31.0,946,True,False,False,,True,terminated,125,177,245,399,"{""FIRE"": 177, ""LEFT"": 399, ""NOOP"": 125, ""RIGHT"": 245}",125,168,249,404,125,177,245,399,"{""FIRE"": 168, ""LEFT"": 404, ""NOOP"": 125, ""RIGHT"": 249}","{""FIRE"": 177, ""LEFT"": 399, ""NOOP"": 125, ""RIGHT"": 245}",10,"{""after_life_loss"": 8, ""initial_serve"": 2}"
