timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-28T09:54:10.514214+00:00,0.0012799999676644802,0,5.0,19.86,1800404992.0,8585740288.0,0.0,,ok
2026-08-28T09:54:11.527902+00:00,1.014251200016588,0,5.0,19.94,1898971136.0,8585740288.0,6.7484026196103555,,ok
2026-08-28T09:54:12.522889+00:00,2.009648800129071,0,16.0,21.42,2506096640.0,8585740288.0,5.494035749515586,,ok
2026-08-28T09:54:13.528888+00:00,3.015574600081891,0,15.0,19.56,2506096640.0,8585740288.0,6.1161009592243865,,ok
2026-08-28T09:54:14.528161+00:00,4.014542700024322,0,11.0,18.6,2572156928.0,8585740288.0,5.865427535011046,,ok
2026-08-28T09:54:15.526162+00:00,5.012428800109774,0,23.0,22.64,2572156928.0,8585740288.0,6.165376739362493,,ok
2026-08-28T09:54:16.520160+00:00,6.006501400144771,0,22.0,24.41,2577399808.0,8585740288.0,6.385505696240424,,ok
2026-08-28T09:54:17.528175+00:00,7.014705199981108,0,25.0,22.99,2571108352.0,8585740288.0,6.1991434678331565,,ok
2026-08-28T09:54:18.522163+00:00,8.008702100021765,0,21.0,24.71,2576351232.0,8585740288.0,6.385991998305396,,ok
2026-08-28T09:54:19.515163+00:00,9.00155230006203,0,22.0,21.2,2576351232.0,8585740288.0,6.1966485475356565,,ok
2026-08-28T09:54:20.522287+00:00,10.008886200143024,0,23.0,24.73,2570059776.0,8585740288.0,6.301442103248607,,ok
2026-08-28T09:54:21.517250+00:00,11.003554200055078,0,22.0,22.67,2570059776.0,8585740288.0,6.1853238975658,,ok
2026-08-28T09:54:22.528250+00:00,12.014628200093284,0,24.0,22.75,2575302656.0,8585740288.0,6.181545564186028,,ok
2026-08-28T09:54:23.522263+00:00,13.008819099981338,0,21.0,24.29,2575302656.0,8585740288.0,6.188292158671698,,ok
2026-08-28T09:54:24.520247+00:00,14.007026999955997,0,24.0,24.8,2569011200.0,8585740288.0,6.065557585903404,,ok
2026-08-28T09:54:25.524263+00:00,15.010625299997628,0,22.0,23.92,2569011200.0,8585740288.0,6.227591258116659,,ok
2026-08-28T09:54:26.519248+00:00,16.005578099982813,0,21.0,21.78,2574254080.0,8585740288.0,6.281705021678477,,ok
2026-08-28T09:54:27.526251+00:00,17.012602800037712,0,22.0,24.69,2574254080.0,8585740288.0,5.818501770294781,,ok
2026-08-28T09:54:28.524274+00:00,18.010794600006193,0,23.0,23.74,2574254080.0,8585740288.0,6.163488570226951,,ok
2026-08-28T09:54:29.515263+00:00,19.00160580012016,0,23.0,22.44,2569011200.0,8585740288.0,6.012276858916006,,ok
2026-08-28T09:54:30.526263+00:00,20.01277200016193,0,22.0,24.79,2574254080.0,8585740288.0,6.180981919433042,,ok
2026-08-28T09:54:31.520250+00:00,21.00655180006288,0,22.0,24.73,2574254080.0,8585740288.0,6.387387075721078,,ok
2026-08-28T09:54:32.514262+00:00,22.000590600073338,0,23.0,24.76,2569011200.0,8585740288.0,6.189239041710721,,ok
2026-08-28T09:54:33.522250+00:00,23.008621599990875,0,24.0,22.35,2569011200.0,8585740288.0,6.103327923946088,,ok
2026-08-28T09:54:34.529250+00:00,24.015612700022757,0,23.0,25.14,2574254080.0,8585740288.0,6.10963071054472,,ok
2026-08-28T09:54:35.524262+00:00,25.011443100171164,0,23.0,22.66,2574254080.0,8585740288.0,6.178103971402287,,ok
2026-08-28T09:54:36.515263+00:00,26.002070700051263,0,22.0,24.72,2569011200.0,8585740288.0,6.210551523846751,,ok
2026-08-28T09:54:37.514249+00:00,27.000831900164485,0,24.0,25.17,2569011200.0,8585740288.0,6.257752102596181,,ok
2026-08-28T09:54:38.525250+00:00,28.011653900146484,0,23.0,22.66,2574254080.0,8585740288.0,6.279697365226557,,ok
2026-08-28T09:54:39.523250+00:00,29.00967920012772,0,22.0,24.92,2574254080.0,8585740288.0,6.0666673481261775,,ok
2026-08-28T09:54:40.516252+00:00,30.00327940005809,0,23.0,22.64,2566914048.0,8585740288.0,5.798830103298865,,ok
2026-08-28T09:54:41.524252+00:00,31.01070380001329,0,19.0,23.78,2566914048.0,8585740288.0,6.397812580563499,,ok
2026-08-28T09:54:42.521250+00:00,32.00756040005945,0,24.0,25.08,2566914048.0,8585740288.0,6.269708200467955,,ok
2026-08-28T09:54:43.528264+00:00,33.01465340005234,0,23.0,20.65,2566914048.0,8585740288.0,6.01204407144398,,ok
2026-08-28T09:54:44.524250+00:00,34.010588499950245,0,21.0,25.0,2553282560.0,8585740288.0,6.275509318469337,,ok
