timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-28T07:15:00.531055+00:00,0.0010519998613744974,0,24.0,32.41,1751121920.0,8585740288.0,0.0,,ok
2026-08-28T07:15:01.540203+00:00,1.0102999999653548,0,23.0,29.88,1847590912.0,8585740288.0,5.515399831782186,,ok
2026-08-28T07:15:02.543754+00:00,2.01419260003604,0,25.0,29.08,2461007872.0,8585740288.0,5.447544886390177,,ok
2026-08-28T07:15:03.533467+00:00,3.0033330998849124,0,35.0,31.46,2455764992.0,8585740288.0,5.3313331127435495,,ok
2026-08-28T07:15:04.542679+00:00,4.012571000028402,0,40.0,34.25,2461007872.0,8585740288.0,5.418692658314235,,ok
2026-08-28T07:15:05.535932+00:00,5.005844499915838,0,40.0,29.27,2464153600.0,8585740288.0,6.095690160551098,,ok
2026-08-28T07:15:06.545600+00:00,6.015429399907589,0,42.0,33.32,2524971008.0,8585740288.0,5.513559335173776,,ok
2026-08-28T07:15:07.538920+00:00,7.009130300022662,0,40.0,37.1,2522873856.0,8585740288.0,5.798242458402504,,ok
2026-08-28T07:15:08.532265+00:00,8.002194199943915,0,46.0,47.0,2524971008.0,8585740288.0,5.408608399143207,,ok
2026-08-28T07:15:09.535135+00:00,9.00497779995203,0,43.0,56.99,2524971008.0,8585740288.0,5.745724949982601,,ok
2026-08-28T07:15:10.544315+00:00,10.014398699859157,0,42.0,41.39,2524971008.0,8585740288.0,5.4177102935981996,,ok
2026-08-28T07:15:11.539611+00:00,11.009464199887589,0,43.0,42.12,2518679552.0,8585740288.0,5.986571989311049,,ok
2026-08-28T07:15:12.530342+00:00,12.000562599860132,0,44.0,42.98,2523922432.0,8585740288.0,5.419334498117238,,ok
2026-08-28T07:15:13.538678+00:00,13.008569899946451,0,44.0,43.64,2523922432.0,8585740288.0,6.006590923975962,,ok
2026-08-28T07:15:14.532724+00:00,14.002868399955332,0,42.0,47.97,2523922432.0,8585740288.0,5.598325100510843,,ok
2026-08-28T07:15:15.530866+00:00,15.000843199901283,0,42.0,41.37,2517630976.0,8585740288.0,5.284138938463782,,ok
2026-08-28T07:15:16.543626+00:00,16.01376700005494,0,46.0,43.99,2523922432.0,8585740288.0,5.977436307727709,,ok
2026-08-28T07:15:17.538695+00:00,17.008601899957284,0,41.0,40.47,2523922432.0,8585740288.0,5.693469841635032,,ok
2026-08-28T07:15:18.534587+00:00,18.004413099959493,0,44.0,43.95,2523922432.0,8585740288.0,5.393686825362166,,ok
2026-08-28T07:15:19.545549+00:00,19.015390099957585,0,43.0,36.19,2518679552.0,8585740288.0,5.699159080781135,,ok
2026-08-28T07:15:20.531206+00:00,20.001100399997085,0,43.0,49.59,2523922432.0,8585740288.0,5.845245555178954,,ok
