timestamp_utc,elapsed_seconds,gpu_index,gpu_utilization_percent,gpu_power_watts,gpu_memory_used_bytes,gpu_memory_total_bytes,process_cpu_percent,process_rss_bytes,sample_status
2026-08-25T09:04:22.526637+00:00,0.001949799945577979,0,12.0,21.65,1651507200.0,8585740288.0,0.0,,ok
2026-08-25T09:04:23.539749+00:00,1.0149043999845162,0,15.0,22.43,1761607680.0,8585740288.0,4.91677391050749,,ok
2026-08-25T09:04:24.539808+00:00,2.014921800000593,0,11.0,21.65,1793064960.0,8585740288.0,5.273345743699281,,ok
2026-08-25T09:04:25.537546+00:00,3.0126697999658063,0,24.0,23.06,1793064960.0,8585740288.0,5.578970090838642,,ok
2026-08-25T09:04:26.531915+00:00,4.007027399959043,0,27.0,23.96,1789919232.0,8585740288.0,5.794413146778575,,ok
2026-08-25T09:04:27.538720+00:00,5.014121299958788,0,15.0,19.36,1851785216.0,8585740288.0,6.012038698676987,,ok
2026-08-25T09:04:28.529639+00:00,6.00511079991702,0,26.0,22.06,1885339648.0,8585740288.0,5.617018394478055,,ok
2026-08-25T09:04:29.539981+00:00,7.015249399933964,0,23.0,22.04,1877999616.0,8585740288.0,5.8005653876623615,,ok
2026-08-25T09:04:30.535955+00:00,8.01107599993702,0,34.0,26.78,1862270976.0,8585740288.0,5.393603414473479,,ok
2026-08-25T09:04:31.531621+00:00,9.00682029989548,0,29.0,26.09,1865416704.0,8585740288.0,5.982490936928801,,ok
2026-08-25T09:04:32.526753+00:00,10.001870999927633,0,30.0,23.92,1863319552.0,8585740288.0,5.790377063011791,,ok
2026-08-25T09:04:33.533779+00:00,11.008864199975505,0,32.0,26.55,1864368128.0,8585740288.0,5.527749591293536,,ok
2026-08-25T09:04:34.539659+00:00,12.014861200004816,0,31.0,26.07,1863319552.0,8585740288.0,6.018593991655632,,ok
2026-08-25T09:04:35.537622+00:00,13.012749399989843,0,32.0,26.87,1860173824.0,8585740288.0,5.676049180744883,,ok
2026-08-25T09:04:36.535068+00:00,14.010131499962881,0,31.0,26.86,1861222400.0,8585740288.0,5.874754520016347,,ok
2026-08-25T09:04:37.528117+00:00,15.003195299999788,0,31.0,26.74,1841299456.0,8585740288.0,5.703623976414702,,ok
2026-08-25T09:04:38.526206+00:00,16.001351399929263,0,35.0,26.92,1829765120.0,8585740288.0,5.674525758446198,,ok
2026-08-25T09:04:39.536582+00:00,17.012268099933863,0,32.0,27.37,1830813696.0,8585740288.0,5.506295672012017,,ok
2026-08-25T09:04:40.528135+00:00,18.00320479995571,0,30.0,26.03,1830813696.0,8585740288.0,5.8144165514032995,,ok
2026-08-25T09:04:41.535028+00:00,19.01014219992794,0,29.0,23.49,1830813696.0,8585740288.0,5.625039352154569,,ok
2026-08-25T09:04:42.525497+00:00,20.000637499964796,0,38.0,27.63,1844445184.0,8585740288.0,5.22544756124276,,ok
2026-08-25T09:04:43.533734+00:00,21.009374199900776,0,32.0,26.97,1843396608.0,8585740288.0,5.905437217043918,,ok
2026-08-25T09:04:44.530576+00:00,22.00566779996734,0,31.0,23.67,1843396608.0,8585740288.0,5.783153429486092,,ok
2026-08-25T09:04:45.538760+00:00,23.014526899904013,0,32.0,27.07,1838153728.0,8585740288.0,5.614324636964216,,ok
2026-08-25T09:04:46.527591+00:00,24.002688399981707,0,34.0,27.09,1841299456.0,8585740288.0,5.336615016457708,,ok
2026-08-25T09:04:47.538086+00:00,25.01322139997501,0,33.0,27.41,1839202304.0,8585740288.0,5.894939848614033,,ok
2026-08-25T09:04:48.536652+00:00,26.01172199996654,0,31.0,26.17,1839202304.0,8585740288.0,6.161582426742846,,ok
2026-08-25T09:04:49.532660+00:00,27.007970899925567,0,32.0,26.81,1839202304.0,8585740288.0,5.78341291040518,,ok
